group_id,mouse,line,depth_class,cohort,compartment,state,family,component_a,component_b,mixture_a,mixture_b,window_start_s,window_stop_s,minimum_trials,n_odor_4,n_odor_10,n_odor_17,n_odor_18,component_distance_rms_z,mixture_distance_rms_z,mixture_cosine_distance,mean_off_axis_residual_rms_z,max_off_axis_residual_rms_z,mixture_1_component_axis_position,mixture_2_component_axis_position,best_60_40_residual_rms_z,best_60_40_assignment,n_odor_22,n_odor_30,n_odor_31,n_odor_32,n_odor_3,n_odor_12,n_odor_39,n_odor_40
214,m426,Thy1,na,Thy1,units,post,alpha 17/18,4,10,17,18,3.0,4.0,3,6.0,3.0,4.0,4.0,1.0552908155878256,0.5346037379714808,0.033522069454193115,1.55848801343569,1.5649071686166354,0.09812667220830917,0.01597553864121437,1.628102227623201,reversed,,,,,,,,
214,m426,Thy1,na,Thy1,units,post,epsilon 31/32,22,30,31,32,3.0,4.0,4,,,,,2.9450868489355546,0.913471757001025,0.025834083557128906,1.5768518394635127,1.6260027446601355,0.36595481634140015,0.5990349054336548,1.5783973408554455,forward,4.0,5.0,6.0,5.0,,,,
214,m426,Thy1,na,Thy1,units,post,lambda 39/40,3,12,39,40,3.0,4.0,3,,,,,1.7629611283112947,0.8836463255609381,0.06832563877105713,0.8859511997306857,0.8862422821423187,0.020221920683979988,0.3276236653327942,1.0591140490483544,forward,,,,,3.0,3.0,6.0,7.0
214,m426,Thy1,na,Thy1,units,post,alpha 17/18,4,10,17,18,0.0,4.0,3,6.0,3.0,4.0,4.0,0.7104546025650302,0.6483488603583795,0.05078160762786865,1.2451714879687947,1.2682319868381446,-0.09160475432872772,-0.20528610050678253,1.3233843081495644,reversed,,,,,,,,
214,m426,Thy1,na,Thy1,units,post,epsilon 31/32,22,30,31,32,0.0,4.0,4,,,,,2.778127019031977,1.0191253476818851,0.02619868516921997,1.7098180361124904,1.8269821005112872,0.43304243683815,0.7368645071983337,1.7307128691934284,forward,4.0,5.0,6.0,5.0,,,,
214,m426,Thy1,na,Thy1,units,post,lambda 39/40,3,12,39,40,0.0,4.0,3,,,,,1.2490184292236421,0.8020564587571963,0.04774904251098633,0.9990853207038979,1.067338039362128,-0.26267552375793457,0.04871375113725662,1.2340200765115448,forward,,,,,3.0,3.0,6.0,7.0
214,m426,Thy1,na,Thy1,units,pre,alpha 17/18,4,10,17,18,0.0,1.0,5,6.0,7.0,5.0,6.0,0.4799238419990685,0.7591406150240708,0.08475083112716675,1.5930163978622045,1.6549294798756078,1.600037693977356,1.5868761539459229,1.652955924196537,reversed,,,,,,,,
214,m426,Thy1,na,Thy1,units,pre,lambda 39/40,3,12,39,40,0.0,1.0,2,,,,,1.4632944752899142,1.2108625532439434,0.2369794249534607,1.0884584935522383,1.2126398546881902,-0.12368512898683548,0.3865959644317627,1.235259887683045,forward,,,,,4.0,2.0,5.0,3.0
214,m426,Thy1,na,Thy1,units,pre,alpha 17/18,4,10,17,18,1.0,2.0,5,6.0,7.0,5.0,6.0,0.9917001287051483,0.8073979104241058,0.06475377082824707,2.2041564170280576,2.3794841570166914,0.5600945949554443,0.42932188510894775,2.2044251721265393,reversed,,,,,,,,
214,m426,Thy1,na,Thy1,units,pre,lambda 39/40,3,12,39,40,1.0,2.0,2,,,,,2.2761813474218213,1.8744910375024615,0.37469178438186646,1.7725498051475173,1.9083681480358206,-0.05836549401283264,0.45334506034851074,1.936887156577968,forward,,,,,4.0,2.0,5.0,3.0
