group_id,mouse,line,depth_class,cohort,compartment,unit_id,n_awake_trials,median_pupil_coverage,f0_vs_pupil_rho,f0_vs_speed_rho,f0_vs_respiration_rho
202,m496,DAT,superficial,DAT superficial,somas,g171,78,0.531578947368421,-0.39652173913043476,-0.13648879521212778,0.02952188940092166
202,m496,DAT,superficial,DAT superficial,somas,g172,78,0.531578947368421,-0.17391304347826084,-0.25603397858608523,0.10464669738863289
202,m496,DAT,superficial,DAT superficial,somas,g173,78,0.531578947368421,-0.04347826086956521,-0.1696520414710954,0.08400537634408603
202,m496,DAT,superficial,DAT superficial,somas,g174,78,0.531578947368421,-0.27391304347826084,-0.09390114116911044,-0.09663018433179725
202,m496,DAT,superficial,DAT superficial,somas,g175,78,0.531578947368421,-0.17913043478260868,-0.197836355315848,-0.068068356374808
202,m496,DAT,superficial,DAT superficial,somas,g176,78,0.531578947368421,-0.08782608695652173,-0.0759668233913769,0.22571044546851
202,m496,DAT,superficial,DAT superficial,somas,g177,78,0.531578947368421,-0.248695652173913,0.2975166144657437,0.32968509984639016
202,m496,DAT,superficial,DAT superficial,somas,g178,78,0.531578947368421,-0.12347826086956522,0.07705914019653631,0.015216973886328726
202,m496,DAT,superficial,DAT superficial,somas,g179,78,0.531578947368421,-0.10782608695652172,0.0795867104782424,-0.08170122887864822
202,m496,DAT,superficial,DAT superficial,somas,g180,78,0.531578947368421,-0.24695652173913044,-0.27081835953033584,0.02035330261136713
202,m496,DAT,superficial,DAT superficial,somas,g181,78,0.531578947368421,-0.20434782608695648,-0.14891072353126616,0.09567012288786482
202,m496,DAT,superficial,DAT superficial,somas,g182,78,0.531578947368421,-0.03565217391304347,0.04442935098194892,0.20156490015360984
202,m496,DAT,superficial,DAT superficial,somas,g183,78,0.531578947368421,-0.3182608695652174,-0.011240702006582271,0.14328917050691245
202,m496,DAT,superficial,DAT superficial,somas,g184,78,0.531578947368421,-0.3321739130434782,-0.09344389227392742,-0.14578533026113671
202,m496,DAT,superficial,DAT superficial,somas,g185,78,0.531578947368421,-0.2539130434782608,-0.10037883385086972,0.07493279569892473
202,m496,DAT,superficial,DAT superficial,somas,g186,78,0.531578947368421,-0.2434782608695652,-0.10653899257764078,0.09749423963133641
202,m496,DAT,superficial,DAT superficial,somas,g187,78,0.531578947368421,-0.15652173913043477,-0.025567834055649847,0.07910906298003072
202,m496,DAT,superficial,DAT superficial,somas,g188,78,0.531578947368421,-0.08086956521739129,0.18049900137349226,0.28513824884792627
202,m496,DAT,superficial,DAT superficial,somas,g189,78,0.531578947368421,-0.2226086956521739,-0.05179613873767515,0.013584869431643627
202,m496,DAT,superficial,DAT superficial,somas,g190,78,0.531578947368421,0.1252173913043478,0.11614121937648395,0.26569700460829493
202,m496,DAT,superficial,DAT superficial,somas,g191,78,0.531578947368421,-0.05826086956521739,0.06350679099763996,0.1904761904761905
202,m496,DAT,superficial,DAT superficial,somas,g192,78,0.531578947368421,-0.4495652173913043,-0.07599222610777598,-0.06139592933947773
202,m496,DAT,superficial,DAT superficial,somas,g193,78,0.531578947368421,-0.1408695652173913,-0.1511461625743831,-0.06638824884792627
202,m496,DAT,superficial,DAT superficial,somas,g194,78,0.531578947368421,-0.4547826086956522,-0.031829603648017145,-0.2208141321044547
202,m496,DAT,superficial,DAT superficial,somas,g195,78,0.531578947368421,-0.4130434782608695,0.008941756172467707,-0.0851094470046083
202,m496,DAT,superficial,DAT superficial,somas,g196,78,0.531578947368421,0.15130434782608695,-0.08372735325128852,0.13244047619047622
202,m496,DAT,superficial,DAT superficial,somas,g197,78,0.531578947368421,-0.19130434782608693,-0.07972642541843719,0.11386328725038403
202,m496,DAT,superficial,DAT superficial,somas,g198,78,0.531578947368421,-0.09913043478260869,-0.026393422338619167,0.028561827956989246
202,m496,DAT,superficial,DAT superficial,somas,g199,78,0.531578947368421,-0.013043478260869565,-0.030000608067285117,0.02289746543778802
202,m496,DAT,superficial,DAT superficial,somas,g200,78,0.531578947368421,-0.08608695652173912,0.02517409195146448,-0.030481950844854076
202,m496,DAT,superficial,DAT superficial,somas,g201,78,0.531578947368421,-0.21652173913043476,-0.006757122562148891,0.07771697388632873
202,m496,DAT,superficial,DAT superficial,somas,g202,78,0.531578947368421,-0.05826086956521739,-0.13601884495874525,-0.07618087557603688
202,m496,DAT,superficial,DAT superficial,somas,g203,78,0.531578947368421,0.13565217391304346,-0.04456906592214373,0.11746351766513058
202,m496,DAT,superficial,DAT superficial,somas,g204,78,0.531578947368421,-0.06,0.04517873111572107,-0.025441628264208913
202,m496,DAT,superficial,DAT superficial,somas,g205,78,0.531578947368421,-0.19826086956521738,-0.21747265509231828,0.048627112135176655
202,m496,DAT,superficial,DAT superficial,somas,g206,78,0.531578947368421,-0.13304347826086957,-0.17332273399075898,-0.06917242703533026
202,m496,DAT,superficial,DAT superficial,somas,g207,78,0.531578947368421,-0.04,-0.11186086166324302,-0.05467549923195084
202,m496,DAT,superficial,DAT superficial,somas,g208,78,0.531578947368421,-0.45652173913043476,-0.07704643883833678,0.035330261136712754
202,m496,DAT,superficial,DAT superficial,somas,g209,78,0.531578947368421,0.04347826086956521,0.009970566186629472,0.14165706605222733
