group_id,mouse,line,depth_class,cohort,state,odor_id,unit_id,positive_auc_z_s_soma,negative_auc_z_s_soma,positive_auc_z_s_process,negative_auc_z_s_process
201,m472,DAT,superficial,DAT superficial,pre,31,g49,2.0206458331216286,0.4331513601340036,2.2888202064861534,0.7860927067933269
201,m472,DAT,superficial,DAT superficial,pre,31,g53,3.3705059150365027,0.3305984952204352,1.4914961702609666,0.36627391619699246
201,m472,DAT,superficial,DAT superficial,pre,31,g56,5.982226327096489,0.09743655832318149,3.172986315191154,0.1012865604168023
201,m472,DAT,superficial,DAT superficial,pre,31,g58,0.4831431041925956,2.4982844337776613,0.6029061746165595,1.1854388196740564
201,m472,DAT,superficial,DAT superficial,pre,31,g61,0.7660995401153354,0.8263213081326218,1.105061459189045,0.8181435464262671
201,m472,DAT,superficial,DAT superficial,pre,31,g62,2.709843562312826,0.11707406286194513,0.7632880383555788,0.758416868246213
201,m472,DAT,superficial,DAT superficial,pre,31,g63,2.087318389149122,0.3291771862886876,1.8747839838296045,0.22396837546577178
201,m472,DAT,superficial,DAT superficial,pre,31,g65,1.6980952369557534,0.7703955864288717,1.4773504090894551,0.5192265684904345
201,m472,DAT,superficial,DAT superficial,pre,31,g66,0.24908724607696708,1.8895616944563494,4.7228886499370875,0.0847919669621055
201,m472,DAT,superficial,DAT superficial,pre,31,g68,1.5788182203297592,0.4675094004469883,3.323757795278296,0.14610314543740027
201,m472,DAT,superficial,DAT superficial,pre,31,g70,0.2072309121686106,1.8683218390958147,0.2089394218236326,1.9374056291449264
201,m472,DAT,superficial,DAT superficial,pre,31,g72,4.748317237395187,0.017824179558273624,2.3674246531468826,0.36762281247981454
201,m472,DAT,superficial,DAT superficial,pre,31,g75,1.2947169133413785,0.35115142110605124,1.0539881609867792,0.521911306717654
201,m472,DAT,superficial,DAT superficial,pre,31,g78,13.374985452336517,0.01011823678271508,7.852763292030092,0.0208745986307876
201,m472,DAT,superficial,DAT superficial,pre,31,g79,13.10077611420383,0.06128685653154524,15.12718459387671,0.00394076276007234
201,m472,DAT,superficial,DAT superficial,pre,31,g84,3.455149228255636,0.11202088457555279,3.6213980801007604,0.08417295227273833
201,m472,DAT,superficial,DAT superficial,pre,31,g85,3.615195137184213,0.12445728064170025,1.5536105613395557,0.2491620462944063
201,m472,DAT,superficial,DAT superficial,pre,31,g86,6.407645118843659,0.09033454358976377,8.11273692407121,0.03563632299516552
201,m472,DAT,superficial,DAT superficial,pre,31,g88,1.4114452203486036,0.3571931369462293,0.9597345278301657,0.9522712359309644
201,m472,DAT,superficial,DAT superficial,pre,31,g89,0.8347098842642896,1.908578380161523,0.4436897546487702,2.2661263690989264
201,m472,DAT,superficial,DAT superficial,pre,31,g91,1.4748958633216425,0.33398469107920775,4.820055888517824,0.003930506637871337
201,m472,DAT,superficial,DAT superficial,pre,31,g92,1.703273153745792,0.4926825289940002,1.7045598934412236,0.2600225041822957
201,m472,DAT,superficial,DAT superficial,pre,31,g93,2.4281374094382437,0.08861050375886916,2.259564737632016,0.15272418110859176
201,m472,DAT,superficial,DAT superficial,pre,31,g95,2.9673983341371484,0.2068593563128986,2.615164693791618,0.15841084745964687
201,m472,DAT,superficial,DAT superficial,pre,31,g96,0.7406108667498498,1.3910296024629114,3.1753638349993945,0.14361700351630946
201,m472,DAT,superficial,DAT superficial,pre,31,g98,11.699053584135145,0.12862726866418708,5.72763927220729,0.0745416031715947
201,m472,DAT,superficial,DAT superficial,pre,31,g99,0.9058614142959137,1.1103285104344987,2.0406765568359444,0.21480533368572827
201,m472,DAT,superficial,DAT superficial,pre,31,g104,0.9176384962631378,0.7938311480976037,2.0886401178615426,0.05570287801230522
201,m472,DAT,superficial,DAT superficial,pre,31,g106,0.3660503042321545,1.2487968866738892,0.4570230285179374,1.144093014173244
201,m472,DAT,superficial,DAT superficial,pre,31,g107,0.9317531131212494,0.6411747405442685,0.8001421136565715,0.7213525739863859
201,m472,DAT,superficial,DAT superficial,pre,31,g109,1.3534551706054891,0.36721774612693225,1.1553276740132379,0.486482933745044
201,m472,DAT,superficial,DAT superficial,pre,31,g115,1.3002876673314987,0.5385708382294259,5.329483128302753,0.0216872771824884
201,m472,DAT,superficial,DAT superficial,pre,31,g119,6.885090987890774,0.0509294406625657,30.211279403409726,0.08202702139304809
201,m472,DAT,superficial,DAT superficial,pre,31,g123,4.591858812257689,0.06368064451674983,5.983941569517574,0.014825384769282975
201,m472,DAT,superficial,DAT superficial,pre,31,g124,3.045961560479437,0.11181101332352106,3.750477026908858,0.10832854214352956
201,m472,DAT,superficial,DAT superficial,pre,31,g125,4.3862579794894785,0.03881423553273881,4.082787673257025,0.08168976927193118
201,m472,DAT,superficial,DAT superficial,pre,31,g128,0.39585187739307565,1.6056466875702724,0.2443151724974326,3.098650623363391
201,m472,DAT,superficial,DAT superficial,pre,31,g129,1.8321128682711831,0.3258859012529376,2.0716861962279447,0.24038386561522074
201,m472,DAT,superficial,DAT superficial,pre,31,g132,0.37030177267111253,1.7934611156375717,0.32725819138171214,1.6547128910828248
201,m472,DAT,superficial,DAT superficial,pre,31,g133,0.4691345692129967,0.9914443255183188,0.9542375936429023,0.44278836281395656
201,m472,DAT,superficial,DAT superficial,pre,31,g134,5.873460450541242,0.013079693873066109,1.7432117058838634,0.28959132338606286
201,m472,DAT,superficial,DAT superficial,pre,31,g137,0.8527491371178023,1.0689825377990372,1.025905403220233,0.6256003522486797
201,m472,DAT,superficial,DAT superficial,pre,31,g138,0.05295233235209682,4.187262033363388,1.580468958361461,0.8747667010621517
201,m472,DAT,superficial,DAT superficial,pre,31,g139,1.4782961422310887,0.48314406756763384,1.5406372056282422,0.8228219393665965
201,m472,DAT,superficial,DAT superficial,pre,31,g140,0.13052212301855712,3.1063919637410073,0.7525031940788108,0.8872173298418333
201,m472,DAT,superficial,DAT superficial,pre,31,g144,3.007057224750274,0.4101261864035847,4.272538177574449,0.08429767403258749
201,m472,DAT,superficial,DAT superficial,pre,31,g146,8.290361156971487,0.03156327816516915,3.826135951478887,0.08537220253023206
201,m472,DAT,superficial,DAT superficial,pre,31,g149,0.9744077098993152,0.8171398667614248,1.336522836641312,0.6075423377269676
201,m472,DAT,superficial,DAT superficial,pre,31,g151,0.9961279534358745,0.7131265903241062,0.613566517669317,1.0830878836587225
201,m472,DAT,superficial,DAT superficial,pre,31,g156,0.8207113858265422,0.508479216018945,1.4031772261334223,0.35723107567744716
201,m472,DAT,superficial,DAT superficial,pre,31,g159,0.0911453406481756,3.772064994320756,0.0,4.228368198413507
201,m472,DAT,superficial,DAT superficial,pre,31,g161,0.38021720992360153,1.29327859913398,0.37035266168351083,1.5899333438306462
201,m472,DAT,superficial,DAT superficial,pre,31,g165,0.5225698098950323,0.9664612552979117,1.0480003755546219,0.6121687125405276
201,m472,DAT,superficial,DAT superficial,pre,31,g166,0.8570529943523889,0.7144162973117203,0.3027824431088032,1.6377581854633565
201,m472,DAT,superficial,DAT superficial,pre,31,g171,2.180662982272022,0.5176513708309043,1.3904503331817875,0.36721436394042417
201,m472,DAT,superficial,DAT superficial,pre,31,g172,0.15393915015993134,2.6474081717596056,0.5340294172604103,0.7763115410742467
201,m472,DAT,superficial,DAT superficial,pre,31,g173,0.2755671401746834,2.937583268387092,0.34429516358749507,2.294648494063736
201,m472,DAT,superficial,DAT superficial,pre,31,g177,0.7049541489595311,0.6846112197622459,0.9821765989203989,0.40493503615894966
201,m472,DAT,superficial,DAT superficial,pre,31,g188,1.0840652425434443,0.7510927836760092,1.6658794643920072,0.43020377406688565
201,m472,DAT,superficial,DAT superficial,pre,31,g192,2.8230210738670354,0.11004514930547538,4.306016081122004,0.06046652618554067
201,m472,DAT,superficial,DAT superficial,pre,31,g197,2.514539949033544,0.3192733482566872,3.651439667672363,0.24121136521868697
201,m472,DAT,superficial,DAT superficial,pre,31,g199,14.780985396693643,0.040591003039171326,4.619924336280676,0.06124595798522099
201,m472,DAT,superficial,DAT superficial,pre,31,g203,2.0563265334904597,0.2641384738614908,1.8344403725578984,0.23838074028242823
201,m472,DAT,superficial,DAT superficial,pre,31,g207,2.0952287089511987,0.2002764283123859,1.120947919906355,0.39125954493493265
201,m472,DAT,superficial,DAT superficial,pre,31,g209,3.6533028189042467,0.09459642424437176,1.4836787184020708,0.29165229311096386
201,m472,DAT,superficial,DAT superficial,pre,31,g211,4.223227958262684,0.026617601916480858,2.4889619959783964,0.13088286790143244
201,m472,DAT,superficial,DAT superficial,pre,31,g213,11.358779713210335,0.0,4.956209658374228,0.009820195724291582
201,m472,DAT,superficial,DAT superficial,pre,31,g215,0.9859065138282276,0.6156781821239616,0.7911190248126091,0.87155897552511
201,m472,DAT,superficial,DAT superficial,pre,31,g219,2.916355865801575,0.14156531122042282,2.5159678302699575,0.23607775606682177
201,m472,DAT,superficial,DAT superficial,pre,31,g223,1.5295501972086516,0.4309676087761678,2.2011638547991295,0.5398807404819349
201,m472,DAT,superficial,DAT superficial,pre,31,g224,1.163292537419433,0.7868083332571844,6.008347644299496,0.013371933812180084
201,m472,DAT,superficial,DAT superficial,pre,31,g225,19.979984208988146,0.010297744370592098,22.94174182478894,0.004277075529861245
201,m472,DAT,superficial,DAT superficial,pre,31,g226,13.126505356208812,0.052707313138327036,22.905012459387603,0.030728898316752414
201,m472,DAT,superficial,DAT superficial,pre,31,g229,13.228504074939332,0.0,8.014288570950908,0.06067889359810853
201,m472,DAT,superficial,DAT superficial,pre,31,g230,5.576952426103554,0.0063301764204949295,4.460906921340582,0.15872576095807409
201,m472,DAT,superficial,DAT superficial,pre,31,g231,4.7594679608190225,0.1371812411233988,2.460922855570272,0.16139348047972202
201,m472,DAT,superficial,DAT superficial,pre,31,g233,9.908255191481869,0.08444758101243253,7.4202818968704465,0.03248602692557428
201,m472,DAT,superficial,DAT superficial,pre,31,g234,5.7385767545381015,0.03304645179016407,4.784151443447091,0.0
201,m472,DAT,superficial,DAT superficial,pre,31,g235,8.632067332649985,0.12780296148418568,1.689124801471558,0.6077154824289825
201,m472,DAT,superficial,DAT superficial,pre,31,g237,1.02809710732849,0.5818659128191159,3.5333724145131273,0.08932747985776951
201,m472,DAT,superficial,DAT superficial,pre,31,g242,5.939860934291516,0.049092258257385835,3.493030473298762,0.12424501927318561
201,m472,DAT,superficial,DAT superficial,pre,31,g244,7.446112543198068,0.07113095557430608,4.8528393110162815,0.03327860503323567
201,m472,DAT,superficial,DAT superficial,pre,31,g247,4.208193387645093,0.06862181183053104,2.4249475473495763,0.16138631389914465
201,m472,DAT,superficial,DAT superficial,pre,31,g254,12.522035098447558,0.008113572961826715,5.143314647963644,0.0624272025933896
201,m472,DAT,superficial,DAT superficial,pre,31,g261,3.980837901501009,0.04227518040690202,0.9510320659113314,0.6470620861663093
201,m472,DAT,superficial,DAT superficial,pre,31,g273,2.1351559977457253,0.33363122271116624,4.7528989255601495,0.11735194511570027
201,m472,DAT,superficial,DAT superficial,pre,31,g274,2.26789307236951,0.3133538095892403,3.331069741080355,0.14517624470044585
201,m472,DAT,superficial,DAT superficial,pre,31,g276,0.6115508263588723,1.3757827418424873,0.424006248132951,1.2865857838932222
201,m472,DAT,superficial,DAT superficial,pre,31,g278,6.506379831279156,0.15785652886401652,3.6170200512388133,0.10214732141552899
201,m472,DAT,superficial,DAT superficial,pre,31,g280,2.963273439437352,0.10106174829778457,1.8368006444646663,0.45932323705471545
201,m472,DAT,superficial,DAT superficial,pre,31,g284,2.620610685641126,0.21614401937613287,10.503044958672486,0.09940559073550068
201,m472,DAT,superficial,DAT superficial,pre,31,g292,0.17914736690515276,2.039593614094532,0.17826089302171627,2.12681892638569
201,m472,DAT,superficial,DAT superficial,pre,31,g297,0.6762849130926265,0.9907405645187776,0.8555708611481685,0.8430592362976717
201,m472,DAT,superficial,DAT superficial,pre,31,g299,2.2737354820969595,0.24857590777919933,2.011825057585595,0.3484615814349098
201,m472,DAT,superficial,DAT superficial,pre,31,g301,2.492037999998747,0.1372981197485872,2.0064308350718587,0.1413104491407972
201,m472,DAT,superficial,DAT superficial,pre,32,g1,3.406114760246013,0.10805199478299449,2.82837287797079,0.05847772626382982
201,m472,DAT,superficial,DAT superficial,pre,32,g2,10.7790685773348,0.04821470270613183,10.956939709882382,0.004345779700550976
201,m472,DAT,superficial,DAT superficial,pre,32,g3,10.972983928600767,0.10468146923840299,4.91284696517008,0.013646428237495564
201,m472,DAT,superficial,DAT superficial,pre,32,g4,0.9768171147520125,1.227700559330865,1.9310177114568288,0.37870252943041766
201,m472,DAT,superficial,DAT superficial,pre,32,g5,9.822224793047216,0.09309736827775514,16.27814828913708,0.08581662915367332
201,m472,DAT,superficial,DAT superficial,pre,32,g8,3.5403196194885473,0.17863471379458892,5.0710438037183065,0.0
201,m472,DAT,superficial,DAT superficial,pre,32,g10,18.250232829852166,0.0,16.7757845852741,0.0
201,m472,DAT,superficial,DAT superficial,pre,32,g11,2.922269666017625,0.09128017614727783,0.8260938901690583,1.6027259660775455
201,m472,DAT,superficial,DAT superficial,pre,32,g12,1.4086625753718576,0.547347407227066,0.6465785468803205,1.0945251946855676
201,m472,DAT,superficial,DAT superficial,pre,32,g15,0.21421117310168697,3.1895818688331863,0.8097527660585392,1.1001436147724057
201,m472,DAT,superficial,DAT superficial,pre,32,g18,0.9844856154835242,1.259451753867744,6.532068230065142,0.08953900741114182
201,m472,DAT,superficial,DAT superficial,pre,32,g23,11.996895397187684,0.07818362770032558,14.743311241869955,0.06701750095308583
201,m472,DAT,superficial,DAT superficial,pre,32,g25,5.592368120504696,0.12382049896279382,7.612606891151868,0.04171241235092967
201,m472,DAT,superficial,DAT superficial,pre,32,g26,0.24840270386723226,3.880118577095248,0.4037324550686616,2.740826782418393
201,m472,DAT,superficial,DAT superficial,pre,32,g28,10.4899465517853,0.06047561321452009,3.0082879210735225,0.12639427428208455
201,m472,DAT,superficial,DAT superficial,pre,32,g30,12.104809412398863,0.02228378772216402,16.67377619979093,0.07800790032815191
201,m472,DAT,superficial,DAT superficial,pre,32,g31,3.5925998560966703,0.11885685249368608,3.803113280339592,0.17420461499716544
201,m472,DAT,superficial,DAT superficial,pre,32,g32,9.737359693058545,0.039272322668620886,3.9089584469286414,0.1721596731211295
201,m472,DAT,superficial,DAT superficial,pre,32,g37,3.4652739945128688,0.23755751689934482,8.642797486814404,0.01899843520813751
201,m472,DAT,superficial,DAT superficial,pre,32,g39,7.458154009976639,0.050291229208917695,7.757383993072931,0.02510188587096374
201,m472,DAT,superficial,DAT superficial,pre,32,g41,0.3855758657441535,1.5345779413627194,0.3583979384552151,1.575273617405077
201,m472,DAT,superficial,DAT superficial,pre,32,g48,8.72950744660358,0.041146577783639,12.55174738130228,0.0
201,m472,DAT,superficial,DAT superficial,pre,32,g49,9.771327401955123,0.1572751776493566,6.391764219190553,0.142669180069241
201,m472,DAT,superficial,DAT superficial,pre,32,g53,5.299071472055317,0.06693365577849256,2.9521279392594657,0.02597024689320251
201,m472,DAT,superficial,DAT superficial,pre,32,g56,15.205068447414202,0.03697432036987873,6.511419851306379,0.06148651637216963
201,m472,DAT,superficial,DAT superficial,pre,32,g58,0.2833339033097619,3.9774764933183637,0.6289925505163323,2.06778096089503
201,m472,DAT,superficial,DAT superficial,pre,32,g61,1.3719409382039052,0.4386461267880971,0.5607450058841188,1.3854212261068375
201,m472,DAT,superficial,DAT superficial,pre,32,g62,5.366947699309607,0.09741560637208704,1.5459420278484395,0.6753187362742638
201,m472,DAT,superficial,DAT superficial,pre,32,g63,5.160125957817339,0.04797709656621408,4.978790526691744,0.018442720689357015
201,m472,DAT,superficial,DAT superficial,pre,32,g65,6.911072060498633,0.08662619614959956,5.130016232528042,0.08872735253641781
201,m472,DAT,superficial,DAT superficial,pre,32,g66,3.046283261252269,0.14557874339798826,5.7211924748325815,0.006809130886076176
201,m472,DAT,superficial,DAT superficial,pre,32,g68,5.86828646848304,0.04705569713752151,9.650199366844294,0.019009339545847406
201,m472,DAT,superficial,DAT superficial,pre,32,g70,1.3726339114618702,0.6671919446906621,1.1489697613019574,1.2808752974270263
201,m472,DAT,superficial,DAT superficial,pre,32,g72,6.616208097442572,0.20550930485968694,3.2069348919933343,0.20204274368498337
201,m472,DAT,superficial,DAT superficial,pre,32,g75,10.308903030576134,0.03062700187205137,12.65178619432498,0.11813955450133787
201,m472,DAT,superficial,DAT superficial,pre,32,g78,31.416671035540556,0.05222246516680146,24.269728197281037,0.004857898465564534
201,m472,DAT,superficial,DAT superficial,pre,32,g79,36.318956189175516,0.036038195498933175,43.909236547873185,0.0
201,m472,DAT,superficial,DAT superficial,pre,32,g84,10.407954927023653,0.027330195629613186,9.566638319456077,0.015031838223903407
201,m472,DAT,superficial,DAT superficial,pre,32,g85,6.863174398936245,0.024599628717579886,2.9632828818777073,0.2087176422126769
201,m472,DAT,superficial,DAT superficial,pre,32,g86,22.02828959467448,0.022183035194321712,24.48220709733522,0.08683056560804205
201,m472,DAT,superficial,DAT superficial,pre,32,g88,2.6350828381541835,0.17225297732821196,1.9735394981286771,0.4880427658153813
201,m472,DAT,superficial,DAT superficial,pre,32,g89,2.519830754874928,0.16609857750271326,3.0470575264983126,0.15628035751623978
201,m472,DAT,superficial,DAT superficial,pre,32,g91,1.9224115958990222,0.4516553594836821,6.919006268801523,0.0007219479148868464
201,m472,DAT,superficial,DAT superficial,pre,32,g92,2.9414452316796664,0.10511530201238656,2.717569170557675,0.05265551996084239
201,m472,DAT,superficial,DAT superficial,pre,32,g93,3.3905941822095604,0.08208538784585508,2.2991659033952563,0.22059966726782693
201,m472,DAT,superficial,DAT superficial,pre,32,g95,12.256567943739563,0.12158347563465693,8.418735198988308,0.13962371036631782
201,m472,DAT,superficial,DAT superficial,pre,32,g96,2.5033458649971023,0.38512753089988727,4.827651320286,0.14733308780441748
201,m472,DAT,superficial,DAT superficial,pre,32,g98,17.474395046106647,0.03653662099190134,11.151342547360025,0.016767555640507564
201,m472,DAT,superficial,DAT superficial,pre,32,g99,1.0718964212703028,0.6145794397892629,3.3474955251089664,0.13864773525639418
201,m472,DAT,superficial,DAT superficial,pre,32,g104,4.2725123149586315,0.5058681577216877,2.1458378300374257,0.3286620230644229
201,m472,DAT,superficial,DAT superficial,pre,32,g106,1.9466964664533004,0.6025596538023225,1.4285040086310499,0.5318927957503488
201,m472,DAT,superficial,DAT superficial,pre,32,g107,1.7244032246948402,0.6244571075078247,0.9601930188798385,0.7757538126284433
201,m472,DAT,superficial,DAT superficial,pre,32,g109,1.16396208282819,0.5690168818697772,1.742947155515182,0.5289239857060867
201,m472,DAT,superficial,DAT superficial,pre,32,g115,4.13362792868679,0.19019221395632815,8.786539065400333,0.01638364947453956
201,m472,DAT,superficial,DAT superficial,pre,32,g119,12.38431356651254,0.01571477939896385,39.941464546995746,0.04843278169509012
201,m472,DAT,superficial,DAT superficial,pre,32,g123,6.915907888697269,0.0014367638211956566,6.854264971906301,0.06582217286958184
201,m472,DAT,superficial,DAT superficial,pre,32,g124,4.913853659082538,0.03842779947597513,5.106387161695111,0.019598352382692516
201,m472,DAT,superficial,DAT superficial,pre,32,g125,9.568381082856966,0.01938149544831646,7.111001481122326,0.001964508553592205
201,m472,DAT,superficial,DAT superficial,pre,32,g128,2.1096550647048904,0.42740437328039466,0.41692062776164135,1.7798656700806779
201,m472,DAT,superficial,DAT superficial,pre,32,g129,6.1271609779638165,0.02611566811252728,7.337504071932156,0.032641264257077945
201,m472,DAT,superficial,DAT superficial,pre,32,g132,1.3673028415185033,0.4197195184689558,1.2480139694342813,0.388479162160547
201,m472,DAT,superficial,DAT superficial,pre,32,g133,2.803305312517555,0.15323107411001743,1.4450753648158305,0.5066117890975055
201,m472,DAT,superficial,DAT superficial,pre,32,g134,10.912084641001641,0.0,1.6544509477720089,0.35426935335563103
201,m472,DAT,superficial,DAT superficial,pre,32,g137,5.645891510821703,0.0653009981365472,4.350952223714788,0.007631351339932495
201,m472,DAT,superficial,DAT superficial,pre,32,g138,1.5546999642749884,1.5612617057899034,3.3594023960188757,0.19537991622224973
201,m472,DAT,superficial,DAT superficial,pre,32,g139,0.969377953577535,1.0192029789125454,0.9950375307060857,1.1223820369941646
201,m472,DAT,superficial,DAT superficial,pre,32,g140,0.42690817107258994,1.6995227631751195,1.6093934591146297,0.4322139015831567
201,m472,DAT,superficial,DAT superficial,pre,32,g144,26.76290097208556,0.14963553812946861,18.57524942988222,0.012800867414708145
201,m472,DAT,superficial,DAT superficial,pre,32,g146,26.78362615974118,0.035161456268492236,17.061177264234242,0.07883037800557001
201,m472,DAT,superficial,DAT superficial,pre,32,g149,2.5309175457464774,0.3426206656212603,0.08215480326395953,2.0362469154596665
201,m472,DAT,superficial,DAT superficial,pre,32,g151,1.606054640620643,0.47118798517974414,0.2348740500481121,1.7038477372508098
201,m472,DAT,superficial,DAT superficial,pre,32,g156,2.4834897743628352,0.6101284534679668,4.313411751616114,0.2088847132840052
201,m472,DAT,superficial,DAT superficial,pre,32,g159,0.3129865185487153,2.3733387236903343,0.2269589384107102,2.3648565459671738
201,m472,DAT,superficial,DAT superficial,pre,32,g161,0.05088870664225552,3.8782172436190856,0.09102510173688186,2.509600293514846
201,m472,DAT,superficial,DAT superficial,pre,32,g165,0.669573154686359,0.9787871710839715,0.975424039624795,0.6970324673227675
201,m472,DAT,superficial,DAT superficial,pre,32,g166,2.966316575837439,0.11247555767531144,0.39781344364885046,1.9038269373069607
201,m472,DAT,superficial,DAT superficial,pre,32,g171,2.7857913739371094,0.5873475042882434,1.5844237857904289,0.6621598228827692
201,m472,DAT,superficial,DAT superficial,pre,32,g172,0.23924036856474448,2.3653618473371445,1.215670449943203,0.3993755783553929
201,m472,DAT,superficial,DAT superficial,pre,32,g173,0.08638191384493471,3.0398124589436493,1.4290269514120766,0.6872601945320107
201,m472,DAT,superficial,DAT superficial,pre,32,g177,3.094593022138978,0.07816150089274593,3.88227978790383,0.03231238888818079
201,m472,DAT,superficial,DAT superficial,pre,32,g188,1.8886661878551114,0.30480505270173924,1.8785108089607292,0.39519312324072653
201,m472,DAT,superficial,DAT superficial,pre,32,g192,5.791901850240671,0.018952930904074856,10.699859184778886,0.06362622280566023
201,m472,DAT,superficial,DAT superficial,pre,32,g197,9.622461118308184,0.11904348954217189,22.50218024043644,0.01914275218612461
201,m472,DAT,superficial,DAT superficial,pre,32,g199,24.127170962361884,0.05118043019293601,11.671950411109203,0.026801664302711418
201,m472,DAT,superficial,DAT superficial,pre,32,g203,9.921132948357798,0.02983519883236766,3.8452677682663436,0.1380139946394465
201,m472,DAT,superficial,DAT superficial,pre,32,g207,7.515745872368166,0.17755986000620433,3.581145416194918,0.06699724386960385
201,m472,DAT,superficial,DAT superficial,pre,32,g209,12.297603598958121,0.012564073227656177,3.8295561997939562,0.16098437271395608
201,m472,DAT,superficial,DAT superficial,pre,32,g211,7.35771077453961,0.062177314028396526,5.393861206358297,0.07985324351482509
201,m472,DAT,superficial,DAT superficial,pre,32,g213,24.43027130443074,0.030292021083517796,10.578403837053632,0.017044403904077136
201,m472,DAT,superficial,DAT superficial,pre,32,g215,1.961473299547304,0.43453041281581534,1.5044243065554437,0.445039676367881
201,m472,DAT,superficial,DAT superficial,pre,32,g219,3.7598261633005166,0.06995298453028972,2.6297614585018474,0.22138021313672615
201,m472,DAT,superficial,DAT superficial,pre,32,g223,5.521344920218037,0.04624195668930521,9.547204156270165,0.1652177571232015
201,m472,DAT,superficial,DAT superficial,pre,32,g224,11.464171455325886,0.05767901555819349,20.89568373050415,0.0678099936431116
201,m472,DAT,superficial,DAT superficial,pre,32,g225,40.849179168724746,0.01232496985247782,44.52555718782354,0.020938362895772323
201,m472,DAT,superficial,DAT superficial,pre,32,g226,35.838234910579025,0.06875605219681692,57.425704213417184,0.0018835948782802443
201,m472,DAT,superficial,DAT superficial,pre,32,g229,31.66536642681882,0.07770406203303869,22.707110091226568,0.04520897647014221
201,m472,DAT,superficial,DAT superficial,pre,32,g230,15.85646292018406,0.0014768288175814514,31.157263090984063,0.030414649747298923
201,m472,DAT,superficial,DAT superficial,pre,32,g231,18.052771089777742,0.06403943789784776,5.081876031714618,0.02369317919509754
201,m472,DAT,superficial,DAT superficial,pre,32,g233,21.20141463484683,0.0,12.091735950130582,0.04850717269046899
201,m472,DAT,superficial,DAT superficial,pre,32,g234,11.387177456508525,0.015593490239013918,6.1004678197806905,0.1896422568773843
201,m472,DAT,superficial,DAT superficial,pre,32,g235,12.649350050355045,0.05993108646469487,3.006415851388124,0.9060689335296688
201,m472,DAT,superficial,DAT superficial,pre,32,g237,1.7359914108995094,0.5881160222863283,8.912191901744125,0.06159595286452338
201,m472,DAT,superficial,DAT superficial,pre,32,g242,22.67566277502432,0.009388430930679358,9.1861600107673,0.02107378479179632
201,m472,DAT,superficial,DAT superficial,pre,32,g244,28.860426480405845,0.01591001839161782,17.845662555661935,0.023971950811450822
201,m472,DAT,superficial,DAT superficial,pre,32,g247,21.443782264383227,0.04304422568295553,22.02314034975768,0.0173252706791403
201,m472,DAT,superficial,DAT superficial,pre,32,g254,32.15249535982484,0.03481025243844947,8.206831351568823,0.030774653049792204
201,m472,DAT,superficial,DAT superficial,pre,32,g261,11.016158203119273,0.12934239481608437,5.525968018707146,0.053773227679948396
201,m472,DAT,superficial,DAT superficial,pre,32,g273,11.886438743569375,0.04171523792748953,20.190292777474504,0.07494055303330746
201,m472,DAT,superficial,DAT superficial,pre,32,g274,5.415227416484302,0.10057087365100544,8.50067462095608,0.08644216967760217
201,m472,DAT,superficial,DAT superficial,pre,32,g276,1.1018420607375707,0.6047891032918815,1.6154872385355277,0.5487580759605817
201,m472,DAT,superficial,DAT superficial,pre,32,g278,9.107992451289016,0.17146390813819537,3.531052655833001,0.13979038249846165
201,m472,DAT,superficial,DAT superficial,pre,32,g280,2.8757581890242956,0.17560613251714335,0.5576409118981674,1.1017194351070863
201,m472,DAT,superficial,DAT superficial,pre,32,g284,6.708148033462059,0.10426980476749831,11.48237482318174,0.007205095013162311
201,m472,DAT,superficial,DAT superficial,pre,32,g292,3.349265339813991,0.25110212428189355,4.098824407255092,0.1997358686293419
201,m472,DAT,superficial,DAT superficial,pre,32,g297,0.8624106268751266,1.3352169664287996,1.2869099701493865,0.9612478178449665
201,m472,DAT,superficial,DAT superficial,pre,32,g299,4.097917385531519,0.008719836521109484,5.410892281228597,0.05473129760333424
201,m472,DAT,superficial,DAT superficial,pre,32,g301,6.625249297919245,0.09565000491620537,5.219743647947628,0.0219279727957806
201,m472,DAT,superficial,DAT superficial,pre,39,g1,1.4781513664973052,0.3620027784061248,2.6449417654376233,0.2759019832212129
201,m472,DAT,superficial,DAT superficial,pre,39,g2,2.587613355786023,0.1144681344154332,4.479651389761785,0.32006728528127887
201,m472,DAT,superficial,DAT superficial,pre,39,g3,1.3702750857399797,0.7124676798963103,3.5538403093264654,0.09209888319421024
201,m472,DAT,superficial,DAT superficial,pre,39,g4,2.9179044411864563,0.6761659316799868,2.3770034649421894,0.16132240160169686
201,m472,DAT,superficial,DAT superficial,pre,39,g5,2.5951457672962337,0.17372658733264687,4.147176086846478,0.037213758378351156
201,m472,DAT,superficial,DAT superficial,pre,39,g8,2.986913442423324,0.26494265548175583,2.4712234730795166,0.15485451732452107
201,m472,DAT,superficial,DAT superficial,pre,39,g10,2.5518522123881997,0.12904053204645846,3.6012054305143417,0.05218655238962862
201,m472,DAT,superficial,DAT superficial,pre,39,g11,1.5317137434509625,0.16663209796572573,0.5231869599562401,1.0732296814848648
201,m472,DAT,superficial,DAT superficial,pre,39,g12,4.090947632605602,0.05316249376929275,2.3080404152386547,0.24127867552886842
201,m472,DAT,superficial,DAT superficial,pre,39,g15,0.4505558823631856,2.450082786137945,4.666687745310332,0.0443670556034178
