group_id,mouse,line,depth_class,cohort,compartment,state,unit_id,excitation_auc_lifetime_sparseness,suppression_auc_lifetime_sparseness,median_positive_auc_z_s,median_negative_auc_z_s
200,m466,TH,superficial,TH superficial,somas,pre,g146,0.9568154528383873,0.35843126316205765,1.6596084210364241,0.8291563448953816
200,m466,TH,superficial,TH superficial,somas,pre,g147,0.5071312532397565,0.3367146093327718,0.8703117997760689,0.924383699514474
200,m466,TH,superficial,TH superficial,somas,pre,g148,0.4348574597971665,0.6738863552984189,11.628120480478142,0.18398915151148498
200,m466,TH,superficial,TH superficial,somas,pre,g149,0.7596093898997396,0.4281393864708541,0.1942571643949316,3.2285030241296475
200,m466,TH,superficial,TH superficial,somas,pre,g15,0.500825898670119,0.17857014774159563,0.527519970645689,1.5452817535798307
200,m466,TH,superficial,TH superficial,somas,pre,g150,0.2260806083526067,0.20284149759800907,0.44310329253947894,2.3193879050460287
200,m466,TH,superficial,TH superficial,somas,pre,g151,0.7750163951737566,0.6183702177290041,0.7607170175006893,1.6447232155343345
200,m466,TH,superficial,TH superficial,somas,pre,g152,0.2756017940274401,0.6150463645847715,6.526444906822538,0.138328244814526
200,m466,TH,superficial,TH superficial,somas,pre,g153,0.6751183842640909,0.1959036891236035,0.41986850729546404,2.0467947053567506
200,m466,TH,superficial,TH superficial,somas,pre,g154,0.8737320519685788,0.29394322319744587,0.5103698328131241,1.6226051258244094
200,m466,TH,superficial,TH superficial,somas,pre,g155,0.7173277111571931,0.41358238558421184,0.8227457971828889,1.259156733533591
200,m466,TH,superficial,TH superficial,somas,pre,g156,0.5252631328902687,0.35700302586847604,0.5661530998874194,1.4414156380301764
200,m466,TH,superficial,TH superficial,somas,pre,g157,0.5611784214782924,0.339772136173334,0.5150654169707265,1.8331982596328966
200,m466,TH,superficial,TH superficial,somas,pre,g158,0.34266814923759675,0.3281405941852173,11.56912266242453,0.2737443219023591
200,m466,TH,superficial,TH superficial,somas,pre,g159,0.6646096776716255,0.19926354405276808,0.22054074414727629,4.411603540098349
200,m466,TH,superficial,TH superficial,somas,pre,g16,0.7773868602586275,0.3676204731809739,0.14363784231426385,4.242361401228906
200,m466,TH,superficial,TH superficial,somas,pre,g160,0.49648434700162875,0.4364663176096669,1.2663145679538992,0.5891853096292925
200,m466,TH,superficial,TH superficial,somas,pre,g161,0.38043787667351286,0.33447267493754,1.073898279162718,0.7722473112738507
200,m466,TH,superficial,TH superficial,somas,pre,g162,0.40156498357308607,0.5627690328930186,3.4976257793393914,0.4832284662939531
200,m466,TH,superficial,TH superficial,somas,pre,g163,0.23356312570524515,0.18311537280830062,0.34429995826269977,2.056056636671512
200,m466,TH,superficial,TH superficial,somas,pre,g164,0.687477013422312,0.4898867259546715,2.8838383065881388,0.4127224773727465
200,m466,TH,superficial,TH superficial,somas,pre,g165,0.42805251811687545,0.37768520250209053,3.8803420493988883,0.5072485320680584
200,m466,TH,superficial,TH superficial,somas,pre,g166,0.8246606256954878,0.20019808497494063,0.2781518901254141,1.7538858151163166
200,m466,TH,superficial,TH superficial,somas,pre,g167,0.762615870630678,0.4144677307779019,0.38732040051506594,1.8819779804039642
200,m466,TH,superficial,TH superficial,somas,pre,g168,0.19330823854643456,0.1961430936628622,0.7469539787810168,1.3862885087554147
200,m466,TH,superficial,TH superficial,somas,pre,g169,0.7210901083414348,0.24923975081551236,1.3835047079339797,1.1464978744881122
200,m466,TH,superficial,TH superficial,somas,pre,g17,0.5310000304776125,0.7785464841732999,1.0950086539772468,0.8906557404332678
200,m466,TH,superficial,TH superficial,somas,pre,g170,0.3672366874262164,0.5946622456620005,1.0540143621173939,1.8958088433870017
200,m466,TH,superficial,TH superficial,somas,pre,g171,0.510094845191007,0.48187652159085137,1.652590209150568,0.40362258174166993
200,m466,TH,superficial,TH superficial,somas,pre,g172,0.2952104357101232,0.5913908206818509,6.373152592590446,0.1473623572781854
200,m466,TH,superficial,TH superficial,somas,pre,g173,0.3602348409706942,0.504298208789446,1.0058185437975047,0.7883445404922981
200,m466,TH,superficial,TH superficial,somas,pre,g174,0.33415593014265016,0.36737409902556656,10.613802600978012,0.28773783724821866
200,m466,TH,superficial,TH superficial,somas,pre,g175,0.5421129501971415,0.525733732252928,6.362791871494045,0.33954874076028246
200,m466,TH,superficial,TH superficial,somas,pre,g176,0.4243923408871524,0.39919946719956273,3.7042796321545284,0.2086343122183186
200,m466,TH,superficial,TH superficial,somas,pre,g177,0.5531987834339973,0.47950209808850947,1.3677054684288608,0.3770656775585696
200,m466,TH,superficial,TH superficial,somas,pre,g178,0.23718750226628013,0.13065982794348469,0.6743017449588273,1.2166619748127216
200,m466,TH,superficial,TH superficial,somas,pre,g179,0.5846127011573254,0.3553964641039203,0.8628249371284253,0.7381680929733825
200,m466,TH,superficial,TH superficial,somas,pre,g18,0.9312937187215375,0.3302563302858641,0.39756124738397536,2.0634883256348107
200,m466,TH,superficial,TH superficial,somas,pre,g180,0.12467429051508208,0.18434045799125018,1.1441705747636894,0.7897088198864803
200,m466,TH,superficial,TH superficial,somas,pre,g181,0.4542006243186458,0.44587161614666543,1.6752949932776835,0.889512959650412
200,m466,TH,superficial,TH superficial,somas,pre,g182,0.28719073970362197,0.385131227169885,0.6643234009242349,1.1374158590306758
200,m466,TH,superficial,TH superficial,somas,pre,g183,0.20892676308733296,0.16798536673551873,0.3980801547322244,2.5845244105553893
200,m466,TH,superficial,TH superficial,somas,pre,g184,0.6417871932240318,0.4488544534954229,1.215101536847001,1.0383037271811244
200,m466,TH,superficial,TH superficial,somas,pre,g185,0.3295749360956664,0.5751686366906685,4.3343091975999215,0.3133561791610705
200,m466,TH,superficial,TH superficial,somas,pre,g186,0.3318922583925152,0.6323891048636099,8.375704055548438,0.08512617126941797
200,m466,TH,superficial,TH superficial,somas,pre,g187,0.4174108858017598,0.5485875248223232,3.340305441496569,0.179678394625843
200,m466,TH,superficial,TH superficial,somas,pre,g188,0.4649133659687012,0.6957746168322119,4.596702892963364,0.18364476039778482
200,m466,TH,superficial,TH superficial,somas,pre,g189,0.5748112901932676,0.3368925082455912,1.9147174030713199,0.6395706746908003
200,m466,TH,superficial,TH superficial,somas,pre,g19,0.9770148065659826,0.27196260554723023,0.175279037444674,4.772310357508934
200,m466,TH,superficial,TH superficial,somas,pre,g190,0.5188872465086997,0.5095177377790152,4.541243913991592,0.647988048874527
200,m466,TH,superficial,TH superficial,somas,pre,g191,0.42927937911570385,0.2765879967739685,0.46243363209426075,1.9115349985156374
200,m466,TH,superficial,TH superficial,somas,pre,g192,0.44706178858306445,0.18482967230941222,0.473115285358477,1.759034234238154
200,m466,TH,superficial,TH superficial,somas,pre,g193,0.4406178188488697,0.5125508598058784,1.206611084999393,0.8185882327805701
200,m466,TH,superficial,TH superficial,somas,pre,g194,0.39818489754057035,0.5932690690837662,0.8919772171648316,1.14337682239058
200,m466,TH,superficial,TH superficial,somas,pre,g195,0.40927579294642835,0.662023008370204,5.301500279341116,0.14027859302107726
200,m466,TH,superficial,TH superficial,somas,pre,g196,0.6328761980111826,0.4767722123949558,0.6236656022442809,1.7355704197714537
200,m466,TH,superficial,TH superficial,somas,pre,g197,0.8403103101805532,0.35330805800469084,1.3334702314068774,1.1361510598510758
200,m466,TH,superficial,TH superficial,somas,pre,g198,0.7568683828228528,0.4238573932790857,0.3570677604125325,2.5319992579091637
200,m466,TH,superficial,TH superficial,somas,pre,g2,0.7552374496826749,0.4454321448937135,0.5114622714452265,2.739229802409261
200,m466,TH,superficial,TH superficial,somas,pre,g20,0.8219167420135945,0.3828224363546949,0.32627900766759566,3.4303446909108763
200,m466,TH,superficial,TH superficial,somas,pre,g21,0.07948469291795791,0.2766492500093658,0.8041789403186838,0.9897266744764268
200,m466,TH,superficial,TH superficial,somas,pre,g22,0.30533383995314717,0.8209861619347188,2.839433967096332,0.28805244093528526
200,m466,TH,superficial,TH superficial,somas,pre,g23,0.6180604553603183,0.4412523445683348,0.12583455338702607,4.394646159075952
200,m466,TH,superficial,TH superficial,somas,pre,g24,0.6282315187297137,0.2507971240562889,0.2584897377745982,2.8993499056976724
200,m466,TH,superficial,TH superficial,somas,pre,g25,0.29355685086483413,0.5598352750819724,0.3676873163519748,2.386491253185314
200,m466,TH,superficial,TH superficial,somas,pre,g26,0.7784664559785601,0.35872339037735906,0.4641893493416567,3.272948124992493
200,m466,TH,superficial,TH superficial,somas,pre,g27,0.45654120262123654,0.4151454255785359,0.26273604379168924,3.650644894785002
200,m466,TH,superficial,TH superficial,somas,pre,g28,0.7198532158370631,0.39083647209799055,0.2881437573774229,3.423100284208137
200,m466,TH,superficial,TH superficial,somas,pre,g29,0.8484778825873748,0.6749710454302138,0.4464199118392271,1.4093076864859082
200,m466,TH,superficial,TH superficial,somas,pre,g3,0.42408907854603306,0.6798455633201312,0.9342530872175787,1.283884748401026
200,m466,TH,superficial,TH superficial,somas,pre,g30,0.21909087274705782,0.22172943385111238,0.3532909205978874,2.978838639749791
200,m466,TH,superficial,TH superficial,somas,pre,g31,0.7676754602300259,0.284802495914065,0.8944172415709359,1.2418814685743227
200,m466,TH,superficial,TH superficial,somas,pre,g32,0.3267642270744907,0.442632906070701,5.771972541982943,0.11234670608209485
200,m466,TH,superficial,TH superficial,somas,pre,g33,0.417310338025204,0.2688596915588536,0.37240127976341886,2.2244741850048633
200,m466,TH,superficial,TH superficial,somas,pre,g34,0.5558772860249974,0.36724009653799367,0.20038301589132,3.0599075697583467
200,m466,TH,superficial,TH superficial,somas,pre,g35,0.8661301020056063,0.42760124222081713,0.2535417069467396,3.5040497147211815
200,m466,TH,superficial,TH superficial,somas,pre,g36,0.4528981714991796,0.3640711436706745,1.01109197131,0.7060369038157268
200,m466,TH,superficial,TH superficial,somas,pre,g37,0.37425415853676164,0.3968522732913452,0.6522914992201454,1.369879664559985
200,m466,TH,superficial,TH superficial,somas,pre,g38,0.7273279616706751,0.4822959393309901,0.8208523996053066,2.580816121848191
200,m466,TH,superficial,TH superficial,somas,pre,g39,0.5597416189288436,0.4290685733568327,0.5586599182960589,1.9326487701273887
200,m466,TH,superficial,TH superficial,somas,pre,g4,0.7601539753365744,0.45530321491110404,0.672232551056965,2.087206058629196
200,m466,TH,superficial,TH superficial,somas,pre,g40,0.6348041296023739,0.3783667962508641,0.25709357786878473,3.2789666952514125
200,m466,TH,superficial,TH superficial,somas,pre,g41,0.579086358312852,0.31727541294179024,0.6691979423696652,2.191608763672836
200,m466,TH,superficial,TH superficial,somas,pre,g42,0.3411687622596793,0.1384336275781552,1.1607267545801365,0.8090244138514964
200,m466,TH,superficial,TH superficial,somas,pre,g43,0.6421403517331148,0.6310395919769027,2.9434175588235547,0.5480176405499152
200,m466,TH,superficial,TH superficial,somas,pre,g44,0.7073714547535893,0.7447535115662597,0.473043790682897,2.1331621300973493
200,m466,TH,superficial,TH superficial,somas,pre,g45,0.5017361911530795,0.09614379262006831,0.22132525096122085,2.7010793415806895
200,m466,TH,superficial,TH superficial,somas,pre,g46,0.761593948326544,0.4633476566420532,1.1557816206623195,1.5653450771438537
200,m466,TH,superficial,TH superficial,somas,pre,g47,0.6488834033597269,0.34172034392351136,0.3912947404681543,3.0200218261665395
200,m466,TH,superficial,TH superficial,somas,pre,g48,0.5107018399185678,0.34724682772721405,0.6302285155060923,2.3484397900708855
200,m466,TH,superficial,TH superficial,somas,pre,g49,0.7221896374550735,0.35171706750251147,0.22976063495496907,3.7688754738570576
200,m466,TH,superficial,TH superficial,somas,pre,g5,0.8286997221854809,0.3683071242096961,0.3242826129116106,4.520985841783891
200,m466,TH,superficial,TH superficial,somas,pre,g50,0.8417841990793408,0.2410882100723798,0.9483385384724614,1.0445591149390063
200,m466,TH,superficial,TH superficial,somas,pre,g51,0.6807677589253628,0.25361896342597756,1.5782823425276535,0.9235441122651242
200,m466,TH,superficial,TH superficial,somas,pre,g52,0.6524711635316186,0.32582012756633866,1.5009683965873302,1.0758771283726043
200,m466,TH,superficial,TH superficial,somas,pre,g53,0.4448315146531465,0.5797333749021315,4.8464347877893355,0.3026871674034688
200,m466,TH,superficial,TH superficial,somas,pre,g54,0.6072926209056274,0.2876080381235599,0.5067489196265036,2.6441103643895754
200,m466,TH,superficial,TH superficial,somas,pre,g55,0.8294365901173402,0.29371387422507506,0.26387086633735973,2.4168150049171113
200,m466,TH,superficial,TH superficial,somas,pre,g56,0.6620119577458068,0.41754492222476247,0.2817160909132246,2.8436072870417273
200,m466,TH,superficial,TH superficial,somas,pre,g57,0.18831300296413822,0.6124264158096924,0.840727044846288,1.036247488315792
200,m466,TH,superficial,TH superficial,somas,pre,g58,0.7410429206307074,0.41598439191291053,0.8290788376837936,1.3092146852439859
200,m466,TH,superficial,TH superficial,somas,pre,g59,0.6317825487873607,0.2571036919534403,0.4986097612336557,1.3930855522068721
200,m466,TH,superficial,TH superficial,somas,pre,g6,0.8826753133977949,0.37838141856611357,0.22897966376930573,2.978175097692341
200,m466,TH,superficial,TH superficial,somas,pre,g60,0.8088769190574251,0.3497263378559617,0.663962924408434,1.7882714717663557
200,m466,TH,superficial,TH superficial,somas,pre,g61,0.4295121700864134,0.6223149239389066,3.76979914789167,0.6439638504449127
200,m466,TH,superficial,TH superficial,somas,pre,g62,0.5523159964142929,0.2583801788526774,0.2962731652069394,2.299469939134887
200,m466,TH,superficial,TH superficial,somas,pre,g63,0.7623961083016096,0.3974005437830441,0.5665777553441002,2.415937238142364
200,m466,TH,superficial,TH superficial,somas,pre,g64,0.8459307973860539,0.6879698473018371,0.5301519433906721,1.2957994529468588
200,m466,TH,superficial,TH superficial,somas,pre,g65,0.5506702791097134,0.3461993184561256,0.5881273165057072,2.1053287275845767
200,m466,TH,superficial,TH superficial,somas,pre,g66,0.5686465187460776,0.6202406785200673,7.248708264361198,0.4886512826403351
200,m466,TH,superficial,TH superficial,somas,pre,g67,0.7639846151919844,0.5220622912214893,0.3277349148757714,2.4025970123004052
200,m466,TH,superficial,TH superficial,somas,pre,g68,0.9535123759190133,0.3083613923899839,0.3666555826624811,2.083483019410878
200,m466,TH,superficial,TH superficial,somas,pre,g69,0.5257102161254796,0.5196297805474431,5.0196659487009,0.27445320799682243
200,m466,TH,superficial,TH superficial,somas,pre,g7,0.647628632433054,0.4759881413531338,1.4940437156179032,0.6349118615735186
200,m466,TH,superficial,TH superficial,somas,pre,g70,0.8585389448082359,0.3150772877221245,0.4084447401360299,2.3030123812094674
200,m466,TH,superficial,TH superficial,somas,pre,g71,0.5505523659217363,0.55320968796576,0.5570470375138694,1.973789185842801
200,m466,TH,superficial,TH superficial,somas,pre,g72,0.4255193158149429,0.740462275442899,4.539638181434701,0.30542137275036507
200,m466,TH,superficial,TH superficial,somas,pre,g73,0.1519637620341585,0.45277101860497493,0.5968192768327942,1.2710107195159766
200,m466,TH,superficial,TH superficial,somas,pre,g74,0.604654492124693,0.551221950387984,1.4982716393977737,0.7225674495583645
200,m466,TH,superficial,TH superficial,somas,pre,g75,0.43218076025330465,0.49545678836345963,3.6005341946818628,0.3961473448823175
200,m466,TH,superficial,TH superficial,somas,pre,g76,0.3204219230588436,0.3630758423794588,1.9949732466493326,0.6591793696194779
200,m466,TH,superficial,TH superficial,somas,pre,g77,0.5131474396110799,0.6294565545450923,0.7857767922214068,0.987480371001028
200,m466,TH,superficial,TH superficial,somas,pre,g78,0.4416933966333758,0.31724127235355826,0.4054434049905557,3.2533078404194224
200,m466,TH,superficial,TH superficial,somas,pre,g79,0.4057203492380819,0.46523384462418005,0.7226423441123618,1.1904490081718775
200,m466,TH,superficial,TH superficial,somas,pre,g8,0.5855117851942739,0.5682580657838435,2.643199074948619,0.54738923291702
200,m466,TH,superficial,TH superficial,somas,pre,g80,0.7337975927522358,0.4753694608199029,1.566741487421201,1.2847479215121438
200,m466,TH,superficial,TH superficial,somas,pre,g81,0.4132730137498102,0.3275431089859402,0.2350186553072638,3.999947428458172
200,m466,TH,superficial,TH superficial,somas,pre,g82,0.5065830560568357,0.5821885059214961,1.451870328037298,0.6132920528132607
200,m466,TH,superficial,TH superficial,somas,pre,g83,0.6633434336757761,0.4614551994247793,2.8339725500301096,1.307112954315907
200,m466,TH,superficial,TH superficial,somas,pre,g84,0.906456711443222,0.2604445200902758,0.15804929131908946,3.914947055233406
200,m466,TH,superficial,TH superficial,somas,pre,g85,0.48705060181757825,0.3375087712965933,0.5002719121308805,1.6663100113949503
200,m466,TH,superficial,TH superficial,somas,pre,g86,0.6187607578812231,0.606397966135228,0.4463454675553927,1.503632629882428
200,m466,TH,superficial,TH superficial,somas,pre,g87,0.695906254338335,0.4417187335540056,0.34493816213886275,3.058391177228283
200,m466,TH,superficial,TH superficial,somas,pre,g88,0.9098987915580058,0.2337684231786829,0.21225507298361015,3.7637450863764865
200,m466,TH,superficial,TH superficial,somas,pre,g89,0.49614792284448955,0.444890701803756,1.8227539261971608,0.6629841077704204
200,m466,TH,superficial,TH superficial,somas,pre,g9,0.4109963043357051,0.638713350193059,0.6088117923813526,1.5142384481679665
200,m466,TH,superficial,TH superficial,somas,pre,g90,0.4860975973495891,0.597627931923566,1.8612390008326747,0.3747563718652721
200,m466,TH,superficial,TH superficial,somas,pre,g91,0.5459378066674451,0.4464908705901397,1.2118502299276608,1.3734772155649104
200,m466,TH,superficial,TH superficial,somas,pre,g92,0.4712147322186074,0.2689374098992055,0.4993754464161004,2.6359193175507905
200,m466,TH,superficial,TH superficial,somas,pre,g93,0.8560910449046509,0.1763950047906974,0.37952537118763363,1.8236288788231276
200,m466,TH,superficial,TH superficial,somas,pre,g94,0.5516032838186169,0.44355213409055,1.1884517981219571,1.542272751064408
200,m466,TH,superficial,TH superficial,somas,pre,g95,0.08445978081037352,0.16285162244928275,0.5979853774675977,1.4423839129958553
200,m466,TH,superficial,TH superficial,somas,pre,g96,0.4589832010341175,0.44051306232775767,0.45838141210500966,1.9602908901083616
200,m466,TH,superficial,TH superficial,somas,pre,g97,0.882335793494842,0.237798540905411,1.1143996430375844,1.1709694469380298
200,m466,TH,superficial,TH superficial,somas,pre,g98,0.8009926738227449,0.30490205793181163,0.45829884899504897,1.8285659782075059
200,m466,TH,superficial,TH superficial,somas,pre,g99,0.5784719075295323,0.47066426095644215,1.0398587341068875,2.4144457540891797
201,m472,DAT,superficial,DAT superficial,processes,post,g1,0.24740622733760478,0.36905144496937653,2.883807651925311,0.2469860397620848
201,m472,DAT,superficial,DAT superficial,processes,post,g10,0.5411293548883764,0.3945656382069198,4.5655250667941845,0.1906663189615293
201,m472,DAT,superficial,DAT superficial,processes,post,g104,0.13489271153217067,0.23955111540248988,1.60628765252935,0.41721954777845494
201,m472,DAT,superficial,DAT superficial,processes,post,g106,0.32052636493310305,0.356699395033807,2.555836298875989,0.26458754151991126
201,m472,DAT,superficial,DAT superficial,processes,post,g107,0.19137891114335748,0.1229307623232652,0.7763517251578623,0.8250477422268397
201,m472,DAT,superficial,DAT superficial,processes,post,g109,0.12298308462563404,0.22553305559647457,2.2989284389709614,0.3238742475030894
201,m472,DAT,superficial,DAT superficial,processes,post,g11,0.21008828119677672,0.19519754459634203,1.3023280601269454,0.5679689333929587
201,m472,DAT,superficial,DAT superficial,processes,post,g115,0.10415640755062235,0.12830376351256503,1.5461316769605664,0.4988566474624806
201,m472,DAT,superficial,DAT superficial,processes,post,g119,0.5467673626005527,0.11703940470768297,6.4251588398153965,0.23150559497119533
201,m472,DAT,superficial,DAT superficial,processes,post,g12,0.23655532038161178,0.6031393618875989,4.488492707875192,0.09888538326012386
201,m472,DAT,superficial,DAT superficial,processes,post,g123,0.22685512937593488,0.34420789176037253,10.2676881441637,0.14528862106397983
201,m472,DAT,superficial,DAT superficial,processes,post,g124,0.1726468579728278,0.18374360902601602,1.5799330765224526,0.5219192170095043
201,m472,DAT,superficial,DAT superficial,processes,post,g125,0.18746210870296692,0.44294742973070544,8.72513276637988,0.17066336046806585
201,m472,DAT,superficial,DAT superficial,processes,post,g128,0.2625608340965169,0.33311118022296377,8.645722844883162,0.1759216312901726
201,m472,DAT,superficial,DAT superficial,processes,post,g129,0.12488746445528402,0.13630674576853014,1.1962367720847662,0.7662828723870455
201,m472,DAT,superficial,DAT superficial,processes,post,g132,0.3351918819607726,0.3391741082973654,2.5225478996916424,0.3621196404088473
201,m472,DAT,superficial,DAT superficial,processes,post,g133,0.11286120652577761,0.19469920054151285,1.3649699529101982,0.5241142859613945
201,m472,DAT,superficial,DAT superficial,processes,post,g134,0.1676358654302889,0.3764898066361074,2.848866287056152,0.2745089608733584
201,m472,DAT,superficial,DAT superficial,processes,post,g137,0.10589162207177054,0.15822942489513125,1.5637521859319623,0.4884025338553811
201,m472,DAT,superficial,DAT superficial,processes,post,g138,0.2440953455685366,0.3492650195643954,6.173993800470267,0.10772289082485662
201,m472,DAT,superficial,DAT superficial,processes,post,g139,0.1960729040863547,0.399608543693635,2.066615945880291,0.3531157403819283
201,m472,DAT,superficial,DAT superficial,processes,post,g140,0.35354610249557716,0.2878966181068284,6.0908482467867335,0.1912724434744905
201,m472,DAT,superficial,DAT superficial,processes,post,g144,0.3926064329596913,0.7361555415456664,1.6006832084178124,0.3737101620093268
201,m472,DAT,superficial,DAT superficial,processes,post,g146,0.3942186883763849,0.7541220125081403,2.614358253032622,0.22334646304529893
201,m472,DAT,superficial,DAT superficial,processes,post,g149,0.5789546083259203,0.707029789585906,2.7465485594216372,0.21201154555982182
201,m472,DAT,superficial,DAT superficial,processes,post,g15,0.19420578323082582,0.2763558329307711,4.908475812791794,0.2816159192737692
201,m472,DAT,superficial,DAT superficial,processes,post,g151,0.5902009113438083,0.6966284794895445,4.364719092759807,0.12865740119113186
201,m472,DAT,superficial,DAT superficial,processes,post,g156,0.39589348844750244,0.6027341102713268,11.28055864686326,0.14493533323775912
201,m472,DAT,superficial,DAT superficial,processes,post,g159,0.16293985846802073,0.29609673852605994,1.5947019908768751,0.35895782557696254
201,m472,DAT,superficial,DAT superficial,processes,post,g161,0.20024653900632997,0.3487405035784397,2.6993379235503405,0.1811287818413389
201,m472,DAT,superficial,DAT superficial,processes,post,g165,0.5173892279773118,0.2666886540026781,1.6846975803020672,0.4971904609415869
201,m472,DAT,superficial,DAT superficial,processes,post,g166,0.2334422571574002,0.5179479446937998,5.91578191590145,0.17025850926691996
201,m472,DAT,superficial,DAT superficial,processes,post,g171,0.1320619038520903,0.5597552150011659,4.142640111919057,0.12139247597749772
201,m472,DAT,superficial,DAT superficial,processes,post,g172,0.18797683909927804,0.22738703081960038,3.805881983799291,0.16547322428485683
201,m472,DAT,superficial,DAT superficial,processes,post,g173,0.19730992909269435,0.40912455161773215,5.070762434629306,0.13641248822681612
201,m472,DAT,superficial,DAT superficial,processes,post,g177,0.23233033473133538,0.45715698343566263,2.3326535452812616,0.338824001684475
201,m472,DAT,superficial,DAT superficial,processes,post,g18,0.21426237138874613,0.3084664514095378,9.152904688591683,0.1639335413126383
201,m472,DAT,superficial,DAT superficial,processes,post,g188,0.1388387273418107,0.10075090133783576,0.7901859942986453,0.8339380436536453
201,m472,DAT,superficial,DAT superficial,processes,post,g192,0.38872604093772944,0.5099333318346454,3.0066945798103326,0.3418096292964031
201,m472,DAT,superficial,DAT superficial,processes,post,g197,0.30221347640524143,0.3964266752591445,3.907471220576566,0.3044384292291564
201,m472,DAT,superficial,DAT superficial,processes,post,g199,0.15261333327449392,0.13000533406898573,1.2639502598154428,0.6533613005821219
201,m472,DAT,superficial,DAT superficial,processes,post,g2,0.2644791059324571,0.5320972939322935,4.298515924233127,0.2355656315082113
201,m472,DAT,superficial,DAT superficial,processes,post,g203,0.07364061467633881,0.09209522281335222,0.970005365835121,0.8917111096099134
201,m472,DAT,superficial,DAT superficial,processes,post,g207,0.16868410022895702,0.3378342779246517,1.5094819675083933,0.5344446634329141
201,m472,DAT,superficial,DAT superficial,processes,post,g209,0.15160127453596287,0.13933255941328418,1.0505654297363496,0.71902928497354
201,m472,DAT,superficial,DAT superficial,processes,post,g211,0.2820617856459308,0.3434391000744305,1.793600483973961,0.354760695099772
201,m472,DAT,superficial,DAT superficial,processes,post,g213,0.3938271100616546,0.25705004380276386,2.039051631673997,0.335889272548831
201,m472,DAT,superficial,DAT superficial,processes,post,g215,0.08981679017329987,0.08959147737723185,1.2540976295346609,0.6433538001200706
201,m472,DAT,superficial,DAT superficial,processes,post,g219,0.2681153259619246,0.2620212772090955,1.8752725798032233,0.470458124849699
201,m472,DAT,superficial,DAT superficial,processes,post,g223,0.2639719460954818,0.510058845927695,3.2457322532964232,0.2758707159986315
201,m472,DAT,superficial,DAT superficial,processes,post,g224,0.5459922172244058,0.4342772280268528,8.596293820681458,0.13340320781639464
201,m472,DAT,superficial,DAT superficial,processes,post,g225,0.4852491688717128,0.43638658378196254,7.428671609275068,0.21210977271648057
201,m472,DAT,superficial,DAT superficial,processes,post,g226,0.5647680768919606,0.26364552751453424,3.405674200347897,0.25350225950114896
201,m472,DAT,superficial,DAT superficial,processes,post,g229,0.33217348231907656,0.21616521107961056,2.078204388580531,0.36740698713931935
201,m472,DAT,superficial,DAT superficial,processes,post,g23,0.2558176608655696,0.5506974597057164,2.722729148916245,0.2237860521064665
201,m472,DAT,superficial,DAT superficial,processes,post,g230,0.6262177099872939,0.3187899514068294,1.615179298313261,0.4949294228516597
201,m472,DAT,superficial,DAT superficial,processes,post,g231,0.2458852239851897,0.1484332378765361,1.558069821826976,0.5356219884908947
201,m472,DAT,superficial,DAT superficial,processes,post,g233,0.5303919859212173,0.3739395576362256,1.8228085467076591,0.3174093464125713
201,m472,DAT,superficial,DAT superficial,processes,post,g234,0.3531508975042272,0.38108736476079086,1.5189070901668433,0.4014880067154836
201,m472,DAT,superficial,DAT superficial,processes,post,g235,0.17665245508651323,0.07623191442122605,0.6576497942901574,0.9001470979892804
201,m472,DAT,superficial,DAT superficial,processes,post,g237,0.239238722780744,0.38363918424605875,1.9643093980068274,0.30951254675713014
201,m472,DAT,superficial,DAT superficial,processes,post,g242,0.6439456897888105,0.26157318462672374,1.9129020561075507,0.4022705218006132
201,m472,DAT,superficial,DAT superficial,processes,post,g244,0.6397367883688396,0.26266140334706595,4.641714250934671,0.2076372780161403
201,m472,DAT,superficial,DAT superficial,processes,post,g247,0.8414295801654471,0.24652186580595323,1.4871135510504283,0.6212778834940816
201,m472,DAT,superficial,DAT superficial,processes,post,g25,0.38458409257628906,0.432687805132868,2.8095699124071905,0.3582334353728894
201,m472,DAT,superficial,DAT superficial,processes,post,g254,0.36136665490447534,0.2606646183941003,1.5977723826309704,0.39076630422571357
201,m472,DAT,superficial,DAT superficial,processes,post,g26,0.36942025906543374,0.4760380898213123,2.4329784515706105,0.2576765872915849
201,m472,DAT,superficial,DAT superficial,processes,post,g261,0.12118035519526635,0.32530243832696626,1.3155837344401293,0.5860141030860512
201,m472,DAT,superficial,DAT superficial,processes,post,g273,0.2403411598353848,0.39665380989747717,1.0274219644559648,0.7547855294151641
201,m472,DAT,superficial,DAT superficial,processes,post,g274,0.10569822382277998,0.09932131015484466,1.1752975602905746,0.8562846048447531
201,m472,DAT,superficial,DAT superficial,processes,post,g276,0.16131545457739013,0.32112628098464224,3.4380060170162374,0.17580593176808493
201,m472,DAT,superficial,DAT superficial,processes,post,g278,0.22248042229731266,0.40599978285284666,2.9582347781147282,0.37501840074124865
201,m472,DAT,superficial,DAT superficial,processes,post,g28,0.11736290796584713,0.10439867210194667,1.0883497615862898,0.7121533073256867
201,m472,DAT,superficial,DAT superficial,processes,post,g280,0.17541099560300868,0.34967208025601165,2.391879458811251,0.23955307088086236
201,m472,DAT,superficial,DAT superficial,processes,post,g284,0.3525550519582099,0.5982519645105836,3.427212725751263,0.24382725219065904
