group_id,mouse,line,depth_class,cohort,compartment,unit_id,n_awake_trials,median_pupil_coverage,suppression_vs_pupil_rho,suppression_vs_running_rho,excitation_vs_pupil_rho,excitation_vs_running_rho
237,m442,DAT,superficial,DAT superficial,processes,g237,80,0.020689655172413793,0.24997654674229092,-0.26024635887780895,0.08876253645985946,0.2287140534046489
237,m442,DAT,superficial,DAT superficial,processes,g239,80,0.020689655172413793,0.4096732451993513,-0.06054989487938542,-0.6917159238622297,0.19467160911357362
237,m442,DAT,superficial,DAT superficial,processes,g240,80,0.020689655172413793,0.37553380809940534,-0.18508376919853015,0.31408282131950266,0.02036913017312917
237,m442,DAT,superficial,DAT superficial,processes,g250,80,0.020689655172413793,0.23214817227963244,-0.43394795766676836,-0.5307721197952753,0.2837770175113821
237,m442,DAT,superficial,DAT superficial,processes,g251,80,0.020689655172413793,0.25945972195958916,-0.26353699159172705,-0.5462309935991351,0.28262094760527245
237,m442,DAT,superficial,DAT superficial,processes,g252,80,0.020689655172413793,0.5257473313391675,-0.14641009181486594,-0.6349935300589945,0.17740098102382448
237,m442,DAT,superficial,DAT superficial,processes,g253,80,0.020689655172413793,0.5325752187591567,-0.48567846481950916,-0.6691329671589404,0.6170655162301081
237,m442,DAT,superficial,DAT superficial,processes,g254,80,0.020689655172413793,0.42804203209296393,-0.3573547052413428,0.4109203508092453,0.3603123663209329
237,m442,DAT,superficial,DAT superficial,processes,g255,80,0.020689655172413793,0.3004270464795243,-0.2502509902342035,-0.6635698098156708,0.3938149200974797
237,m442,DAT,superficial,DAT superficial,processes,g256,80,0.020689655172413793,0.15704141065975133,-0.23177147686192354,-0.11607408613981622,0.23552136858783237
237,m442,DAT,superficial,DAT superficial,processes,g257,80,0.020689655172413793,0.20483662259967564,0.26505690075762756,-0.08193464903987027,-0.13206191455375937
237,m442,DAT,superficial,DAT superficial,processes,g258,80,0.020689655172413793,0.4642963445592649,-0.42667782098181384,0.4028453577793621,0.5683227921684513
237,m442,DAT,superficial,DAT superficial,processes,g259,80,0.020689655172413793,0.12290197355980541,0.01316863385436527,0.2191575204315975,0.17041761458590352
237,m442,DAT,superficial,DAT superficial,processes,g260,80,0.020689655172413793,-0.00682788741998919,0.31651668251739984,-0.25945972195958916,-0.3530749313420755
237,m442,DAT,superficial,DAT superficial,processes,g261,80,0.020689655172413793,-0.26628760937957835,0.15091700393614604,0.3277385961594811,-0.09030842530518145
237,m442,DAT,superficial,DAT superficial,processes,g262,80,0.020689655172413793,0.43698479487930814,-0.6138437782684119,0.04451637133766825,0.7200789737521794
237,m442,DAT,superficial,DAT superficial,processes,g263,80,0.020689655172413793,-0.22532028485964323,-0.46502765263879997,-0.4779521193992432,0.4893461992932071
237,m442,DAT,superficial,DAT superficial,processes,g264,80,0.020689655172413793,-0.06827887419989188,-0.5413810818184552,-0.11607408613981622,0.6316425601223734
237,m442,DAT,superficial,DAT superficial,processes,g265,80,0.020689655172413793,-0.13354911401300473,0.54979046341975,-0.17752507291971892,-0.3393211883810645
237,m442,DAT,superficial,DAT superficial,processes,g266,80,0.020689655172413793,-0.1472464590399796,-0.5690152604370855,0.2526318345396,0.5946013761256026
237,m442,DAT,superficial,DAT superficial,processes,g267,80,0.020689655172413793,-0.7119551084480635,-0.2151522384147032,0.41434468706598904,0.4203927911876849
237,m442,DAT,superficial,DAT superficial,processes,g268,80,0.020689655172413793,0.32487271938892226,-0.5754469996101622,0.040967324519935136,0.4806551356843324
237,m442,DAT,superficial,DAT superficial,processes,g269,80,0.020689655172413793,0.5735425432790918,-0.27559650254124607,-0.7647233910387891,0.38942537547935807
237,m442,DAT,superficial,DAT superficial,processes,g270,80,0.020689655172413793,0.6023218103932767,0.27969849677662995,-0.062209669670219146,-0.23656007099078363
237,m442,DAT,superficial,DAT superficial,processes,g271,80,0.020689655172413793,0.36187803325942697,-0.32903392672923637,-0.21230884791811008,0.5123795717880306
237,m442,DAT,superficial,DAT superficial,processes,g272,80,0.020689655172413793,0.38352566075529565,-0.39980066275855486,-0.2867712716395459,0.37063483822370846
237,m442,DAT,superficial,DAT superficial,processes,g273,80,0.020689655172413793,0.4233290200393297,-0.37478964783551355,-0.5115017283995796,0.5033364056696809
237,m442,DAT,superficial,DAT superficial,processes,g274,80,0.020689655172413793,0.37553380809940534,0.17480129082886736,-0.21166451001966485,-0.08647050795190386
237,m442,DAT,superficial,DAT superficial,processes,g275,80,0.020689655172413793,0.27311549679956754,-0.27457540526376856,-0.3732526519850646,0.2260615478332705
237,m442,DAT,superficial,DAT superficial,processes,g276,80,0.020689655172413793,-0.10241831129983782,-0.5628123878951674,0.15021352323976214,0.6796693424147643
237,m442,DAT,superficial,DAT superficial,processes,g277,80,0.020689655172413793,0.23970353797205982,-0.5038939013096829,-0.2867712716395459,0.591901923552961
237,m442,DAT,superficial,DAT superficial,processes,g278,80,0.020689655172413793,0.5737113980697988,-0.15260122760646813,-0.44381268229929727,0.3157596621220286
237,m442,DAT,superficial,DAT superficial,processes,g279,80,0.020689655172413793,0.13354911401300473,-0.4809368176919124,0.2910685818232155,0.5031368809143115
237,m442,DAT,superficial,DAT superficial,processes,g280,80,0.020689655172413793,-0.05462309935991352,-0.5839737487146154,-0.00682788741998919,0.7129488979353106
237,m442,DAT,superficial,DAT superficial,processes,g281,80,0.020689655172413793,-0.25945972195958916,-0.5941729847390748,0.061450986779902704,0.486470695465828
237,m442,DAT,superficial,DAT superficial,processes,g282,80,0.020689655172413793,0.44381268229929727,-0.13411584585903025,-0.5052636690792,0.21459474277470109
237,m442,DAT,superficial,DAT superficial,processes,g283,80,0.020689655172413793,0.4165011326193405,-0.237592905018577,-0.262663049718703,0.18026474810088788
237,m442,DAT,superficial,DAT superficial,processes,g284,80,0.020689655172413793,0.17752507291971892,-0.44204122714523997,-0.01365577483997838,0.5331888300980036
237,m442,DAT,superficial,DAT superficial,processes,g285,80,0.020689655172413793,-0.4574684571392756,-0.008544354229926842,0.5257473313391675,-0.009377663502351027
237,m442,DAT,superficial,DAT superficial,processes,g286,80,0.020689655172413793,-0.16386929807974054,-0.30447656175200666,0.7465053039701292,0.1971421950550566
237,m442,DAT,superficial,DAT superficial,processes,g287,80,0.020689655172413793,0.2526318345396,-0.5690035236867697,0.44381268229929727,0.54500186929089
237,m442,DAT,superficial,DAT superficial,processes,g288,80,0.020689655172413793,0.8115676928482596,0.4711131576775597,0.040967324519935136,-0.3187701385780399
237,m442,DAT,superficial,DAT superficial,processes,g289,80,0.020689655172413793,0.08193464903987027,-0.4301812409510901,0.2979172543367029,0.5760338371259539
237,m442,DAT,superficial,DAT superficial,processes,g290,80,0.020689655172413793,0.051365043851155666,-0.2590887632220262,0.3664039794715771,0.2318008187377131
237,m442,DAT,superficial,DAT superficial,processes,g291,80,0.020689655172413793,-0.3209107087394919,-0.3565448694695502,0.6540482250380489,0.31680423290013776
237,m442,DAT,superficial,DAT superficial,processes,g292,80,0.020689655172413793,0.16386929807974054,0.15610464757574447,0.3004270464795243,0.048754460811972676
237,m442,DAT,superficial,DAT superficial,processes,g293,80,0.020689655172413793,-0.010273008770231134,-0.31442754096118153,-0.3184632718771651,0.405575143913945
237,m442,DAT,superficial,DAT superficial,processes,g294,80,0.020689655172413793,0.356130970701346,-0.5469619065936341,0.5529748415130591,0.5980930593445631
237,m442,DAT,superficial,DAT superficial,processes,g295,80,0.020689655172413793,0.15704141065975133,-0.0723285719071068,0.26628760937957835,-0.0477157584090214
237,m442,DAT,superficial,DAT superficial,processes,g296,80,0.020689655172413793,0.262663049718703,-0.1541270051475265,-0.11607408613981622,0.2621931336805642
237,m442,DAT,superficial,DAT superficial,processes,g297,80,0.020689655172413793,-0.02731154967995676,-0.3554768251908094,-0.3801013244985519,0.2990641347977553
237,m442,DAT,superficial,DAT superficial,processes,g298,80,0.020689655172413793,0.08193464903987027,0.36409746829778916,0.2389760596996216,-0.28505045492065006
237,m442,DAT,superficial,DAT superficial,processes,g299,80,0.020689655172413793,0.07191106139161793,-0.5555825497006139,0.46913406717388845,0.5218217874171187
237,m442,DAT,superficial,DAT superficial,processes,g300,80,0.020689655172413793,-0.25945972195958916,0.13901007074073285,0.648649304898973,-0.18180813076741997
237,m442,DAT,superficial,DAT superficial,processes,g301,80,0.020689655172413793,0.34139437099945946,-0.3753354067251999,-0.5462309935991351,0.5008247411020924
237,m442,DAT,superficial,DAT superficial,processes,g302,80,0.020689655172413793,-0.20483662259967564,0.0009741502762141868,0.26709822802600947,0.019717740530600405
237,m442,DAT,superficial,DAT superficial,processes,g303,80,0.020689655172413793,0.17752507291971892,-0.15272446348478438,0.4588610584036573,-0.0017487757970592029
237,m442,DAT,superficial,DAT superficial,processes,g304,80,0.020689655172413793,-0.49843578165921076,0.09181072934560813,0.5615911461059687,-0.04310908391005672
237,m442,DAT,superficial,DAT superficial,processes,g305,80,0.020689655172413793,0.041473113113479426,-0.1079682651272934,-0.3594336469834884,-0.015668561671637823
237,m442,DAT,superficial,DAT superficial,processes,g306,80,0.020689655172413793,0.49843578165921076,0.11824189105686535,-0.3277385961594811,-0.045074989587958844
237,m442,DAT,superficial,DAT superficial,processes,g307,80,0.020689655172413793,0.6691329671589404,-0.3291336891069209,-0.5462309935991351,0.31473856484455104
237,m442,DAT,superficial,DAT superficial,processes,g308,80,0.020689655172413793,0.1472464590399796,-0.49995622157872066,-0.18662900901065743,0.3213815655233129
237,m442,DAT,superficial,DAT superficial,processes,g309,80,0.020689655172413793,0.02731154967995676,-0.45116919559124247,-0.20203583914787895,0.3263403425317526
237,m442,DAT,superficial,DAT superficial,processes,g310,80,0.020689655172413793,0.44381268229929727,-0.22019317267535368,-0.5737113980697988,0.3463808436960384
237,m442,DAT,superficial,DAT superficial,processes,g311,80,0.020689655172413793,0.28079557305298436,-0.15054231051237812,0.31408282131950266,-0.05535638286462906
237,m442,DAT,superficial,DAT superficial,processes,g312,80,0.020689655172413793,0.5239234472817879,-0.006954024562131393,-0.20483662259967564,0.1401837457723162
237,m442,DAT,superficial,DAT superficial,processes,g313,80,0.020689655172413793,0.4642963445592649,-0.24800927092387925,-0.5170747747683005,0.340412706160437
237,m442,DAT,superficial,DAT superficial,processes,g314,80,0.020689655172413793,0.4109203508092453,-0.30577755597841216,-0.4485880496334262,0.30856503417842257
237,m442,DAT,superficial,DAT superficial,processes,g315,80,0.020689655172413793,0.23627920171531608,-0.10149414338718979,0.3972230057822705,-0.08645877120158803
237,m442,DAT,superficial,DAT superficial,processes,g316,80,0.020689655172413793,0.42804203209296393,-0.16273591150419042,0.5052636690792,0.1300373251242781
237,m442,DAT,superficial,DAT superficial,processes,g317,80,0.020689655172413793,0.6759608545789297,0.24363146305607333,-0.7920349407187459,-0.08354218874810339
237,m442,DAT,superficial,DAT superficial,processes,g318,80,0.020689655172413793,0.040967324519935136,-0.27550745423040784,-0.23214817227963244,0.32839427383702346
237,m442,DAT,superficial,DAT superficial,processes,g319,80,0.020689655172413793,-0.00682788741998919,0.37101041423381514,0.4574684571392756,-0.30257342314218955
237,m442,DAT,superficial,DAT superficial,processes,g320,80,0.020689655172413793,0.13655774839978377,-0.2430636556781737,0.38236169551939453,0.2957367660832165
237,m442,DAT,superficial,DAT superficial,processes,g321,80,0.020689655172413793,0.38236169551939453,-0.29799609051901443,-0.6198048624706118,0.35608126783207483
237,m442,DAT,superficial,DAT superficial,processes,g322,80,0.020689655172413793,0.3209107087394919,0.18470123972027297,-0.12972986097979458,-0.010005579644248122
237,m442,DAT,superficial,DAT superficial,processes,g323,80,0.020689655172413793,0.35505014583943784,-0.4375460517742757,0.0582137163646431,0.40635563780994793
237,m442,DAT,superficial,DAT superficial,processes,g324,80,0.020689655172413793,-0.07510676161988107,-0.09218630535571481,0.2910685818232155,0.23144284785308017
237,m442,DAT,superficial,DAT superficial,processes,g325,80,0.020689655172413793,-0.07533539764836164,-0.21474732052880693,0.4216433166537076,0.2840939097699096
237,m442,DAT,superficial,DAT superficial,processes,g326,80,0.020689655172413793,-0.010273008770231134,-0.1548262494931615,0.6827887419989189,0.06090786576401833
237,m442,DAT,superficial,DAT superficial,processes,g327,80,0.020689655172413793,-0.027648742075652953,0.03750478563424619,0.3869499970120394,0.0710660231623723
237,m442,DAT,superficial,DAT superficial,processes,g328,80,0.020689655172413793,-0.17752507291971892,-0.5931870977125447,0.3209107087394919,0.7016757492569523
237,m442,DAT,superficial,DAT superficial,processes,g329,80,0.020689655172413793,0.4028453577793621,0.27895321313157445,-0.6076819803790378,-0.18162621113752458
237,m442,DAT,superficial,DAT superficial,processes,g330,80,0.020689655172413793,0.34585796193111484,-0.1689877125060485,0.5052636690792,0.01833867236848996
237,m442,DAT,superficial,DAT superficial,processes,g331,80,0.020689655172413793,0.07603404070804562,-0.3414768840449371,0.24997654674229092,0.5664742539937075
237,m442,DAT,superficial,DAT superficial,processes,g332,80,0.020689655172413793,0.08876253645985946,-0.49673448361702444,-0.3482222584194486,0.410375474793121
237,m442,DAT,superficial,DAT superficial,processes,g333,80,0.020689655172413793,0.3209107087394919,-0.38971292586209594,-0.6151845111832781,0.43014016232498464
237,m442,DAT,superficial,DAT superficial,processes,g334,80,0.020689655172413793,0.2328548654585724,-0.39093354789494267,-0.0898584117458721,0.28934023716108725
237,m442,DAT,superficial,DAT superficial,processes,g335,80,0.020689655172413793,0.4631164297671869,0.18396182445037548,0.31408282131950266,-0.25781096890928146
237,m442,DAT,superficial,DAT superficial,processes,g336,80,0.020689655172413793,0.7807486665375661,0.036336978977820754,-0.7603404070804561,0.07757991958765993
237,m442,DAT,superficial,DAT superficial,processes,g337,80,0.020689655172413793,0.006848672513487422,-0.3825593765445954,0.46913406717388845,0.30421248332168443
237,m442,DAT,superficial,DAT superficial,processes,g338,80,0.020689655172413793,0.43698479487930814,-0.27532875987075783,0.3527066344446023,0.0640063678473984
237,m442,DAT,superficial,DAT superficial,processes,g339,80,0.020689655172413793,0.4642963445592649,-0.2200582000467216,-0.6418214174789838,0.054687388096626544
237,m442,DAT,superficial,DAT superficial,processes,g340,80,0.020689655172413793,0.17069718549972973,-0.2363370727347828,0.023970353797205978,0.20220660281633873
237,m442,DAT,superficial,DAT superficial,processes,g341,80,0.020689655172413793,-0.12972986097979458,-0.3916318845387347,0.3004270464795243,0.3151317459801315
237,m442,DAT,superficial,DAT superficial,processes,g342,80,0.020689655172413793,0.5325752187591567,0.49368292853490764,-0.3277385961594811,-0.20806324122393968
237,m442,DAT,superficial,DAT superficial,processes,g343,80,0.020689655172413793,0.29359915905953515,-0.2318549934133843,-0.3072549338995135,0.6025706295900536
237,m442,DAT,superficial,DAT superficial,processes,g344,80,0.020689655172413793,0.6220966967021915,-0.04436491619385091,-0.12441933934043829,0.2108800612997398
237,m442,DAT,superficial,DAT superficial,processes,g345,80,0.020689655172413793,0.736232295199898,0.38419665321365415,-0.5667146558591026,-0.16869818066463388
237,m442,DAT,superficial,DAT superficial,processes,g346,80,0.020689655172413793,0.794446011564541,-0.1536751402603669,-0.5889858361599184,0.1344386064927157
237,m442,DAT,superficial,DAT superficial,processes,g347,80,0.020689655172413793,0.7465160360426297,-0.06696989730214638,-0.6359210677400179,0.2974327265038545
237,m442,DAT,superficial,DAT superficial,processes,g348,80,0.020689655172413793,0.6711699063217673,-0.21911926002145493,-0.4700286152861002,0.17692564263603325
237,m442,DAT,superficial,DAT superficial,processes,g349,80,0.020689655172413793,0.34243362567437113,-0.08821928374896307,-0.4562042442482737,0.0918283344710819
237,m442,DAT,superficial,DAT superficial,processes,g350,80,0.020689655172413793,0.3004270464795243,-0.13166950535868038,-0.1472464590399796,0.22590310170400674
237,m442,DAT,superficial,DAT superficial,processes,g351,80,0.020689655172413793,-0.1814898216074167,-0.1896776218541864,0.6418214174789838,0.5542680336652406
237,m442,DAT,superficial,DAT superficial,processes,g352,80,0.020689655172413793,0.01365577483997838,-0.3872071296696655,-0.17752507291971892,0.5532880150138685
237,m442,DAT,superficial,DAT superficial,processes,g353,80,0.020689655172413793,0.040967324519935136,-0.10566009471829176,0.01365577483997838,0.26271541906961876
237,m442,DAT,superficial,DAT superficial,processes,g354,80,0.020689655172413793,0.3972230057822705,0.23668330686909989,-0.21573318417485385,-0.2743465386326098
237,m442,DAT,superficial,DAT superficial,processes,g355,80,0.020689655172413793,0.19800873517968648,-0.34443254314361,-0.23214817227963244,0.44995179685811176
237,m442,DAT,superficial,DAT superficial,processes,g356,80,0.020689655172413793,-0.27311549679956754,0.006748631431604306,0.2526318345396,0.11195099288757857
237,m442,DAT,superficial,DAT superficial,processes,g357,80,0.020689655172413793,0.21849239743965407,-0.3571317069853419,-0.16386929807974054,0.5682875819175037
237,m442,DAT,superficial,DAT superficial,processes,g358,80,0.020689655172413793,0.2142777510863104,-0.20014093476075207,0.25945972195958916,0.2148764247822811
237,m442,DAT,superficial,DAT superficial,processes,g359,80,0.020689655172413793,-0.08193464903987027,-0.3187231915767766,0.06827887419989188,0.3575953086228174
237,m442,DAT,superficial,DAT superficial,processes,g360,80,0.020689655172413793,-0.3482222584194486,-0.13271917257144608,0.29359915905953515,0.3817495407728028
237,m442,DAT,superficial,DAT superficial,processes,g361,80,0.020689655172413793,0.45064056971928645,-0.3085004820516855,-0.15021352323976214,0.35008378842068383
237,m442,DAT,superficial,DAT superficial,processes,g362,80,0.020689655172413793,0.020483662259967568,-0.33793038346863824,-0.08193464903987027,0.542537151724565
237,m442,DAT,superficial,DAT superficial,processes,g363,80,0.020689655172413793,0.87663008172639,-0.12162794352298333,-0.28339960627544275,0.2391186825596353
237,m442,DAT,superficial,DAT superficial,processes,g364,80,0.020689655172413793,0.3277385961594811,-0.4725274360906177,-0.6266535349840991,0.4778089737327427
237,m442,DAT,superficial,DAT superficial,processes,g365,80,0.020689655172413793,-0.284219909309728,-0.505079313091582,-0.09930575144556762,0.380118132478902
237,m442,DAT,superficial,DAT superficial,processes,g366,80,0.020689655172413793,-0.27648742075652954,0.30390145761486037,-0.04109203508092454,-0.353387683634591
237,m442,DAT,superficial,DAT superficial,processes,g367,80,0.020689655172413793,-0.09588141518882391,0.11418684382274484,-0.07603404070804562,-0.19011774999103018
237,m442,DAT,superficial,DAT superficial,processes,g368,80,0.020689655172413793,0.13655774839978377,-0.2107744305468973,0.2389760596996216,0.29776722388785576
237,m442,DAT,superficial,DAT superficial,processes,g369,80,0.020689655172413793,0.23214817227963244,-0.416642899461776,0.22532028485964323,0.3424666374657079
237,m442,DAT,superficial,DAT superficial,processes,g370,80,0.020689655172413793,-0.17752507291971892,0.39636179491601564,-0.15409513155346702,-0.35371631264343434
237,m442,DAT,superficial,DAT superficial,processes,g371,80,0.020689655172413793,-0.06827887419989188,-0.41752315573546367,-0.2526318345396,0.43816223116585695
237,m442,DAT,superficial,DAT superficial,processes,g372,80,0.020689655172413793,0.10924619871982703,-0.055514828993892804,-0.13655774839978377,0.16099300408228914
237,m442,DAT,superficial,DAT superficial,processes,g373,80,0.020689655172413793,-0.3277385961594811,-0.38056999736606156,0.38236169551939453,0.2586016880839191
237,m442,DAT,superficial,DAT superficial,processes,g374,80,0.020689655172413793,0.006912185518913238,-0.27115414254670306,-0.4779521193992432,0.3005605704630241
237,m442,DAT,superficial,DAT superficial,processes,g375,80,0.020689655172413793,0.2799433842195567,-0.3265574724125955,0.39601747035937296,0.17474847545244612
237,m442,DAT,superficial,DAT superficial,processes,g376,80,0.020689655172413793,-0.2431278742288035,-0.07490394051564987,0.3004270464795243,0.020815126685130848
237,m442,DAT,superficial,DAT superficial,processes,g377,80,0.020689655172413793,0.17752507291971892,-0.15448497603215944,0.10368278278369857,-0.058507700324430374
237,m442,DAT,superficial,DAT superficial,processes,g378,80,0.020689655172413793,-0.34560927594566193,0.43526912221300396,0.6691329671589404,-0.31098280474348433
237,m442,DAT,superficial,DAT superficial,processes,g379,80,0.020689655172413793,0.4847800068192324,0.12534849337310258,-0.3209107087394919,-0.11713276815201908
237,m442,DAT,superficial,DAT superficial,processes,g380,80,0.020689655172413793,-0.15021352323976214,0.2792114216385228,0.00682788741998919,-0.2609255646464541
201,m472,DAT,superficial,DAT superficial,somas,g1,73,0.13768115942028986,0.13226624881688015,-0.07525487479795319,-0.5616658312435121,-0.020124684915136092
201,m472,DAT,superficial,DAT superficial,somas,g2,73,0.13768115942028986,-0.019483068022656983,-0.2233515184393928,0.05935092096796345,0.293749244072586
201,m472,DAT,superficial,DAT superficial,somas,g3,73,0.13768115942028986,-0.2746184826050698,-0.25022052512470516,0.13638147615859886,0.1846954172841852
201,m472,DAT,superficial,DAT superficial,somas,g4,73,0.13768115942028986,-0.046449468910956505,0.004888086420586476,0.22075423218028586,0.2263214949987365
201,m472,DAT,superficial,DAT superficial,somas,g5,73,0.13768115942028986,-0.4644946891095651,-0.1584925447709923,0.42491643592270945,0.11505565441874116
201,m472,DAT,superficial,DAT superficial,somas,g6,73,0.13768115942028986,-0.15049627927149908,-0.06543229607304049,0.37465268861026924,0.2852105614644729
201,m472,DAT,superficial,DAT superficial,somas,g7,73,0.13768115942028986,-0.4719266041353181,-0.31280659366170793,0.30245143692315124,0.4027721336051603
201,m472,DAT,superficial,DAT superficial,somas,g8,73,0.13768115942028986,0.03715957512876521,0.1277399293076048,0.0872099235299884,-0.23926873656212533
201,m472,DAT,superficial,DAT superficial,somas,g9,73,0.13768115942028986,-0.414329262685732,-0.01416926316853548,0.4655337863424632,-0.06795368242289997
201,m472,DAT,superficial,DAT superficial,somas,g10,73,0.13768115942028986,-0.11705266165561042,-0.2685353805739912,0.057597341449586066,0.10566619727539944
201,m472,DAT,superficial,DAT superficial,somas,g11,73,0.13768115942028986,0.542529796879972,-0.17001568939451253,-0.4304830267863257,0.0918372439209554
201,m472,DAT,superficial,DAT superficial,somas,g12,73,0.13768115942028986,-0.15792819429725213,-0.03059694601240522,0.353020480997166,0.0048726177926732275
201,m472,DAT,superficial,DAT superficial,somas,g13,73,0.13768115942028986,-0.21893074765529755,-0.09907656178435563,0.10218883160410432,0.133107543193502
201,m472,DAT,superficial,DAT superficial,somas,g14,73,0.13768115942028986,-0.2523521191506047,0.13182466575541696,0.3455840486975164,-0.15154614766609398
201,m472,DAT,superficial,DAT superficial,somas,g15,73,0.13768115942028986,-0.41656654962728495,-0.37689311910629586,0.4284681299701751,0.38767475276183
201,m472,DAT,superficial,DAT superficial,somas,g16,73,0.13768115942028986,-0.2062356419646469,-0.06883539421395511,-0.09593960301506095,0.18269996428337615
201,m472,DAT,superficial,DAT superficial,somas,g17,73,0.13768115942028986,-0.11414338125618079,-0.11889187414122676,0.07700450694669188,-0.1874488330527434
201,m472,DAT,superficial,DAT superficial,somas,g18,73,0.13768115942028986,0.139164771590407,-0.32097402919990303,-0.17697596672681146,0.2117964533881963
201,m472,DAT,superficial,DAT superficial,somas,g19,73,0.13768115942028986,-0.17231870444452693,-0.012560525865557655,-0.07246117150109216,0.15021584566555465
201,m472,DAT,superficial,DAT superficial,somas,g20,73,0.13768115942028986,-0.2580123304385619,-0.12985913133171983,0.3400101124282016,0.2599966979658781
201,m472,DAT,superficial,DAT superficial,somas,g21,73,0.13768115942028986,0.009289893782191302,-0.321716523339739,0.23194128598401167,0.3280741294120841
201,m472,DAT,superficial,DAT superficial,somas,g22,73,0.13768115942028986,0.2355489675916049,0.07673986307762502,-0.09648757496934887,0.05707923699988638
201,m472,DAT,superficial,DAT superficial,somas,g23,73,0.13768115942028986,0.06491506980871002,-0.33996950427737205,0.44591490154518243,0.41800873209970985
201,m472,DAT,superficial,DAT superficial,somas,g24,73,0.13768115942028986,0.02972766010301216,-0.17830687395601363,0.18579787564382602,0.3248566548061284
201,m472,DAT,superficial,DAT superficial,somas,g25,73,0.13768115942028986,0.05495569493095725,-0.11678904323555482,-0.08732500155259824,0.03491269320020151
201,m472,DAT,superficial,DAT superficial,somas,g26,73,0.13768115942028986,0.5619790329154039,0.14353339840703136,-0.47223245826344773,-0.047194783763320695
201,m472,DAT,superficial,DAT superficial,somas,g27,73,0.13768115942028986,-0.4777990491270641,-0.4899223832684015,0.421761177711485,0.5908087745186071
201,m472,DAT,superficial,DAT superficial,somas,g28,73,0.13768115942028986,-0.353020480997166,-0.26307495492061456,0.10947628698445352,0.3258157097367498
201,m472,DAT,superficial,DAT superficial,somas,g29,73,0.13768115942028986,-0.05102708291648258,0.137593445288344,0.10112640068902909,-0.059523280210179615
201,m472,DAT,superficial,DAT superficial,somas,g30,73,0.13768115942028986,-0.25513541458241284,-0.2712887963425494,0.2263746951203954,0.3497611457464582
201,m472,DAT,superficial,DAT superficial,somas,g31,73,0.13768115942028986,-0.14064932092499227,0.07002647856327525,0.3344361761588869,-0.03989359138826747
201,m472,DAT,superficial,DAT superficial,somas,g32,73,0.13768115942028986,0.2263746951203954,-0.021393112404022457,0.07886003723456397,0.2597801371750927
201,m472,DAT,superficial,DAT superficial,somas,g33,73,0.13768115942028986,0.1876558544002643,-0.1952140842651941,-0.3729615878622908,0.2614662176176367
201,m472,DAT,superficial,DAT superficial,somas,g34,73,0.13768115942028986,-0.14492234300218432,0.15711485371486342,0.035552856456843196,-0.14263621798806295
201,m472,DAT,superficial,DAT superficial,somas,g35,73,0.13768115942028986,0.17650798186163472,-0.3584390460057906,-0.057597341449586066,0.3595373185876312
201,m472,DAT,superficial,DAT superficial,somas,g36,73,0.13768115942028986,0.024153723833697384,-0.3223662057120954,0.4061828653744998,0.4800998045434888
201,m472,DAT,superficial,DAT superficial,somas,g37,73,0.13768115942028986,-0.3232883036202573,-0.18935147428607293,0.12803158986317445,0.2447446308434153
201,m472,DAT,superficial,DAT superficial,somas,g38,73,0.13768115942028986,-0.27554624774900593,-0.4084027141655827,0.33213992152910476,0.4835802458239696
201,m472,DAT,superficial,DAT superficial,somas,g39,73,0.13768115942028986,-0.5603701469373723,-0.38165745650357635,0.5195484806041862,0.5011680757613329
201,m472,DAT,superficial,DAT superficial,somas,g40,73,0.13768115942028986,-0.07803510777040693,-0.14840601619970462,0.139164771590407,0.21164176710906382
201,m472,DAT,superficial,DAT superficial,somas,g41,73,0.13768115942028986,0.484932455430386,0.04646775825139802,-0.3404898078245292,-0.06230763323456433
201,m472,DAT,superficial,DAT superficial,somas,g42,73,0.13768115942028986,0.49422234921257724,-0.10011295985454327,-0.2719841172854155,0.21612766920390583
201,m472,DAT,superficial,DAT superficial,somas,g43,73,0.13768115942028986,-0.18951383315670256,-0.0620446665600391,0.08531694889144745,0.07786967465533548
201,m472,DAT,superficial,DAT superficial,somas,g44,73,0.13768115942028986,0.26754894092710946,0.12521854295774532,-0.2226636345446512,0.18642790361046904
201,m472,DAT,superficial,DAT superficial,somas,g45,73,0.13768115942028986,-0.057597341449586066,0.13655704721815637,-0.08531694889144745,-0.1677727383470915
201,m472,DAT,superficial,DAT superficial,somas,g46,73,0.13768115942028986,0.09555980982541282,-0.19801390591749202,-0.0714379160830756,0.29226425579291415
201,m472,DAT,superficial,DAT superficial,somas,g47,73,0.13768115942028986,0.06308802978765117,-0.059724372373051844,-0.07607674180275584,0.04202826204029574
201,m472,DAT,superficial,DAT superficial,somas,g48,73,0.13768115942028986,0.2545430896320417,-0.15476362227204965,-0.06502925647533911,0.3003234109357166
201,m472,DAT,superficial,DAT superficial,somas,g49,73,0.13768115942028986,-0.3302843912412326,-0.3345709531356484,0.4321939397960027,0.4925829872694802
201,m472,DAT,superficial,DAT superficial,somas,g50,73,0.13768115942028986,-0.29190766354039677,-0.09163615175808318,0.2634853008778373,0.027874467499673514
201,m472,DAT,superficial,DAT superficial,somas,g51,73,0.13768115942028986,-0.24525319584985034,-0.35613422044671655,0.1876558544002643,0.29661094023653695
201,m472,DAT,superficial,DAT superficial,somas,g52,73,0.13768115942028986,-0.14678032175862255,-0.19283191556655382,0.26754894092710946,0.29563641667800233
