group_id,mouse,line,depth_class,cohort,compartment,unit_id,state,baseline_f,f0_log2_post_pre
238,m466,TH,deep,TH deep,processes,g281,post,286.705078125,-0.839217135356022
238,m466,TH,deep,TH deep,processes,g282,post,289.6739807128906,-1.8276294591823703
238,m466,TH,deep,TH deep,processes,g283,post,471.09332275390625,-1.5810307175301666
238,m466,TH,deep,TH deep,processes,g284,post,226.3385009765625,-1.37072612945415
238,m466,TH,deep,TH deep,processes,g285,post,339.59881591796875,-1.303687173699918
238,m466,TH,deep,TH deep,processes,g286,post,288.95538330078125,-1.349906326566545
238,m466,TH,deep,TH deep,processes,g287,post,429.04498291015625,-1.1844248420478178
238,m466,TH,deep,TH deep,processes,g288,post,241.71163940429688,-1.5838629333915497
238,m466,TH,deep,TH deep,processes,g289,post,419.72650146484375,-1.1540182447542553
238,m466,TH,deep,TH deep,processes,g290,post,450.598388671875,-0.635336520722342
238,m466,TH,deep,TH deep,processes,g291,post,404.54876708984375,-1.5586950603554193
238,m466,TH,deep,TH deep,processes,g292,post,206.01663208007812,-1.4715696811474321
238,m466,TH,deep,TH deep,processes,g293,post,238.67332458496094,-1.4570219579705626
238,m466,TH,deep,TH deep,processes,g294,post,420.5361328125,-1.535870244792431
238,m466,TH,deep,TH deep,processes,g295,post,313.15643310546875,-0.7212861384452374
238,m466,TH,deep,TH deep,processes,g296,post,282.2651062011719,-1.1093943270256679
238,m466,TH,deep,TH deep,processes,g297,post,192.08963012695312,-1.4168173098698378
238,m466,TH,deep,TH deep,processes,g298,post,231.88397216796875,-1.995292598039254
238,m466,TH,deep,TH deep,processes,g299,post,581.224365234375,-0.8048736540661928
238,m466,TH,deep,TH deep,processes,g300,post,451.27178955078125,-0.27805911676934797
238,m466,TH,deep,TH deep,processes,g301,post,466.53302001953125,-0.6052883255811506
238,m466,TH,deep,TH deep,processes,g302,post,238.20709228515625,-0.8353329717790883
238,m466,TH,deep,TH deep,processes,g303,post,686.8878784179688,-0.5886932123227464
238,m466,TH,deep,TH deep,processes,g304,post,244.54844665527344,-1.1103847744464987
238,m466,TH,deep,TH deep,processes,g305,post,260.12274169921875,-1.2422628537135345
238,m466,TH,deep,TH deep,processes,g306,post,549.406005859375,-0.19607279481401596
238,m466,TH,deep,TH deep,processes,g307,post,276.6466979980469,-1.359076283813251
238,m466,TH,deep,TH deep,processes,g308,post,304.6728820800781,-1.3901129130682373
238,m466,TH,deep,TH deep,processes,g309,post,348.01776123046875,-1.1303783541719583
238,m466,TH,deep,TH deep,processes,g310,post,545.737060546875,-0.3517332468137338
238,m466,TH,deep,TH deep,processes,g311,post,481.43133544921875,-1.4392582408778762
238,m466,TH,deep,TH deep,processes,g312,post,235.81683349609375,-1.1836014718812038
238,m466,TH,deep,TH deep,processes,g313,post,347.48529052734375,-1.0705507872222393
238,m466,TH,deep,TH deep,processes,g314,post,321.3453063964844,-1.3522076423123737
238,m466,TH,deep,TH deep,processes,g315,post,222.26116943359375,-1.3106456953024097
238,m466,TH,deep,TH deep,processes,g316,post,208.3515625,-1.2638131862820354
238,m466,TH,deep,TH deep,processes,g317,post,223.882568359375,-1.855337977705711
238,m466,TH,deep,TH deep,processes,g318,post,327.3332214355469,-0.6906830150204235
238,m466,TH,deep,TH deep,processes,g319,post,298.69329833984375,-1.1833238946546838
238,m466,TH,deep,TH deep,processes,g320,post,348.9835205078125,-1.594346436357276
238,m466,TH,deep,TH deep,processes,g321,post,226.62355041503906,-1.4646342415218052
238,m466,TH,deep,TH deep,processes,g322,post,332.6884765625,-1.2360833311758161
238,m466,TH,deep,TH deep,processes,g323,post,230.42063903808594,-1.2121522153164097
238,m466,TH,deep,TH deep,processes,g324,post,255.17135620117188,-1.299641654282751
238,m466,TH,deep,TH deep,processes,g325,post,367.38372802734375,-1.460482936528716
238,m466,TH,deep,TH deep,processes,g326,post,360.7459716796875,-2.005770975920645
238,m466,TH,deep,TH deep,processes,g327,post,534.1940307617188,-1.8487078212903625
238,m466,TH,deep,TH deep,processes,g328,post,394.67071533203125,-0.3687159064082877
238,m466,TH,deep,TH deep,processes,g329,post,278.6429443359375,-1.1079796096070815
238,m466,TH,deep,TH deep,processes,g330,post,344.34832763671875,-1.0302981897630132
238,m466,TH,deep,TH deep,processes,g331,post,282.9536437988281,-1.8020385819515743
238,m466,TH,deep,TH deep,processes,g332,post,191.1263427734375,-1.7413314604039818
238,m466,TH,deep,TH deep,processes,g333,post,617.4462280273438,-1.2515977443259643
238,m466,TH,deep,TH deep,processes,g334,post,557.069091796875,-1.3766094127659305
238,m466,TH,deep,TH deep,processes,g335,post,255.77474975585938,-1.8256322905554125
238,m466,TH,deep,TH deep,processes,g336,post,362.6214294433594,-1.7734683878651025
238,m466,TH,deep,TH deep,processes,g337,post,302.84234619140625,-1.8578036693986666
238,m466,TH,deep,TH deep,processes,g338,post,238.54766845703125,-1.5400009399392447
238,m466,TH,deep,TH deep,processes,g339,post,378.22930908203125,-1.2957441151574962
238,m466,TH,deep,TH deep,processes,g340,post,316.67462158203125,-1.6189027000182066
238,m466,TH,deep,TH deep,processes,g341,post,399.0038757324219,-1.737969747343489
238,m466,TH,deep,TH deep,processes,g342,post,372.15533447265625,-0.9254348473826628
238,m466,TH,deep,TH deep,processes,g343,post,159.0210723876953,-1.3073510914711366
238,m466,TH,deep,TH deep,processes,g344,post,209.16421508789062,-1.6860090531762961
238,m466,TH,deep,TH deep,processes,g345,post,304.69940185546875,-1.4860101596370823
238,m466,TH,deep,TH deep,processes,g346,post,344.8565368652344,-1.3545167545067816
238,m466,TH,deep,TH deep,processes,g347,post,316.6637878417969,-1.6524393444743006
238,m466,TH,deep,TH deep,processes,g348,post,797.40380859375,-1.055714654447696
238,m466,TH,deep,TH deep,processes,g349,post,269.02728271484375,-1.758909624507715
238,m466,TH,deep,TH deep,processes,g350,post,375.3629455566406,-1.7987335074508193
238,m466,TH,deep,TH deep,processes,g351,post,446.09735107421875,-1.2122515437813062
238,m466,TH,deep,TH deep,processes,g352,post,256.72772216796875,-1.3735224971843267
238,m466,TH,deep,TH deep,processes,g353,post,368.3631591796875,-1.7456900473796384
238,m466,TH,deep,TH deep,processes,g354,post,426.2779235839844,-1.5707684810377875
238,m466,TH,deep,TH deep,processes,g355,post,736.4951782226562,-0.5552657999199432
238,m466,TH,deep,TH deep,processes,g356,post,238.36370849609375,-2.314619208191469
238,m466,TH,deep,TH deep,processes,g357,post,224.23910522460938,-1.3548939262880244
238,m466,TH,deep,TH deep,processes,g358,post,506.0778503417969,-1.4853057338567721
238,m466,TH,deep,TH deep,processes,g359,post,320.8837585449219,-1.4187858596899683
238,m466,TH,deep,TH deep,processes,g360,post,246.89358520507812,-1.5502805671837547
238,m466,TH,deep,TH deep,processes,g361,post,333.4983825683594,-1.366607542639563
238,m466,TH,deep,TH deep,processes,g362,post,342.91168212890625,-1.829634140996648
238,m466,TH,deep,TH deep,processes,g363,post,319.775390625,-1.8959139216993606
238,m466,TH,deep,TH deep,processes,g364,post,388.97412109375,-1.4485558735810746
238,m466,TH,deep,TH deep,processes,g365,post,286.9499816894531,-1.5830931426881705
238,m466,TH,deep,TH deep,processes,g366,post,241.52496337890625,-1.7481590992816745
238,m466,TH,deep,TH deep,processes,g367,post,164.1910400390625,-1.6586268564475304
238,m466,TH,deep,TH deep,processes,g368,post,277.22857666015625,-2.0740363139722615
238,m466,TH,deep,TH deep,processes,g369,post,255.28504943847656,-1.9635968801711183
238,m466,TH,deep,TH deep,processes,g370,post,428.9356689453125,-1.410867221465395
238,m466,TH,deep,TH deep,processes,g371,post,356.66412353515625,-1.723113429317843
238,m466,TH,deep,TH deep,processes,g372,post,330.6839294433594,-1.275138123720646
238,m466,TH,deep,TH deep,processes,g373,post,201.94412231445312,-1.6947726484202683
238,m466,TH,deep,TH deep,processes,g374,post,427.12652587890625,-1.5322006662474337
238,m466,TH,deep,TH deep,processes,g375,post,301.53369140625,-1.5815813799426388
238,m466,TH,deep,TH deep,processes,g376,post,361.232177734375,-1.445278135077449
238,m466,TH,deep,TH deep,processes,g377,post,453.6481018066406,-1.256309113772025
238,m466,TH,deep,TH deep,processes,g378,post,164.27630615234375,-1.988213044363268
238,m466,TH,deep,TH deep,processes,g379,post,225.78286743164062,-1.8530601230874844
238,m466,TH,deep,TH deep,processes,g380,post,311.14141845703125,-1.9292979016138483
238,m466,TH,deep,TH deep,processes,g381,post,415.6054992675781,-1.571359998309989
238,m466,TH,deep,TH deep,processes,g382,post,242.72865295410156,-1.8829883867907395
238,m466,TH,deep,TH deep,processes,g383,post,278.59307861328125,-1.4249055765107257
238,m466,TH,deep,TH deep,processes,g384,post,296.26043701171875,-1.5048509017213691
238,m466,TH,deep,TH deep,processes,g385,post,336.89312744140625,-1.5732860612688038
238,m466,TH,deep,TH deep,processes,g386,post,257.9140625,-2.094107712178161
238,m466,TH,deep,TH deep,processes,g387,post,200.21591186523438,-1.8289703321558455
238,m466,TH,deep,TH deep,processes,g388,post,279.67718505859375,-1.9435962750193991
238,m466,TH,deep,TH deep,processes,g389,post,159.6344451904297,-1.6684524297979073
238,m466,TH,deep,TH deep,processes,g390,post,533.730224609375,-1.1542631234528336
238,m466,TH,deep,TH deep,processes,g391,post,299.9189453125,-1.6391278898806154
238,m466,TH,deep,TH deep,processes,g392,post,415.66192626953125,-1.1700296716821357
238,m466,TH,deep,TH deep,processes,g393,post,337.62347412109375,-1.5343430782560374
238,m466,TH,deep,TH deep,processes,g394,post,358.0137939453125,-1.2735034861131256
238,m466,TH,deep,TH deep,processes,g395,post,220.70252990722656,-2.219578333594306
238,m466,TH,deep,TH deep,processes,g396,post,320.8439636230469,-1.840626936892696
238,m466,TH,deep,TH deep,processes,g397,post,165.48712158203125,-1.373648854829921
238,m466,TH,deep,TH deep,processes,g398,post,341.54608154296875,-1.6812860574610857
238,m466,TH,deep,TH deep,processes,g399,post,495.3121337890625,-1.5750876388264052
238,m466,TH,deep,TH deep,processes,g400,post,259.31549072265625,-1.6227754424866558
238,m466,TH,deep,TH deep,processes,g401,post,282.9805908203125,-1.5830400558241844
238,m466,TH,deep,TH deep,processes,g402,post,224.44505310058594,-1.4562100694094486
238,m466,TH,deep,TH deep,processes,g403,post,216.68905639648438,-2.0745890321217932
238,m466,TH,deep,TH deep,processes,g404,post,410.4912109375,-1.5957269044942661
238,m466,TH,deep,TH deep,processes,g405,post,242.04933166503906,-1.8832285044512445
238,m466,TH,deep,TH deep,processes,g406,post,255.07884216308594,-1.945188440958761
238,m466,TH,deep,TH deep,processes,g407,post,317.57891845703125,-1.670690355651027
238,m466,TH,deep,TH deep,processes,g408,post,247.53575134277344,-1.9616099671193912
238,m466,TH,deep,TH deep,processes,g409,post,244.51292419433594,-1.4197577995250008
238,m466,TH,deep,TH deep,processes,g410,post,574.2464599609375,-1.6760080602377818
238,m466,TH,deep,TH deep,processes,g411,post,156.4137725830078,-1.4296387427852248
238,m466,TH,deep,TH deep,processes,g412,post,384.94427490234375,-1.7804493890130013
238,m466,TH,deep,TH deep,processes,g413,post,232.79702758789062,-2.139946950069297
238,m466,TH,deep,TH deep,processes,g414,post,591.7630615234375,-1.5515684004481574
238,m466,TH,deep,TH deep,processes,g415,post,488.111328125,-1.394346642299866
238,m466,TH,deep,TH deep,processes,g416,post,451.46337890625,-0.8720422938354805
238,m466,TH,deep,TH deep,processes,g417,post,222.77914428710938,-1.48547188581628
238,m466,TH,deep,TH deep,processes,g418,post,345.1725769042969,-0.22219107508061348
238,m466,TH,deep,TH deep,processes,g419,post,395.424072265625,-1.5894775721954753
238,m466,TH,deep,TH deep,processes,g420,post,337.2879638671875,-1.8309953125482714
238,m466,TH,deep,TH deep,processes,g421,post,254.65667724609375,-1.1636097480034868
238,m466,TH,deep,TH deep,processes,g422,post,526.6492309570312,-1.5274621307282383
238,m466,TH,deep,TH deep,processes,g423,post,272.854248046875,-1.2943795983984978
238,m466,TH,deep,TH deep,processes,g424,post,287.79083251953125,-1.4469521418421292
238,m466,TH,deep,TH deep,processes,g425,post,225.83799743652344,-1.28414161632406
238,m466,TH,deep,TH deep,processes,g426,post,534.6054077148438,-1.7400060731061404
238,m466,TH,deep,TH deep,processes,g427,post,292.6250915527344,-1.4183394134723033
238,m466,TH,deep,TH deep,processes,g428,post,254.69497680664062,-1.425545948407088
238,m466,TH,deep,TH deep,processes,g429,post,442.2525634765625,-1.272276077622753
238,m466,TH,deep,TH deep,processes,g430,post,341.28302001953125,-1.6999650368939934
238,m466,TH,deep,TH deep,processes,g431,post,225.4991455078125,-2.052123134162326
238,m466,TH,deep,TH deep,processes,g432,post,392.94952392578125,-1.4648575436589821
238,m466,TH,deep,TH deep,processes,g433,post,318.5014953613281,-1.5801996473384177
238,m466,TH,deep,TH deep,processes,g434,post,379.248779296875,-1.2533211234976949
238,m466,TH,deep,TH deep,processes,g435,post,323.42205810546875,-1.3168602190787166
238,m466,TH,deep,TH deep,processes,g436,post,422.90045166015625,-1.47690071279206
238,m466,TH,deep,TH deep,processes,g437,post,427.24365234375,-0.18746119838797493
238,m466,TH,deep,TH deep,processes,g438,post,204.33450317382812,-1.2204056080775225
238,m466,TH,deep,TH deep,processes,g439,post,286.66534423828125,-1.3744526868420988
238,m466,TH,deep,TH deep,processes,g440,post,374.3531494140625,-1.3888303296807554
238,m466,TH,deep,TH deep,processes,g441,post,442.96527099609375,-0.8978504923153328
238,m466,TH,deep,TH deep,processes,g442,post,210.9126739501953,-1.5713617492313512
238,m466,TH,deep,TH deep,processes,g443,post,256.005859375,-1.645095884932344
238,m466,TH,deep,TH deep,processes,g444,post,238.1714630126953,-1.5576532796663658
238,m466,TH,deep,TH deep,processes,g445,post,235.18124389648438,-1.362407574617723
238,m466,TH,deep,TH deep,processes,g446,post,233.08413696289062,-1.4687298142859326
238,m466,TH,deep,TH deep,processes,g447,post,161.8477325439453,-2.0659294731811046
238,m466,TH,deep,TH deep,processes,g448,post,394.71246337890625,-0.7929364992506401
238,m466,TH,deep,TH deep,processes,g449,post,373.3344421386719,-1.020181750711632
238,m466,TH,deep,TH deep,processes,g450,post,234.0033416748047,-1.709955489204782
238,m466,TH,deep,TH deep,processes,g451,post,425.4805908203125,-1.0747441273164624
238,m466,TH,deep,TH deep,processes,g452,post,208.27566528320312,-1.8167112648017771
238,m466,TH,deep,TH deep,processes,g453,post,154.70806884765625,-1.974577189997713
238,m466,TH,deep,TH deep,processes,g454,post,382.64453125,-1.4388248306792157
238,m466,TH,deep,TH deep,processes,g455,post,405.9185791015625,-1.006525383545555
238,m466,TH,deep,TH deep,processes,g456,post,477.7486572265625,-1.5262848559850315
238,m466,TH,deep,TH deep,processes,g457,post,496.77142333984375,-1.2539499757024308
238,m466,TH,deep,TH deep,processes,g458,post,135.92596435546875,-2.1867918362908267
238,m466,TH,deep,TH deep,processes,g459,post,341.4864807128906,-1.0733508643676588
238,m466,TH,deep,TH deep,processes,g460,post,281.0960693359375,-2.1136869798623645
238,m466,TH,deep,TH deep,processes,g461,post,357.047119140625,-1.275692102392061
238,m466,TH,deep,TH deep,processes,g462,post,166.60342407226562,-1.7068416792656025
238,m466,TH,deep,TH deep,processes,g463,post,713.535400390625,0.016496820866169246
238,m466,TH,deep,TH deep,processes,g464,post,249.75172424316406,-1.464793703873075
238,m466,TH,deep,TH deep,processes,g465,post,291.93804931640625,-1.9049996912993734
238,m466,TH,deep,TH deep,processes,g466,post,257.65069580078125,-2.347392865130788
238,m466,TH,deep,TH deep,processes,g467,post,385.1164245605469,-1.0096381782923105
238,m466,TH,deep,TH deep,processes,g468,post,239.947998046875,-1.4248221771173786
238,m466,TH,deep,TH deep,processes,g469,post,350.0606994628906,-1.4115620939897464
238,m466,TH,deep,TH deep,processes,g470,post,238.00950622558594,-1.8500953507501252
238,m466,TH,deep,TH deep,processes,g471,post,254.3436737060547,-1.7577957928084251
238,m466,TH,deep,TH deep,processes,g472,post,278.5126953125,-1.4286696973817277
238,m466,TH,deep,TH deep,processes,g473,post,395.62725830078125,-1.6322642881946359
238,m466,TH,deep,TH deep,processes,g474,post,713.4666137695312,-0.9921736887154015
238,m466,TH,deep,TH deep,processes,g475,post,621.6793212890625,-0.5636344885299546
238,m466,TH,deep,TH deep,processes,g476,post,317.18408203125,-1.1719072919926918
238,m466,TH,deep,TH deep,processes,g477,post,524.3802490234375,-1.266179489604571
238,m466,TH,deep,TH deep,processes,g478,post,260.13330078125,-1.1865361585986138
238,m466,TH,deep,TH deep,processes,g479,post,295.5440673828125,-1.7511545784838658
238,m466,TH,deep,TH deep,processes,g480,post,198.92848205566406,-1.6593955499607442
238,m466,TH,deep,TH deep,processes,g481,post,189.59930419921875,-1.1117787823763152
238,m466,TH,deep,TH deep,processes,g482,post,662.770263671875,-0.8735778164834911
238,m466,TH,deep,TH deep,processes,g483,post,404.0714111328125,-1.4219426764236656
238,m466,TH,deep,TH deep,processes,g484,post,535.8602905273438,-0.7827742176220156
238,m466,TH,deep,TH deep,processes,g485,post,279.2890319824219,-1.4769591719232444
238,m466,TH,deep,TH deep,processes,g486,post,606.0677490234375,-1.028273803087402
238,m466,TH,deep,TH deep,processes,g487,post,421.47845458984375,-1.5634878841718785
238,m466,TH,deep,TH deep,processes,g488,post,502.8133544921875,-1.1459352337646165
238,m466,TH,deep,TH deep,processes,g489,post,314.0111083984375,-0.9628064107697873
238,m466,TH,deep,TH deep,processes,g490,post,319.408203125,-1.28123172910601
238,m466,TH,deep,TH deep,processes,g491,post,247.66668701171875,-1.760300683351001
238,m466,TH,deep,TH deep,processes,g492,post,571.8720092773438,-0.9673374442262757
238,m466,TH,deep,TH deep,processes,g493,post,586.7448120117188,-0.6852083261916998
238,m466,TH,deep,TH deep,processes,g494,post,274.0152587890625,-1.4118045013347293
238,m466,TH,deep,TH deep,processes,g495,post,312.3243713378906,-1.018812816660989
238,m466,TH,deep,TH deep,processes,g496,post,212.22262573242188,-1.612379613581798
238,m466,TH,deep,TH deep,processes,g497,post,249.10916137695312,-1.8993398723145516
238,m466,TH,deep,TH deep,processes,g498,post,258.6878967285156,-1.4564107497426044
238,m466,TH,deep,TH deep,processes,g499,post,235.06231689453125,-1.3843085311292194
238,m466,TH,deep,TH deep,processes,g500,post,144.34967041015625,-1.8533120053440764
238,m466,TH,deep,TH deep,processes,g501,post,351.5921325683594,-1.390276681431093
238,m466,TH,deep,TH deep,processes,g502,post,230.51112365722656,-1.3402914594705644
238,m466,TH,deep,TH deep,processes,g503,post,332.3665771484375,-1.2514762412806228
238,m466,TH,deep,TH deep,processes,g504,post,377.83624267578125,-1.6161951789277937
238,m466,TH,deep,TH deep,processes,g505,post,247.83221435546875,-2.176402071833022
238,m466,TH,deep,TH deep,processes,g506,post,206.66262817382812,-2.0122352019252903
238,m466,TH,deep,TH deep,processes,g507,post,181.42181396484375,-1.6163736239129243
238,m466,TH,deep,TH deep,processes,g508,post,367.16015625,-2.0662955848770093
238,m466,TH,deep,TH deep,processes,g509,post,621.3394775390625,-0.5592966575197297
238,m466,TH,deep,TH deep,processes,g510,post,256.2070007324219,-2.227271861698599
238,m466,TH,deep,TH deep,processes,g511,post,146.20205688476562,-2.1398091388305556
238,m466,TH,deep,TH deep,processes,g512,post,176.22659301757812,-2.2915327631983207
238,m466,TH,deep,TH deep,processes,g513,post,403.6294250488281,-0.4271193701229978
238,m466,TH,deep,TH deep,processes,g514,post,238.9025115966797,-1.6966008044651328
238,m466,TH,deep,TH deep,processes,g515,post,481.1658630371094,-1.509676000841466
238,m466,TH,deep,TH deep,processes,g516,post,297.7740173339844,-1.4415595478725274
238,m466,TH,deep,TH deep,processes,g2,pre,2149.358154296875,-2.1033720361608155
238,m466,TH,deep,TH deep,processes,g3,pre,1595.24560546875,-2.011243690861416
238,m466,TH,deep,TH deep,processes,g4,pre,2130.403076171875,-1.7685919257498648
238,m466,TH,deep,TH deep,processes,g7,pre,1624.1448974609375,-1.9804884561379843
238,m466,TH,deep,TH deep,processes,g9,pre,2298.06591796875,-1.051126197308878
238,m466,TH,deep,TH deep,processes,g11,pre,1552.673583984375,-1.7084472656508527
238,m466,TH,deep,TH deep,processes,g15,pre,1184.996337890625,-1.5379903491200617
238,m466,TH,deep,TH deep,processes,g17,pre,1946.5703125,-1.4786282799673138
238,m466,TH,deep,TH deep,processes,g20,pre,2294.1650390625,-1.6776780653141725
238,m466,TH,deep,TH deep,processes,g22,pre,1673.603515625,-1.7511798076193925
238,m466,TH,deep,TH deep,processes,g24,pre,854.455322265625,-1.292631071403592
238,m466,TH,deep,TH deep,processes,g27,pre,2274.30908203125,-1.8350504304185769
238,m466,TH,deep,TH deep,processes,g29,pre,2543.306884765625,-1.7753874663839972
238,m466,TH,deep,TH deep,processes,g30,pre,1306.8431396484375,-1.6754054481641607
238,m466,TH,deep,TH deep,processes,g32,pre,2049.5517578125,-1.4813235386531733
238,m466,TH,deep,TH deep,processes,g34,pre,1352.5150146484375,-1.4596104072883307
238,m466,TH,deep,TH deep,processes,g35,pre,1892.3055419921875,-1.934522417951303
238,m466,TH,deep,TH deep,processes,g37,pre,1731.4517822265625,-1.2093327174368247
238,m466,TH,deep,TH deep,processes,g38,pre,1011.4331665039062,-2.1074897854203334
238,m466,TH,deep,TH deep,processes,g41,pre,1506.17822265625,-1.7747576203210786
238,m466,TH,deep,TH deep,processes,g42,pre,821.151123046875,-0.7158336982084214
238,m466,TH,deep,TH deep,processes,g43,pre,1251.65478515625,-1.704352170131698
238,m466,TH,deep,TH deep,processes,g44,pre,1648.296875,-1.8004004096030284
238,m466,TH,deep,TH deep,processes,g46,pre,1317.5323486328125,-1.8606838187690316
238,m466,TH,deep,TH deep,processes,g48,pre,2076.49267578125,-1.8140900132700983
238,m466,TH,deep,TH deep,processes,g49,pre,1604.752197265625,-1.6419125117196989
238,m466,TH,deep,TH deep,processes,g50,pre,1636.2608642578125,-0.780789281374304
238,m466,TH,deep,TH deep,processes,g51,pre,2020.5128173828125,-1.9955643089515998
238,m466,TH,deep,TH deep,processes,g52,pre,1449.4927978515625,-1.7064480237744584
238,m466,TH,deep,TH deep,processes,g54,pre,2086.847900390625,-1.4384489660800517
238,m466,TH,deep,TH deep,processes,g57,pre,1005.296875,-1.5494799486804778
238,m466,TH,deep,TH deep,processes,g58,pre,1181.0599365234375,-1.1136022591596741
238,m466,TH,deep,TH deep,processes,g60,pre,1874.167724609375,-1.3349134932377371
238,m466,TH,deep,TH deep,processes,g65,pre,1692.5701904296875,-1.243586039769539
238,m466,TH,deep,TH deep,processes,g66,pre,906.62890625,-1.943892392552103
238,m466,TH,deep,TH deep,processes,g74,pre,1024.7298583984375,-1.31787694318275
238,m466,TH,deep,TH deep,processes,g79,pre,733.8106689453125,-0.8405700228236065
238,m466,TH,deep,TH deep,processes,g81,pre,1691.667724609375,-1.1691014835891025
238,m466,TH,deep,TH deep,processes,g89,pre,746.816650390625,-0.9619969127995482
238,m466,TH,deep,TH deep,processes,g94,pre,1407.18798828125,-1.715658715453859
238,m466,TH,deep,TH deep,processes,g97,pre,1465.41748046875,-0.7239893724307206
238,m466,TH,deep,TH deep,processes,g113,pre,1420.2015380859375,-1.893505885495521
238,m466,TH,deep,TH deep,processes,g114,pre,1061.5989990234375,-1.2412057576667752
238,m466,TH,deep,TH deep,processes,g117,pre,1819.64501953125,-1.783140265381126
238,m466,TH,deep,TH deep,processes,g118,pre,1213.98193359375,-2.053978726300636
238,m466,TH,deep,TH deep,processes,g120,pre,1516.0926513671875,-1.4662623108743489
238,m466,TH,deep,TH deep,processes,g121,pre,1557.32080078125,-1.5123739496886293
238,m466,TH,deep,TH deep,processes,g123,pre,1451.6375732421875,-1.5255865257886176
238,m466,TH,deep,TH deep,processes,g125,pre,1010.3914794921875,-1.7105433757963073
238,m466,TH,deep,TH deep,processes,g128,pre,1628.38330078125,-1.4646743666964452
238,m466,TH,deep,TH deep,processes,g129,pre,1269.521484375,-1.7297940782500094
238,m466,TH,deep,TH deep,processes,g130,pre,1825.310302734375,-1.481968301496956
238,m466,TH,deep,TH deep,processes,g139,pre,712.0601196289062,-0.16783124633343935
238,m466,TH,deep,TH deep,processes,g140,pre,930.314208984375,-0.6502256737641768
238,m466,TH,deep,TH deep,processes,g141,pre,1677.392333984375,-0.5911478694067942
238,m466,TH,deep,TH deep,processes,g147,pre,778.4302978515625,-1.5824887910732717
238,m466,TH,deep,TH deep,processes,g152,pre,798.1805419921875,-0.1859801915916929
238,m466,TH,deep,TH deep,processes,g153,pre,531.9309692382812,-0.4032403077493327
238,m466,TH,deep,TH deep,processes,g154,pre,1639.61572265625,-0.04186575593364064
238,m466,TH,deep,TH deep,processes,g155,pre,1158.4578857421875,-0.13778813563199926
238,m466,TH,deep,TH deep,processes,g156,pre,1410.5078125,-0.23108620632673613
238,m466,TH,deep,TH deep,processes,g157,pre,1023.1650390625,-0.12536271206866126
238,m466,TH,deep,TH deep,processes,g158,pre,710.1194458007812,0.11128884748123154
238,m466,TH,deep,TH deep,processes,g159,pre,1216.91552734375,-0.1931538326186039
238,m466,TH,deep,TH deep,processes,g160,pre,1863.8836669921875,0.03276527415579256
238,m466,TH,deep,TH deep,processes,g161,pre,833.4627685546875,-0.4199825538915755
238,m466,TH,deep,TH deep,processes,g162,pre,668.049072265625,-0.05912305007004774
238,m466,TH,deep,TH deep,processes,g163,pre,1304.4444580078125,-0.30880665812408786
238,m466,TH,deep,TH deep,processes,g164,pre,1110.17919921875,-0.5321600983032901
238,m466,TH,deep,TH deep,processes,g165,pre,857.6528930664062,-0.8174944177021823
238,m466,TH,deep,TH deep,processes,g166,pre,819.8251953125,-0.6534656949576745
238,m466,TH,deep,TH deep,processes,g167,pre,1141.8939208984375,-0.2665391369133856
238,m466,TH,deep,TH deep,processes,g168,pre,1276.9072265625,0.11135756717405075
238,m466,TH,deep,TH deep,processes,g169,pre,1161.3660888671875,-0.056023361558491656
238,m466,TH,deep,TH deep,processes,g170,pre,859.076904296875,-0.44301209539784897
238,m466,TH,deep,TH deep,processes,g171,pre,717.583984375,-0.3417822578093579
238,m466,TH,deep,TH deep,processes,g172,pre,805.2929077148438,-0.13851143942036254
238,m466,TH,deep,TH deep,processes,g173,pre,742.5779418945312,-0.40218888082684473
238,m466,TH,deep,TH deep,processes,g174,pre,640.1123046875,0.15144909376987475
238,m466,TH,deep,TH deep,processes,g175,pre,1141.47412109375,-0.8951411252178875
238,m466,TH,deep,TH deep,processes,g176,pre,867.274169921875,-0.2904618426479219
238,m466,TH,deep,TH deep,processes,g177,pre,807.08935546875,-0.16360361373046814
238,m466,TH,deep,TH deep,processes,g178,pre,896.0369873046875,-0.1832901572932274
238,m466,TH,deep,TH deep,processes,g179,pre,1463.6153564453125,-0.6386932628722921
238,m466,TH,deep,TH deep,processes,g180,pre,1304.70458984375,-1.9569128096595436
238,m466,TH,deep,TH deep,processes,g181,pre,1600.771728515625,-1.2965486044400256
238,m466,TH,deep,TH deep,processes,g182,pre,754.6710205078125,-0.4630382868723236
238,m466,TH,deep,TH deep,processes,g183,pre,1489.5806884765625,-0.7169855224274813
238,m466,TH,deep,TH deep,processes,g184,pre,1506.3544921875,-0.05988677543453547
238,m466,TH,deep,TH deep,processes,g185,pre,705.2191162109375,-0.9015142323358077
238,m466,TH,deep,TH deep,processes,g186,pre,697.3585205078125,-0.710447605095151
238,m466,TH,deep,TH deep,processes,g187,pre,820.9501953125,-1.1320894071429448
238,m466,TH,deep,TH deep,processes,g188,pre,1574.365478515625,-2.1739820574977378
238,m466,TH,deep,TH deep,processes,g189,pre,942.4524536132812,-1.1849451316512207
238,m466,TH,deep,TH deep,processes,g190,pre,1506.694091796875,-0.9273872150569981
238,m466,TH,deep,TH deep,processes,g191,pre,690.7452392578125,-0.9574827877003895
