group_id,mouse,line,depth_class,cohort,compartment,state,odor_id,population_pattern_reliability,n_trials
228,m466,TH,deep,TH deep,somas,pre,12,0.4587275981903076,3
228,m466,TH,deep,TH deep,somas,pre,18,0.9064454436302185,4
228,m466,TH,deep,TH deep,somas,pre,21,0.6830480694770813,3
228,m466,TH,deep,TH deep,somas,pre,22,0.5933992862701416,3
228,m466,TH,deep,TH deep,somas,pre,30,0.8060088753700256,4
228,m466,TH,deep,TH deep,somas,pre,31,0.7864339351654053,6
228,m466,TH,deep,TH deep,somas,pre,32,0.4011087715625763,4
228,m466,TH,deep,TH deep,somas,pre,39,0.8414158821105957,3
228,m466,TH,deep,TH deep,somas,pre,40,0.7632268667221069,8
228,m466,TH,deep,TH deep,processes,post,1,0.8191967606544495,3
228,m466,TH,deep,TH deep,processes,post,2,0.5767794847488403,5
228,m466,TH,deep,TH deep,processes,post,3,0.793471097946167,4
228,m466,TH,deep,TH deep,processes,post,4,0.8710898756980896,10
228,m466,TH,deep,TH deep,processes,post,10,0.3393194079399109,3
228,m466,TH,deep,TH deep,processes,post,12,0.8469822406768799,6
228,m466,TH,deep,TH deep,processes,post,17,0.8268603086471558,9
228,m466,TH,deep,TH deep,processes,post,18,0.8504019975662231,7
228,m466,TH,deep,TH deep,processes,post,21,0.9268090128898621,6
228,m466,TH,deep,TH deep,processes,post,22,0.9259371757507324,5
228,m466,TH,deep,TH deep,processes,post,30,0.6172276139259338,2
228,m466,TH,deep,TH deep,processes,post,31,0.9363933801651001,6
228,m466,TH,deep,TH deep,processes,post,32,0.8750891089439392,4
228,m466,TH,deep,TH deep,processes,post,39,0.614721953868866,4
228,m466,TH,deep,TH deep,processes,post,40,0.6247549653053284,3
228,m466,TH,deep,TH deep,processes,pre,1,0.7739142775535583,6
228,m466,TH,deep,TH deep,processes,pre,2,0.8020546436309814,5
228,m466,TH,deep,TH deep,processes,pre,3,0.4341123104095459,5
228,m466,TH,deep,TH deep,processes,pre,4,0.622683048248291,7
228,m466,TH,deep,TH deep,processes,pre,10,0.5168529152870178,8
228,m466,TH,deep,TH deep,processes,pre,12,0.4012320935726166,3
228,m466,TH,deep,TH deep,processes,pre,18,0.8314594626426697,4
228,m466,TH,deep,TH deep,processes,pre,21,0.522429883480072,3
228,m466,TH,deep,TH deep,processes,pre,22,0.5699647665023804,3
228,m466,TH,deep,TH deep,processes,pre,30,0.7340043783187866,4
228,m466,TH,deep,TH deep,processes,pre,31,0.8519691824913025,6
228,m466,TH,deep,TH deep,processes,pre,32,0.5265909433364868,4
228,m466,TH,deep,TH deep,processes,pre,39,0.8075120449066162,3
228,m466,TH,deep,TH deep,processes,pre,40,0.7567809820175171,8
199,m465,TH,superficial,TH superficial,somas,post,1,0.7998070120811462,5
199,m465,TH,superficial,TH superficial,somas,post,2,0.9708914756774902,5
199,m465,TH,superficial,TH superficial,somas,post,3,0.6224421262741089,6
199,m465,TH,superficial,TH superficial,somas,post,10,0.3819712996482849,2
199,m465,TH,superficial,TH superficial,somas,post,12,0.7382590770721436,6
199,m465,TH,superficial,TH superficial,somas,post,17,0.807828426361084,6
199,m465,TH,superficial,TH superficial,somas,post,18,0.8331040740013123,6
199,m465,TH,superficial,TH superficial,somas,post,21,0.9033209681510925,6
199,m465,TH,superficial,TH superficial,somas,post,22,0.718490719795227,5
199,m465,TH,superficial,TH superficial,somas,post,30,0.6241210699081421,4
199,m465,TH,superficial,TH superficial,somas,post,31,0.8375353217124939,7
199,m465,TH,superficial,TH superficial,somas,post,32,0.7726989388465881,4
199,m465,TH,superficial,TH superficial,somas,post,39,0.8146894574165344,6
199,m465,TH,superficial,TH superficial,somas,post,40,0.8280067443847656,8
199,m465,TH,superficial,TH superficial,somas,pre,1,0.6866918802261353,5
199,m465,TH,superficial,TH superficial,somas,pre,2,0.8556089401245117,3
199,m465,TH,superficial,TH superficial,somas,pre,3,0.49038589000701904,7
199,m465,TH,superficial,TH superficial,somas,pre,4,0.7178137898445129,5
199,m465,TH,superficial,TH superficial,somas,pre,10,0.7785311937332153,8
199,m465,TH,superficial,TH superficial,somas,pre,12,0.6229313611984253,5
199,m465,TH,superficial,TH superficial,somas,pre,17,-0.10378284752368927,2
199,m465,TH,superficial,TH superficial,somas,pre,18,0.7126889228820801,4
199,m465,TH,superficial,TH superficial,somas,pre,21,0.9220083355903625,6
199,m465,TH,superficial,TH superficial,somas,pre,22,0.4776265323162079,4
199,m465,TH,superficial,TH superficial,somas,pre,30,0.9221261739730835,6
199,m465,TH,superficial,TH superficial,somas,pre,31,0.8571340441703796,5
199,m465,TH,superficial,TH superficial,somas,pre,39,0.7525662779808044,5
199,m465,TH,superficial,TH superficial,somas,pre,40,0.7662171125411987,6
199,m465,TH,superficial,TH superficial,processes,post,1,0.8515963554382324,5
199,m465,TH,superficial,TH superficial,processes,post,2,0.941679835319519,5
199,m465,TH,superficial,TH superficial,processes,post,3,0.752899706363678,6
199,m465,TH,superficial,TH superficial,processes,post,10,0.6150065064430237,2
199,m465,TH,superficial,TH superficial,processes,post,12,0.8225959539413452,6
199,m465,TH,superficial,TH superficial,processes,post,17,0.8899528384208679,6
199,m465,TH,superficial,TH superficial,processes,post,18,0.9130173325538635,6
199,m465,TH,superficial,TH superficial,processes,post,21,0.9322452545166016,6
199,m465,TH,superficial,TH superficial,processes,post,22,0.8423464894294739,5
199,m465,TH,superficial,TH superficial,processes,post,30,0.6349368691444397,4
199,m465,TH,superficial,TH superficial,processes,post,31,0.8773218989372253,7
199,m465,TH,superficial,TH superficial,processes,post,32,0.7872541546821594,4
199,m465,TH,superficial,TH superficial,processes,post,39,0.8601421117782593,6
199,m465,TH,superficial,TH superficial,processes,post,40,0.8671067953109741,8
199,m465,TH,superficial,TH superficial,processes,pre,1,0.6723834872245789,5
199,m465,TH,superficial,TH superficial,processes,pre,2,0.7577010989189148,3
199,m465,TH,superficial,TH superficial,processes,pre,3,0.6358309984207153,7
199,m465,TH,superficial,TH superficial,processes,pre,4,0.5862644910812378,5
199,m465,TH,superficial,TH superficial,processes,pre,10,0.6082420349121094,8
199,m465,TH,superficial,TH superficial,processes,pre,12,0.7112804651260376,5
199,m465,TH,superficial,TH superficial,processes,pre,17,0.04286143556237221,2
199,m465,TH,superficial,TH superficial,processes,pre,18,0.5925865769386292,4
199,m465,TH,superficial,TH superficial,processes,pre,21,0.8800781965255737,6
199,m465,TH,superficial,TH superficial,processes,pre,22,0.7100516557693481,4
199,m465,TH,superficial,TH superficial,processes,pre,30,0.9253150224685669,6
199,m465,TH,superficial,TH superficial,processes,pre,31,0.8964341878890991,5
199,m465,TH,superficial,TH superficial,processes,pre,39,0.5221710801124573,5
199,m465,TH,superficial,TH superficial,processes,pre,40,0.6347814798355103,6
200,m466,TH,superficial,TH superficial,somas,post,1,0.28813955187797546,5
200,m466,TH,superficial,TH superficial,somas,post,2,0.9556525945663452,5
200,m466,TH,superficial,TH superficial,somas,post,3,0.5557323694229126,8
200,m466,TH,superficial,TH superficial,somas,post,4,0.4007881283760071,7
200,m466,TH,superficial,TH superficial,somas,post,10,0.6405983567237854,6
200,m466,TH,superficial,TH superficial,somas,post,12,0.5837883949279785,6
200,m466,TH,superficial,TH superficial,somas,post,17,0.8336063623428345,6
200,m466,TH,superficial,TH superficial,somas,post,18,0.7072815895080566,3
200,m466,TH,superficial,TH superficial,somas,post,21,0.8818203210830688,3
200,m466,TH,superficial,TH superficial,somas,post,22,0.8134810924530029,8
200,m466,TH,superficial,TH superficial,somas,post,30,0.5019157528877258,3
200,m466,TH,superficial,TH superficial,somas,post,31,0.6687920689582825,3
200,m466,TH,superficial,TH superficial,somas,post,32,0.6133595705032349,4
200,m466,TH,superficial,TH superficial,somas,post,39,0.5591385364532471,3
200,m466,TH,superficial,TH superficial,somas,post,40,0.6710441708564758,6
200,m466,TH,superficial,TH superficial,somas,pre,1,0.598457932472229,5
200,m466,TH,superficial,TH superficial,somas,pre,2,0.9423413872718811,3
200,m466,TH,superficial,TH superficial,somas,pre,3,0.7814738154411316,4
200,m466,TH,superficial,TH superficial,somas,pre,4,0.8357648253440857,2
200,m466,TH,superficial,TH superficial,somas,pre,10,0.5359883904457092,4
200,m466,TH,superficial,TH superficial,somas,pre,12,0.6068143844604492,5
200,m466,TH,superficial,TH superficial,somas,pre,17,0.6802011132240295,5
200,m466,TH,superficial,TH superficial,somas,pre,18,0.7688222527503967,7
200,m466,TH,superficial,TH superficial,somas,pre,21,0.7790272831916809,5
200,m466,TH,superficial,TH superficial,somas,pre,22,0.7781344652175903,2
200,m466,TH,superficial,TH superficial,somas,pre,30,0.9545668363571167,5
200,m466,TH,superficial,TH superficial,somas,pre,31,0.9762178659439087,8
200,m466,TH,superficial,TH superficial,somas,pre,32,0.9397398829460144,8
200,m466,TH,superficial,TH superficial,somas,pre,39,0.938992440700531,3
200,m466,TH,superficial,TH superficial,somas,pre,40,0.6812482476234436,5
200,m466,TH,superficial,TH superficial,processes,post,1,0.18947288393974304,5
200,m466,TH,superficial,TH superficial,processes,post,2,0.9755764007568359,5
200,m466,TH,superficial,TH superficial,processes,post,3,0.5589448809623718,8
200,m466,TH,superficial,TH superficial,processes,post,4,0.514754056930542,7
200,m466,TH,superficial,TH superficial,processes,post,10,0.6687997579574585,6
200,m466,TH,superficial,TH superficial,processes,post,12,0.6983884572982788,6
200,m466,TH,superficial,TH superficial,processes,post,17,0.8818674683570862,6
200,m466,TH,superficial,TH superficial,processes,post,18,0.7843239307403564,3
200,m466,TH,superficial,TH superficial,processes,post,21,0.7843428254127502,3
200,m466,TH,superficial,TH superficial,processes,post,22,0.792762041091919,8
200,m466,TH,superficial,TH superficial,processes,post,30,0.42155593633651733,3
200,m466,TH,superficial,TH superficial,processes,post,31,0.7268124222755432,3
200,m466,TH,superficial,TH superficial,processes,post,32,0.6350708603858948,4
200,m466,TH,superficial,TH superficial,processes,post,39,0.6201252341270447,3
200,m466,TH,superficial,TH superficial,processes,post,40,0.6090960502624512,6
200,m466,TH,superficial,TH superficial,processes,pre,1,0.5840885639190674,5
200,m466,TH,superficial,TH superficial,processes,pre,2,0.8759384751319885,3
200,m466,TH,superficial,TH superficial,processes,pre,3,0.7678303718566895,4
200,m466,TH,superficial,TH superficial,processes,pre,4,0.7985873222351074,2
200,m466,TH,superficial,TH superficial,processes,pre,10,0.2546541094779968,4
200,m466,TH,superficial,TH superficial,processes,pre,12,0.5605250597000122,5
200,m466,TH,superficial,TH superficial,processes,pre,17,0.5882961750030518,5
200,m466,TH,superficial,TH superficial,processes,pre,18,0.7560627460479736,7
200,m466,TH,superficial,TH superficial,processes,pre,21,0.6162135601043701,5
200,m466,TH,superficial,TH superficial,processes,pre,22,0.727185845375061,2
200,m466,TH,superficial,TH superficial,processes,pre,30,0.9443948268890381,5
200,m466,TH,superficial,TH superficial,processes,pre,31,0.9706473350524902,8
200,m466,TH,superficial,TH superficial,processes,pre,32,0.9440526366233826,8
200,m466,TH,superficial,TH superficial,processes,pre,39,0.8937731385231018,3
200,m466,TH,superficial,TH superficial,processes,pre,40,0.625197172164917,5
237,m442,DAT,superficial,DAT superficial,somas,post,1,0.13153886795043945,6
237,m442,DAT,superficial,DAT superficial,somas,post,2,0.782070517539978,4
237,m442,DAT,superficial,DAT superficial,somas,post,3,0.7057478427886963,5
237,m442,DAT,superficial,DAT superficial,somas,post,4,0.5413588881492615,6
237,m442,DAT,superficial,DAT superficial,somas,post,10,0.01990591175854206,4
237,m442,DAT,superficial,DAT superficial,somas,post,12,0.7907862663269043,8
237,m442,DAT,superficial,DAT superficial,somas,post,17,0.5934238433837891,5
237,m442,DAT,superficial,DAT superficial,somas,post,18,0.7477497458457947,5
237,m442,DAT,superficial,DAT superficial,somas,post,21,0.9768275618553162,3
237,m442,DAT,superficial,DAT superficial,somas,post,22,0.8349642753601074,5
237,m442,DAT,superficial,DAT superficial,somas,post,30,0.8702282309532166,5
237,m442,DAT,superficial,DAT superficial,somas,post,31,0.6204674243927002,4
237,m442,DAT,superficial,DAT superficial,somas,post,32,0.6488481760025024,6
237,m442,DAT,superficial,DAT superficial,somas,post,39,0.04856408014893532,3
237,m442,DAT,superficial,DAT superficial,somas,post,40,0.3338756263256073,5
237,m442,DAT,superficial,DAT superficial,somas,pre,1,0.8132708072662354,3
237,m442,DAT,superficial,DAT superficial,somas,pre,2,0.4763931930065155,4
237,m442,DAT,superficial,DAT superficial,somas,pre,3,0.6857085227966309,7
237,m442,DAT,superficial,DAT superficial,somas,pre,4,0.8670047521591187,10
237,m442,DAT,superficial,DAT superficial,somas,pre,10,0.389740914106369,6
237,m442,DAT,superficial,DAT superficial,somas,pre,12,0.5246317982673645,5
237,m442,DAT,superficial,DAT superficial,somas,pre,17,0.2811833918094635,5
237,m442,DAT,superficial,DAT superficial,somas,pre,18,0.8507917523384094,4
237,m442,DAT,superficial,DAT superficial,somas,pre,21,0.9645379185676575,10
237,m442,DAT,superficial,DAT superficial,somas,pre,22,0.916100025177002,5
237,m442,DAT,superficial,DAT superficial,somas,pre,30,0.6726037263870239,4
237,m442,DAT,superficial,DAT superficial,somas,pre,31,0.9237439632415771,6
237,m442,DAT,superficial,DAT superficial,somas,pre,32,0.8497997522354126,4
237,m442,DAT,superficial,DAT superficial,somas,pre,40,0.13201144337654114,4
237,m442,DAT,superficial,DAT superficial,processes,post,1,0.1410522311925888,6
237,m442,DAT,superficial,DAT superficial,processes,post,2,0.8564664125442505,4
237,m442,DAT,superficial,DAT superficial,processes,post,3,0.8664638996124268,5
237,m442,DAT,superficial,DAT superficial,processes,post,4,0.6776711344718933,6
237,m442,DAT,superficial,DAT superficial,processes,post,10,-0.03608694672584534,4
237,m442,DAT,superficial,DAT superficial,processes,post,12,0.9078652858734131,8
237,m442,DAT,superficial,DAT superficial,processes,post,17,0.8542696237564087,5
237,m442,DAT,superficial,DAT superficial,processes,post,18,0.9219985008239746,5
237,m442,DAT,superficial,DAT superficial,processes,post,21,0.9851217865943909,3
237,m442,DAT,superficial,DAT superficial,processes,post,22,0.8577712774276733,5
237,m442,DAT,superficial,DAT superficial,processes,post,30,0.8939364552497864,5
237,m442,DAT,superficial,DAT superficial,processes,post,31,0.779022216796875,4
237,m442,DAT,superficial,DAT superficial,processes,post,32,0.7752736210823059,6
237,m442,DAT,superficial,DAT superficial,processes,post,39,0.2215205430984497,3
237,m442,DAT,superficial,DAT superficial,processes,post,40,0.43070539832115173,5
237,m442,DAT,superficial,DAT superficial,processes,pre,1,0.8441017866134644,3
237,m442,DAT,superficial,DAT superficial,processes,pre,2,0.6720237731933594,4
237,m442,DAT,superficial,DAT superficial,processes,pre,3,0.7569335699081421,7
237,m442,DAT,superficial,DAT superficial,processes,pre,4,0.9146852493286133,10
237,m442,DAT,superficial,DAT superficial,processes,pre,10,0.4294165074825287,6
237,m442,DAT,superficial,DAT superficial,processes,pre,12,0.5192162394523621,5
237,m442,DAT,superficial,DAT superficial,processes,pre,17,0.3493523597717285,5
237,m442,DAT,superficial,DAT superficial,processes,pre,18,0.8782886266708374,4
237,m442,DAT,superficial,DAT superficial,processes,pre,21,0.96744704246521,10
237,m442,DAT,superficial,DAT superficial,processes,pre,22,0.9432349801063538,5
237,m442,DAT,superficial,DAT superficial,processes,pre,30,0.6588122248649597,4
237,m442,DAT,superficial,DAT superficial,processes,pre,31,0.9478160738945007,6
237,m442,DAT,superficial,DAT superficial,processes,pre,32,0.9041895270347595,4
237,m442,DAT,superficial,DAT superficial,processes,pre,40,0.18149849772453308,4
201,m472,DAT,superficial,DAT superficial,somas,post,1,0.6713266968727112,5
201,m472,DAT,superficial,DAT superficial,somas,post,2,0.802862823009491,4
201,m472,DAT,superficial,DAT superficial,somas,post,3,0.7369683384895325,4
201,m472,DAT,superficial,DAT superficial,somas,post,4,0.4264101982116699,5
201,m472,DAT,superficial,DAT superficial,somas,post,10,0.45441773533821106,7
201,m472,DAT,superficial,DAT superficial,somas,post,12,0.6662015318870544,3
201,m472,DAT,superficial,DAT superficial,somas,post,17,0.8696033358573914,3
201,m472,DAT,superficial,DAT superficial,somas,post,18,0.8223095536231995,6
201,m472,DAT,superficial,DAT superficial,somas,post,21,0.8934686779975891,3
201,m472,DAT,superficial,DAT superficial,somas,post,22,0.890367865562439,6
201,m472,DAT,superficial,DAT superficial,somas,post,30,0.7972081899642944,4
201,m472,DAT,superficial,DAT superficial,somas,post,31,0.9217170476913452,6
201,m472,DAT,superficial,DAT superficial,somas,post,32,0.8716583847999573,7
201,m472,DAT,superficial,DAT superficial,somas,post,39,0.9229458570480347,7
201,m472,DAT,superficial,DAT superficial,somas,post,40,0.8306537866592407,6
201,m472,DAT,superficial,DAT superficial,somas,pre,1,0.885682225227356,6
201,m472,DAT,superficial,DAT superficial,somas,pre,3,0.8313453197479248,5
201,m472,DAT,superficial,DAT superficial,somas,pre,4,0.7311803102493286,8
201,m472,DAT,superficial,DAT superficial,somas,pre,10,0.14492802321910858,4
201,m472,DAT,superficial,DAT superficial,somas,pre,12,0.7818372249603271,5
201,m472,DAT,superficial,DAT superficial,somas,pre,17,0.7652803659439087,5
201,m472,DAT,superficial,DAT superficial,somas,pre,18,-0.0869365781545639,2
201,m472,DAT,superficial,DAT superficial,somas,pre,21,0.7864800691604614,3
201,m472,DAT,superficial,DAT superficial,somas,pre,22,0.9249894022941589,3
201,m472,DAT,superficial,DAT superficial,somas,pre,30,0.18106220662593842,3
201,m472,DAT,superficial,DAT superficial,somas,pre,31,0.8190968036651611,7
201,m472,DAT,superficial,DAT superficial,somas,pre,32,0.9086679220199585,4
201,m472,DAT,superficial,DAT superficial,somas,pre,39,0.7879491448402405,6
201,m472,DAT,superficial,DAT superficial,somas,pre,40,0.7990106344223022,5
201,m472,DAT,superficial,DAT superficial,processes,post,1,0.7329232692718506,5
201,m472,DAT,superficial,DAT superficial,processes,post,2,0.8284544348716736,4
201,m472,DAT,superficial,DAT superficial,processes,post,3,0.7881509065628052,4
201,m472,DAT,superficial,DAT superficial,processes,post,4,0.3754749298095703,5
201,m472,DAT,superficial,DAT superficial,processes,post,10,0.5988434553146362,7
201,m472,DAT,superficial,DAT superficial,processes,post,12,0.7541354894638062,3
201,m472,DAT,superficial,DAT superficial,processes,post,17,0.8796811699867249,3
201,m472,DAT,superficial,DAT superficial,processes,post,18,0.8495993614196777,6
201,m472,DAT,superficial,DAT superficial,processes,post,21,0.9263421297073364,3
201,m472,DAT,superficial,DAT superficial,processes,post,22,0.9058706760406494,6
201,m472,DAT,superficial,DAT superficial,processes,post,30,0.8528764843940735,4
201,m472,DAT,superficial,DAT superficial,processes,post,31,0.9339402914047241,6
201,m472,DAT,superficial,DAT superficial,processes,post,32,0.8942490816116333,7
201,m472,DAT,superficial,DAT superficial,processes,post,39,0.925359845161438,7
201,m472,DAT,superficial,DAT superficial,processes,post,40,0.8476355075836182,6
201,m472,DAT,superficial,DAT superficial,processes,pre,1,0.8973400592803955,6
201,m472,DAT,superficial,DAT superficial,processes,pre,3,0.8075987100601196,5
201,m472,DAT,superficial,DAT superficial,processes,pre,4,0.7794585227966309,8
201,m472,DAT,superficial,DAT superficial,processes,pre,10,-0.029085062444210052,4
201,m472,DAT,superficial,DAT superficial,processes,pre,12,0.818225622177124,5
201,m472,DAT,superficial,DAT superficial,processes,pre,17,0.7726923227310181,5
201,m472,DAT,superficial,DAT superficial,processes,pre,18,-0.09077563136816025,2
201,m472,DAT,superficial,DAT superficial,processes,pre,21,0.8347646594047546,3
201,m472,DAT,superficial,DAT superficial,processes,pre,22,0.9433451890945435,3
201,m472,DAT,superficial,DAT superficial,processes,pre,30,0.1644425094127655,3
201,m472,DAT,superficial,DAT superficial,processes,pre,31,0.8441556692123413,7
201,m472,DAT,superficial,DAT superficial,processes,pre,32,0.9085323214530945,4
201,m472,DAT,superficial,DAT superficial,processes,pre,39,0.7481539845466614,6
201,m472,DAT,superficial,DAT superficial,processes,pre,40,0.7850205898284912,5
202,m496,DAT,superficial,DAT superficial,somas,post,1,0.8950923681259155,4
202,m496,DAT,superficial,DAT superficial,somas,post,2,0.7814045548439026,5
202,m496,DAT,superficial,DAT superficial,somas,post,3,0.8298166394233704,5
202,m496,DAT,superficial,DAT superficial,somas,post,4,0.942674994468689,4
202,m496,DAT,superficial,DAT superficial,somas,post,10,0.9390863180160522,5
202,m496,DAT,superficial,DAT superficial,somas,post,12,0.8751815557479858,7
202,m496,DAT,superficial,DAT superficial,somas,post,17,0.8574680089950562,8
202,m496,DAT,superficial,DAT superficial,somas,post,18,0.8683245778083801,5
202,m496,DAT,superficial,DAT superficial,somas,post,21,0.9246947169303894,5
202,m496,DAT,superficial,DAT superficial,somas,post,22,0.9767553806304932,7
202,m496,DAT,superficial,DAT superficial,somas,post,30,0.9743502736091614,6
202,m496,DAT,superficial,DAT superficial,somas,post,31,0.9366737008094788,2
202,m496,DAT,superficial,DAT superficial,somas,post,32,0.9290437698364258,4
202,m496,DAT,superficial,DAT superficial,somas,post,39,0.7106224894523621,4
202,m496,DAT,superficial,DAT superficial,somas,post,40,0.8985271453857422,5
202,m496,DAT,superficial,DAT superficial,somas,pre,1,0.9026902318000793,4
202,m496,DAT,superficial,DAT superficial,somas,pre,2,0.5244100093841553,4
202,m496,DAT,superficial,DAT superficial,somas,pre,3,0.866249680519104,4
202,m496,DAT,superficial,DAT superficial,somas,pre,4,0.8745104670524597,5
202,m496,DAT,superficial,DAT superficial,somas,pre,10,0.8100367784500122,5
202,m496,DAT,superficial,DAT superficial,somas,pre,12,0.8683233857154846,5
202,m496,DAT,superficial,DAT superficial,somas,pre,17,0.8283752202987671,6
202,m496,DAT,superficial,DAT superficial,somas,pre,18,0.9069361686706543,6
202,m496,DAT,superficial,DAT superficial,somas,pre,21,0.9766587615013123,6
202,m496,DAT,superficial,DAT superficial,somas,pre,22,0.9744963645935059,6
202,m496,DAT,superficial,DAT superficial,somas,pre,30,0.8971719145774841,2
202,m496,DAT,superficial,DAT superficial,somas,pre,31,0.9847877025604248,7
202,m496,DAT,superficial,DAT superficial,somas,pre,32,0.9763439297676086,6
202,m496,DAT,superficial,DAT superficial,somas,pre,39,0.8173929452896118,5
202,m496,DAT,superficial,DAT superficial,somas,pre,40,0.4693050682544708,3
202,m496,DAT,superficial,DAT superficial,processes,post,1,0.9243324398994446,4
202,m496,DAT,superficial,DAT superficial,processes,post,2,0.8685262203216553,5
202,m496,DAT,superficial,DAT superficial,processes,post,3,0.842498242855072,5
202,m496,DAT,superficial,DAT superficial,processes,post,4,0.9694424867630005,4
202,m496,DAT,superficial,DAT superficial,processes,post,10,0.9623007774353027,5
202,m496,DAT,superficial,DAT superficial,processes,post,12,0.9482800364494324,7
202,m496,DAT,superficial,DAT superficial,processes,post,17,0.8822993040084839,8
202,m496,DAT,superficial,DAT superficial,processes,post,18,0.8985744118690491,5
202,m496,DAT,superficial,DAT superficial,processes,post,21,0.9422752261161804,5
202,m496,DAT,superficial,DAT superficial,processes,post,22,0.9820851683616638,7
202,m496,DAT,superficial,DAT superficial,processes,post,30,0.9759058356285095,6
202,m496,DAT,superficial,DAT superficial,processes,post,31,0.9617387056350708,2
202,m496,DAT,superficial,DAT superficial,processes,post,32,0.9295222163200378,4
202,m496,DAT,superficial,DAT superficial,processes,post,39,0.7897359132766724,4
202,m496,DAT,superficial,DAT superficial,processes,post,40,0.9357157349586487,5
202,m496,DAT,superficial,DAT superficial,processes,pre,1,0.968056321144104,4
202,m496,DAT,superficial,DAT superficial,processes,pre,2,0.6778486371040344,4
202,m496,DAT,superficial,DAT superficial,processes,pre,3,0.9232355952262878,4
202,m496,DAT,superficial,DAT superficial,processes,pre,4,0.9342550039291382,5
202,m496,DAT,superficial,DAT superficial,processes,pre,10,0.8871301412582397,5
202,m496,DAT,superficial,DAT superficial,processes,pre,12,0.9410660266876221,5
202,m496,DAT,superficial,DAT superficial,processes,pre,17,0.8584985136985779,6
202,m496,DAT,superficial,DAT superficial,processes,pre,18,0.9050796627998352,6
202,m496,DAT,superficial,DAT superficial,processes,pre,21,0.9850904941558838,6
202,m496,DAT,superficial,DAT superficial,processes,pre,22,0.9832708835601807,6
202,m496,DAT,superficial,DAT superficial,processes,pre,30,0.9333068132400513,2
202,m496,DAT,superficial,DAT superficial,processes,pre,31,0.991380512714386,7
202,m496,DAT,superficial,DAT superficial,processes,pre,32,0.9859157204627991,6
202,m496,DAT,superficial,DAT superficial,processes,pre,39,0.8003995418548584,5
202,m496,DAT,superficial,DAT superficial,processes,pre,40,0.6860252618789673,3
203,m462,TH,deep,TH deep,somas,post,1,0.730816662311554,9
203,m462,TH,deep,TH deep,somas,post,2,0.8167059421539307,8
203,m462,TH,deep,TH deep,somas,post,3,0.6486925482749939,4
203,m462,TH,deep,TH deep,somas,post,4,0.00290569756180048,2
203,m462,TH,deep,TH deep,somas,post,10,0.24823501706123352,6
203,m462,TH,deep,TH deep,somas,post,12,0.6168190240859985,5
203,m462,TH,deep,TH deep,somas,post,17,0.6621496677398682,6
203,m462,TH,deep,TH deep,somas,post,18,0.7603942155838013,7
203,m462,TH,deep,TH deep,somas,post,21,0.9785301685333252,6
203,m462,TH,deep,TH deep,somas,post,22,0.7209551334381104,5
203,m462,TH,deep,TH deep,somas,post,30,0.788530707359314,5
203,m462,TH,deep,TH deep,somas,post,31,0.749178946018219,3
203,m462,TH,deep,TH deep,somas,post,32,0.7646889090538025,3
203,m462,TH,deep,TH deep,somas,post,39,0.794167160987854,5
203,m462,TH,deep,TH deep,somas,post,40,0.6722846031188965,3
203,m462,TH,deep,TH deep,somas,pre,1,0.8813771605491638,4
203,m462,TH,deep,TH deep,somas,pre,2,0.6743664741516113,3
203,m462,TH,deep,TH deep,somas,pre,3,0.9053877592086792,6
203,m462,TH,deep,TH deep,somas,pre,4,0.8581656813621521,6
203,m462,TH,deep,TH deep,somas,pre,10,0.8102925419807434,7
203,m462,TH,deep,TH deep,somas,pre,12,0.8460280895233154,7
203,m462,TH,deep,TH deep,somas,pre,17,0.6746455430984497,6
203,m462,TH,deep,TH deep,somas,pre,18,0.8081387281417847,5
203,m462,TH,deep,TH deep,somas,pre,21,0.9664665460586548,4
203,m462,TH,deep,TH deep,somas,pre,30,0.9842556715011597,7
203,m462,TH,deep,TH deep,somas,pre,31,0.9799004793167114,6
203,m462,TH,deep,TH deep,somas,pre,32,0.9618469476699829,3
203,m462,TH,deep,TH deep,somas,pre,39,0.6162136197090149,2
203,m462,TH,deep,TH deep,somas,pre,40,0.7907851934432983,5
203,m462,TH,deep,TH deep,processes,post,1,0.7273476123809814,9
203,m462,TH,deep,TH deep,processes,post,2,0.9113680124282837,8
203,m462,TH,deep,TH deep,processes,post,3,0.8287968635559082,4
203,m462,TH,deep,TH deep,processes,post,4,0.22307829558849335,2
203,m462,TH,deep,TH deep,processes,post,10,0.13872097432613373,6
203,m462,TH,deep,TH deep,processes,post,12,0.7017645835876465,5
203,m462,TH,deep,TH deep,processes,post,17,0.8793864250183105,6
203,m462,TH,deep,TH deep,processes,post,18,0.8822177052497864,7
203,m462,TH,deep,TH deep,processes,post,21,0.9849706888198853,6
203,m462,TH,deep,TH deep,processes,post,22,0.8785501718521118,5
203,m462,TH,deep,TH deep,processes,post,30,0.902380108833313,5
203,m462,TH,deep,TH deep,processes,post,31,0.8637791275978088,3
203,m462,TH,deep,TH deep,processes,post,32,0.8735410571098328,3
203,m462,TH,deep,TH deep,processes,post,39,0.8317700028419495,5
203,m462,TH,deep,TH deep,processes,post,40,0.7470489144325256,3
203,m462,TH,deep,TH deep,processes,pre,1,0.90336012840271,4
203,m462,TH,deep,TH deep,processes,pre,2,0.7724891901016235,3
203,m462,TH,deep,TH deep,processes,pre,3,0.9374300241470337,6
203,m462,TH,deep,TH deep,processes,pre,4,0.8017569780349731,6
