group_id,mouse,line,state,pair,n_a,n_b,integrated_crossnobis,spatiotemporal_crossnobis,integrated_cosine,seconds_accumulated,cumulative_crossnobis
189,m465,TH,pre,31-32,4,7,0.9638827796669749,0.8143966063773143,0.0041405558586120605,2,1.1917285897907137
189,m465,TH,pre,31-32,4,7,0.9638827796669749,0.8143966063773143,0.0041405558586120605,3,1.4148397767326786
189,m465,TH,pre,31-32,4,7,0.9638827796669749,0.8143966063773143,0.0041405558586120605,4,0.8982455691340191
189,m465,TH,pre,39-40,8,7,0.3619668360214326,0.33307620137508437,0.3952949643135071,1,0.37848399685286166
189,m465,TH,pre,39-40,8,7,0.3619668360214326,0.33307620137508437,0.3952949643135071,2,0.39906661428175866
189,m465,TH,pre,39-40,8,7,0.3619668360214326,0.33307620137508437,0.3952949643135071,3,0.4131590626981713
189,m465,TH,pre,39-40,8,7,0.3619668360214326,0.33307620137508437,0.3952949643135071,4,0.3472198893840011
189,m465,TH,post,17-18,5,8,0.6569532886496194,0.47360773361048397,0.028804540634155273,1,0.6785870723166368
189,m465,TH,post,17-18,5,8,0.6569532886496194,0.47360773361048397,0.028804540634155273,2,0.6018946083148929
189,m465,TH,post,17-18,5,8,0.6569532886496194,0.47360773361048397,0.028804540634155273,3,0.5156661380016334
189,m465,TH,post,17-18,5,8,0.6569532886496194,0.47360773361048397,0.028804540634155273,4,0.7507357595906652
189,m465,TH,post,31-32,5,3,0.02418053678215386,0.0907013084316926,0.020961403846740723,1,0.5349476579924987
189,m465,TH,post,31-32,5,3,0.02418053678215386,0.0907013084316926,0.020961403846740723,2,0.20824432611712307
189,m465,TH,post,31-32,5,3,0.02418053678215386,0.0907013084316926,0.020961403846740723,3,0.1778563241054331
189,m465,TH,post,31-32,5,3,0.02418053678215386,0.0907013084316926,0.020961403846740723,4,0.12373259211054383
189,m465,TH,post,39-40,10,7,-0.022265491086632425,0.010945400509330834,0.058931171894073486,1,0.033455483483082436
189,m465,TH,post,39-40,10,7,-0.022265491086632425,0.010945400509330834,0.058931171894073486,2,-0.0841382741805894
189,m465,TH,post,39-40,10,7,-0.022265491086632425,0.010945400509330834,0.058931171894073486,3,0.0014045782291961504
189,m465,TH,post,39-40,10,7,-0.022265491086632425,0.010945400509330834,0.058931171894073486,4,0.03358299449871522
190,m472,DAT,pre,17-18,11,7,0.3384737263699188,0.29763431559117676,0.024047434329986572,1,0.3042884528985318
190,m472,DAT,pre,17-18,11,7,0.3384737263699188,0.29763431559117676,0.024047434329986572,2,0.5049261076033633
190,m472,DAT,pre,17-18,11,7,0.3384737263699188,0.29763431559117676,0.024047434329986572,3,0.3775347815960059
190,m472,DAT,pre,17-18,11,7,0.3384737263699188,0.29763431559117676,0.024047434329986572,4,0.3631013719572124
190,m472,DAT,pre,31-32,7,8,0.056616122415375045,0.07702386711738682,0.011584937572479248,1,0.10218448783817642
190,m472,DAT,pre,31-32,7,8,0.056616122415375045,0.07702386711738682,0.011584937572479248,2,-0.015809172484298216
190,m472,DAT,pre,31-32,7,8,0.056616122415375045,0.07702386711738682,0.011584937572479248,3,-0.059447509995732895
190,m472,DAT,pre,31-32,7,8,0.056616122415375045,0.07702386711738682,0.011584937572479248,4,0.016828620014008037
190,m472,DAT,pre,39-40,11,4,1.7333716040532146,1.0579807128530978,0.1475120186805725,1,1.0425578216227438
190,m472,DAT,pre,39-40,11,4,1.7333716040532146,1.0579807128530978,0.1475120186805725,2,1.2717818159696677
190,m472,DAT,pre,39-40,11,4,1.7333716040532146,1.0579807128530978,0.1475120186805725,3,1.5140510343388405
190,m472,DAT,pre,39-40,11,4,1.7333716040532146,1.0579807128530978,0.1475120186805725,4,1.7406171458863222
190,m472,DAT,post,17-18,8,9,0.11480227389199153,0.11634133315274495,0.012916266918182373,1,0.24497357298077654
190,m472,DAT,post,17-18,8,9,0.11480227389199153,0.11634133315274495,0.012916266918182373,2,0.10561628205811834
190,m472,DAT,post,17-18,8,9,0.11480227389199153,0.11634133315274495,0.012916266918182373,3,0.23021109826356928
190,m472,DAT,post,17-18,8,9,0.11480227389199153,0.11634133315274495,0.012916266918182373,4,0.10634428843855886
190,m472,DAT,post,31-32,8,6,-0.0019212151120160713,0.019566739924323076,0.028135359287261963,1,0.031874233166571786
190,m472,DAT,post,31-32,8,6,-0.0019212151120160713,0.019566739924323076,0.028135359287261963,2,-0.005363448761643091
190,m472,DAT,post,31-32,8,6,-0.0019212151120160713,0.019566739924323076,0.028135359287261963,3,-0.020805333070897
190,m472,DAT,post,31-32,8,6,-0.0019212151120160713,0.019566739924323076,0.028135359287261963,4,-0.037455060014149305
190,m472,DAT,post,39-40,5,5,0.4553572031937397,0.412873812482672,0.04197728633880615,1,0.1469753647732524
