unit_id,unit_type,group_id,trial_id,trial_index,odor_id,block,epoch,available,response_mean_z,response_peak_positive_z,response_peak_negative_z
p503,process,,0,0,39,pre,odor,True,-0.07344026118516922,2.8972151279449463,-2.418078899383545
p503,process,,1,1,17,pre,odor,True,-1.9225881099700928,1.3903610706329346,-4.287077903747559
p503,process,,2,2,32,pre,odor,True,2.282221794128418,5.0234694480896,0.11152514815330505
p503,process,,3,3,32,pre,odor,True,3.5226848125457764,6.105058670043945,-1.2174230813980103
p503,process,,4,4,30,pre,odor,True,2.5341057777404785,5.140223503112793,-0.25144338607788086
p503,process,,5,5,40,pre,odor,True,0.29249924421310425,2.623526096343994,-1.818588137626648
p503,process,,6,6,3,pre,odor,True,1.3373061418533325,3.286151647567749,-1.525123119354248
p503,process,,7,7,2,pre,odor,True,1.0767923593521118,2.827427387237549,-0.49833616614341736
p503,process,,8,8,1,pre,odor,True,-0.04101371392607689,1.705276608467102,-1.7402368783950806
p503,process,,9,9,4,pre,odor,True,1.4941599369049072,4.016651630401611,-2.4322969913482666
p503,process,,10,10,31,pre,odor,True,2.863675117492676,7.417178630828857,-1.080094575881958
p503,process,,11,11,21,pre,odor,True,-0.04510917142033577,2.298661947250366,-2.176398992538452
p503,process,,12,12,2,pre,odor,True,0.729346752166748,2.312411069869995,-1.3795733451843262
p503,process,,13,13,39,pre,odor,True,0.20986177027225494,1.9583545923233032,-1.413860559463501
p503,process,,14,14,1,pre,odor,True,0.559689462184906,2.168117046356201,-0.9797933101654053
p503,process,,15,15,12,pre,odor,True,0.6283519268035889,4.485034942626953,-1.7331846952438354
p503,process,,16,16,22,pre,odor,True,1.8010350465774536,5.437429904937744,-1.4528436660766602
p503,process,,17,17,10,pre,odor,True,1.456348180770874,3.675743818283081,-1.5331186056137085
p503,process,,18,18,17,pre,odor,True,0.19881567358970642,3.141035318374634,-3.017674684524536
p503,process,,19,19,31,pre,odor,True,2.3492701053619385,5.362160682678223,-1.3296757936477661
p503,process,,20,20,30,pre,odor,True,2.235576868057251,6.24815559387207,-1.0656718015670776
p503,process,,21,21,12,pre,odor,True,0.11960095912218094,3.214780330657959,-1.833172082901001
p503,process,,22,22,22,pre,odor,True,0.6744402647018433,3.229102849960327,-1.4488797187805176
p503,process,,23,23,4,pre,odor,True,-0.3056916892528534,1.8917863368988037,-1.6930023431777954
p503,process,,24,24,0,pre,odor,True,-0.6099249124526978,2.2754604816436768,-2.9595727920532227
p503,process,,25,25,3,pre,odor,True,0.3451937437057495,3.1623682975769043,-2.2039434909820557
p503,process,,26,26,40,pre,odor,True,0.045878972858190536,3.602508306503296,-3.0018577575683594
p503,process,,27,27,10,pre,odor,True,0.28918594121932983,4.214761257171631,-1.9014065265655518
p503,process,,28,28,21,pre,odor,True,0.08562728762626648,5.082995891571045,-2.4147679805755615
p503,process,,29,29,18,pre,odor,True,0.30336642265319824,3.72027587890625,-1.9672787189483643
p503,process,,30,30,18,pre,odor,True,-0.8033472299575806,0.7039220333099365,-2.0142276287078857
p503,process,,31,31,0,pre,odor,True,0.2709680199623108,2.7867109775543213,-1.200352668762207
p503,process,,32,32,12,post,odor,True,-0.05416224151849747,3.23061466217041,-2.197751522064209
p503,process,,33,33,18,post,odor,True,-0.2738036811351776,3.4517033100128174,-2.298861265182495
p503,process,,34,34,40,post,odor,True,0.20038753747940063,3.039583683013916,-2.007836103439331
p503,process,,35,35,32,post,odor,True,-0.14962202310562134,1.697940468788147,-1.909759521484375
p503,process,,36,36,31,post,odor,True,0.2842787504196167,3.1297049522399902,-2.0145645141601562
p503,process,,37,37,0,post,odor,True,-0.04843050241470337,2.8629605770111084,-1.7209491729736328
p503,process,,38,38,4,post,odor,True,0.27079537510871887,2.834050416946411,-1.993058204650879
p503,process,,39,39,2,post,odor,True,0.3549128770828247,2.887551784515381,-1.5273493528366089
p503,process,,40,40,3,post,odor,True,0.5242647528648376,2.7282161712646484,-1.1986958980560303
p503,process,,41,41,21,post,odor,True,0.20123711228370667,1.8454039096832275,-1.3662409782409668
p503,process,,42,42,31,post,odor,True,0.11842378973960876,4.368141174316406,-2.325106382369995
p503,process,,43,43,2,post,odor,True,0.12560038268566132,2.7929468154907227,-1.5012266635894775
p503,process,,44,44,32,post,odor,True,0.2437090426683426,3.362149477005005,-2.1695921421051025
p503,process,,45,45,40,post,odor,True,0.13670125603675842,3.4812748432159424,-2.6622042655944824
p503,process,,46,46,1,post,odor,True,-0.17441608011722565,2.183633804321289,-2.3960797786712646
p503,process,,47,47,0,post,odor,True,0.09903883188962936,2.476133108139038,-2.035334825515747
p503,process,,48,48,22,post,odor,True,0.039732277393341064,2.206073045730591,-1.860541820526123
p503,process,,49,49,10,post,odor,True,-0.2296084612607956,2.1923701763153076,-2.271995782852173
p503,process,,50,50,1,post,odor,True,-0.2072755992412567,3.6054630279541016,-2.3951425552368164
p503,process,,51,51,30,post,odor,True,0.21566376090049744,3.1326770782470703,-1.5689250230789185
p503,process,,52,52,12,post,odor,True,0.3668280839920044,4.033935546875,-1.971270203590393
p503,process,,53,53,3,post,odor,True,-0.11687246710062027,3.1450557708740234,-2.419645071029663
p503,process,,54,54,21,post,odor,True,0.25334566831588745,2.998569965362549,-1.5216865539550781
p503,process,,55,55,22,post,odor,True,0.2162138670682907,2.336946725845337,-1.757024884223938
p503,process,,56,56,18,post,odor,True,-0.03207622841000557,2.341013193130493,-1.510398268699646
p503,process,,57,57,30,post,odor,True,0.04477835074067116,2.7182796001434326,-1.7395092248916626
p503,process,,58,58,17,post,odor,True,0.14580775797367096,3.3794479370117188,-2.3377935886383057
p503,process,,59,59,39,post,odor,True,-0.1732868105173111,2.2173125743865967,-1.7077436447143555
p503,process,,60,60,39,post,odor,True,0.36896181106567383,2.4661543369293213,-1.6942092180252075
p503,process,,61,61,17,post,odor,True,0.18034519255161285,2.865506410598755,-1.7766294479370117
p503,process,,62,62,4,post,odor,True,-0.13044683635234833,2.624333620071411,-1.7537111043930054
p522,process,,0,0,39,pre,odor,True,0.19397936761379242,4.002139568328857,-2.5363552570343018
p522,process,,1,1,17,pre,odor,True,-1.2692515850067139,1.8775990009307861,-2.8406715393066406
p522,process,,2,2,32,pre,odor,True,2.1655771732330322,5.485757827758789,-1.0190558433532715
p522,process,,3,3,32,pre,odor,True,2.175015926361084,6.11592435836792,-1.2370538711547852
p522,process,,4,4,30,pre,odor,True,1.7235513925552368,3.874049663543701,-0.575825572013855
p522,process,,5,5,40,pre,odor,True,0.432065486907959,3.4562628269195557,-1.6931933164596558
p522,process,,6,6,3,pre,odor,True,1.898139476776123,5.2270894050598145,-1.438689947128296
p522,process,,7,7,2,pre,odor,True,1.4675804376602173,5.578039646148682,-0.597586452960968
p522,process,,8,8,1,pre,odor,True,0.09048262983560562,2.3366549015045166,-1.7345987558364868
p522,process,,9,9,4,pre,odor,True,1.5137898921966553,3.9278228282928467,-1.475260853767395
p522,process,,10,10,31,pre,odor,True,1.9120005369186401,5.848213195800781,-1.72511625289917
p522,process,,11,11,21,pre,odor,True,0.5062553882598877,4.512646198272705,-1.7318451404571533
p522,process,,12,12,2,pre,odor,True,0.667308509349823,3.0261473655700684,-1.0991054773330688
p522,process,,13,13,39,pre,odor,True,0.16965267062187195,1.988888144493103,-1.4911339282989502
p522,process,,14,14,1,pre,odor,True,-0.02068793773651123,2.381690740585327,-1.728155255317688
p522,process,,15,15,12,pre,odor,True,0.3911406695842743,3.4364404678344727,-1.7737505435943604
p522,process,,16,16,22,pre,odor,True,1.3322408199310303,5.509237289428711,-1.306749939918518
p522,process,,17,17,10,pre,odor,True,1.7452757358551025,6.177765846252441,-1.3350980281829834
p522,process,,18,18,17,pre,odor,True,0.6613142490386963,3.921337842941284,-2.0201799869537354
p522,process,,19,19,31,pre,odor,True,1.8792994022369385,5.731030464172363,-0.34273067116737366
p522,process,,20,20,30,pre,odor,True,1.3216294050216675,3.951298713684082,-1.358239769935608
p522,process,,21,21,12,pre,odor,True,0.14354227483272552,2.6044857501983643,-1.8892252445220947
p522,process,,22,22,22,pre,odor,True,0.40188419818878174,3.1768434047698975,-1.5364326238632202
p522,process,,23,23,4,pre,odor,True,-0.6429030895233154,2.151127815246582,-2.4254302978515625
p522,process,,24,24,0,pre,odor,True,-0.4943840205669403,1.3758258819580078,-2.2097558975219727
p522,process,,25,25,3,pre,odor,True,0.05743276700377464,3.1688296794891357,-2.148866891860962
p522,process,,26,26,40,pre,odor,True,-0.1253775954246521,3.476675510406494,-2.447873592376709
p522,process,,27,27,10,pre,odor,True,0.19018074870109558,3.388723134994507,-1.8375439643859863
p522,process,,28,28,21,pre,odor,True,0.6169756650924683,4.477917671203613,-2.3191916942596436
p522,process,,29,29,18,pre,odor,True,0.2653087377548218,3.0210318565368652,-1.446854829788208
p522,process,,30,30,18,pre,odor,True,-1.0032976865768433,0.5141379833221436,-2.1238903999328613
p522,process,,31,31,0,pre,odor,True,0.08083280920982361,3.162456512451172,-2.178853750228882
p522,process,,32,32,12,post,odor,True,0.16344481706619263,2.3024673461914062,-1.5842944383621216
p522,process,,33,33,18,post,odor,True,0.3199143409729004,4.281724452972412,-1.522273063659668
p522,process,,34,34,40,post,odor,True,0.23963706195354462,4.467580795288086,-1.0340523719787598
p522,process,,35,35,32,post,odor,True,-0.4825460612773895,2.231860637664795,-2.1788899898529053
p522,process,,36,36,31,post,odor,True,0.3040521442890167,4.192932605743408,-1.5570957660675049
p522,process,,37,37,0,post,odor,True,0.1905214786529541,3.73887300491333,-1.762495517730713
p522,process,,38,38,4,post,odor,True,0.1653483659029007,5.748507499694824,-2.0494606494903564
p522,process,,39,39,2,post,odor,True,0.1268637478351593,2.788682460784912,-1.5273514986038208
p522,process,,40,40,3,post,odor,True,0.18676136434078217,2.8665096759796143,-1.6697838306427002
p522,process,,41,41,21,post,odor,True,0.5930895805358887,4.715746879577637,-1.373650312423706
p522,process,,42,42,31,post,odor,True,-0.01049832534044981,3.6308884620666504,-1.6090985536575317
p522,process,,43,43,2,post,odor,True,0.177846759557724,3.9906058311462402,-2.037527084350586
p522,process,,44,44,32,post,odor,True,-0.17039978504180908,1.695765495300293,-1.503186821937561
p522,process,,45,45,40,post,odor,True,0.3350772559642792,2.9717326164245605,-1.579667329788208
p522,process,,46,46,1,post,odor,True,-0.13368770480155945,2.147844076156616,-1.6495987176895142
p522,process,,47,47,0,post,odor,True,-0.1125648096203804,2.287036895751953,-2.3958418369293213
p522,process,,48,48,22,post,odor,True,0.06276171654462814,2.071061849594116,-1.671106219291687
p522,process,,49,49,10,post,odor,True,0.25746840238571167,2.4590365886688232,-1.4906680583953857
p522,process,,50,50,1,post,odor,True,-0.02469506859779358,3.841826915740967,-2.044625759124756
p522,process,,51,51,30,post,odor,True,0.4997864067554474,5.499178886413574,-2.187183380126953
p522,process,,52,52,12,post,odor,True,0.2268763780593872,3.382890462875366,-1.4293184280395508
p522,process,,53,53,3,post,odor,True,0.16431130468845367,2.742083787918091,-1.6081862449645996
p522,process,,54,54,21,post,odor,True,-0.17301344871520996,2.130537986755371,-1.7341982126235962
p522,process,,55,55,22,post,odor,True,-0.04879434034228325,2.286374568939209,-1.6548024415969849
p522,process,,56,56,18,post,odor,True,0.19627203047275543,2.7099709510803223,-1.2175861597061157
p522,process,,57,57,30,post,odor,True,0.18072840571403503,3.1481096744537354,-1.5052332878112793
p522,process,,58,58,17,post,odor,True,0.4297718405723572,2.4804606437683105,-1.3489116430282593
p522,process,,59,59,39,post,odor,True,-0.08438117057085037,2.5792033672332764,-1.6411042213439941
p522,process,,60,60,39,post,odor,True,0.08181460946798325,2.9057652950286865,-1.9768989086151123
p522,process,,61,61,17,post,odor,True,0.39177757501602173,3.9875736236572266,-2.1975698471069336
p522,process,,62,62,4,post,odor,True,-0.1343190222978592,4.099937438964844,-2.0112357139587402
p541,process,,0,0,39,pre,odor,True,-0.4141402840614319,1.565739631652832,-2.00726580619812
p541,process,,1,1,17,pre,odor,True,-0.707713782787323,2.1645913124084473,-2.5554566383361816
p541,process,,2,2,32,pre,odor,True,1.6957039833068848,4.176982879638672,-0.9034736752510071
p541,process,,3,3,32,pre,odor,True,0.11807655543088913,2.0805845260620117,-1.4956231117248535
p541,process,,4,4,30,pre,odor,True,0.4633336067199707,2.7784388065338135,-1.7236419916152954
p541,process,,5,5,40,pre,odor,True,0.5929335951805115,4.266742706298828,-1.9877668619155884
p541,process,,6,6,3,pre,odor,True,0.7059339880943298,3.443195104598999,-0.9736731052398682
p541,process,,7,7,2,pre,odor,True,1.0206962823867798,4.251480579376221,-1.1853195428848267
p541,process,,8,8,1,pre,odor,True,-0.3875764310359955,2.8645215034484863,-2.6625287532806396
p541,process,,9,9,4,pre,odor,True,1.95128333568573,5.5489821434021,-1.2856701612472534
p541,process,,10,10,31,pre,odor,True,0.02164611965417862,2.291536808013916,-2.1917002201080322
p541,process,,11,11,21,pre,odor,True,0.16361103951931,2.451627731323242,-2.080526113510132
p541,process,,12,12,2,pre,odor,True,0.41129830479621887,2.499587297439575,-2.1720070838928223
p541,process,,13,13,39,pre,odor,True,-0.061728741973638535,1.9816734790802002,-2.3690595626831055
p541,process,,14,14,1,pre,odor,True,0.08670805394649506,2.3363466262817383,-1.401078224182129
p541,process,,15,15,12,pre,odor,True,2.343738317489624,7.423203945159912,-0.6216238141059875
p541,process,,16,16,22,pre,odor,True,1.1537363529205322,5.846578598022461,-2.228455066680908
p541,process,,17,17,10,pre,odor,True,1.3549275398254395,5.770909309387207,-2.171668767929077
p541,process,,18,18,17,pre,odor,True,0.761256217956543,3.5064032077789307,-1.825778841972351
p541,process,,19,19,31,pre,odor,True,0.11469713598489761,2.4505622386932373,-2.185279607772827
p541,process,,20,20,30,pre,odor,True,0.28258100152015686,3.36917781829834,-1.6876407861709595
p541,process,,21,21,12,pre,odor,True,-0.2769554853439331,1.6858514547348022,-2.57212495803833
p541,process,,22,22,22,pre,odor,True,-0.9206323027610779,0.8619367480278015,-2.7314083576202393
p541,process,,23,23,4,pre,odor,True,-0.009522073902189732,2.4310014247894287,-1.5498040914535522
p541,process,,24,24,0,pre,odor,True,-0.3941446840763092,2.211329936981201,-2.3277158737182617
p541,process,,25,25,3,pre,odor,True,-0.8086771368980408,1.2850770950317383,-2.4490842819213867
p541,process,,26,26,40,pre,odor,True,-0.40316200256347656,2.4473798274993896,-2.6697018146514893
p541,process,,27,27,10,pre,odor,True,0.1826481819152832,2.0132625102996826,-1.8299819231033325
p541,process,,28,28,21,pre,odor,True,-0.20861685276031494,3.7246696949005127,-2.1425840854644775
p541,process,,29,29,18,pre,odor,True,-0.49732086062431335,1.466106653213501,-2.0752952098846436
p541,process,,30,30,18,pre,odor,True,-0.4584857225418091,1.4713759422302246,-2.0695645809173584
p541,process,,31,31,0,pre,odor,True,-0.10507413744926453,3.1275365352630615,-2.3218772411346436
p541,process,,32,32,12,post,odor,True,-0.14787735044956207,2.217128038406372,-1.87640380859375
p541,process,,33,33,18,post,odor,True,0.17776918411254883,2.8949134349823,-1.613326072692871
p541,process,,34,34,40,post,odor,True,0.02386544644832611,4.15644645690918,-2.0847203731536865
p541,process,,35,35,32,post,odor,True,0.12965264916419983,3.2048628330230713,-2.171510696411133
p541,process,,36,36,31,post,odor,True,-0.004515302367508411,2.066833734512329,-1.7175592184066772
p541,process,,37,37,0,post,odor,True,-0.06299085915088654,2.452502965927124,-1.6668914556503296
p541,process,,38,38,4,post,odor,True,-0.1041468009352684,2.0248427391052246,-2.176786184310913
p541,process,,39,39,2,post,odor,True,-0.3223358690738678,2.2219247817993164,-1.952863335609436
p541,process,,40,40,3,post,odor,True,-0.24814340472221375,1.7494462728500366,-2.0101816654205322
p541,process,,41,41,21,post,odor,True,0.11385826021432877,2.36942195892334,-1.772802710533142
p541,process,,42,42,31,post,odor,True,-0.06416133046150208,1.9777218103408813,-1.5396984815597534
p541,process,,43,43,2,post,odor,True,-0.0302936602383852,3.134889602661133,-2.208705186843872
p541,process,,44,44,32,post,odor,True,-0.20092391967773438,1.5564144849777222,-2.099308967590332
p541,process,,45,45,40,post,odor,True,0.08634611964225769,2.7550628185272217,-2.157031774520874
p541,process,,46,46,1,post,odor,True,-0.5192769169807434,1.3233345746994019,-2.3090248107910156
p541,process,,47,47,0,post,odor,True,-0.06056736037135124,3.6972761154174805,-2.3129477500915527
p541,process,,48,48,22,post,odor,True,0.22970294952392578,2.229926109313965,-1.2607786655426025
p541,process,,49,49,10,post,odor,True,0.23389562964439392,2.732156276702881,-1.6801142692565918
p541,process,,50,50,1,post,odor,True,-0.13153114914894104,1.7759886980056763,-1.5630955696105957
p541,process,,51,51,30,post,odor,True,-0.0849405899643898,3.0424506664276123,-2.2942922115325928
p541,process,,52,52,12,post,odor,True,0.34500381350517273,3.202467203140259,-2.2544045448303223
p541,process,,53,53,3,post,odor,True,-0.14648018777370453,2.025739908218384,-1.9997726678848267
p541,process,,54,54,21,post,odor,True,0.46998724341392517,4.5137553215026855,-1.2843897342681885
p541,process,,55,55,22,post,odor,True,0.1402895152568817,2.8116800785064697,-1.793368935585022
p541,process,,56,56,18,post,odor,True,0.26571890711784363,1.8050225973129272,-1.2526156902313232
p541,process,,57,57,30,post,odor,True,0.10418446362018585,3.192795753479004,-1.5380264520645142
p541,process,,58,58,17,post,odor,True,-0.04964127764105797,4.059432029724121,-1.8439571857452393
p541,process,,59,59,39,post,odor,True,-0.28782927989959717,3.3126049041748047,-2.85766339302063
p541,process,,60,60,39,post,odor,True,-0.08967289328575134,2.0494556427001953,-1.555124282836914
p541,process,,61,61,17,post,odor,True,0.08152662217617035,2.503096580505371,-2.042365550994873
