group_id,mouse,line,depth_class,cohort,compartment,odor_family,arousal_metric,neural_metric,rho,n_trials
235,m466,TH,superficial,TH superficial,somas,components 4/10,running_speed,q90_z,0.8626373626373626,13
235,m466,TH,superficial,TH superficial,somas,components 4/10,running_speed,response_width_z,0.9505494505494506,13
235,m466,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_odor_z,q10_z,,0
235,m466,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_odor_z,q90_z,,0
235,m466,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_odor_z,response_width_z,,0
235,m466,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_change_z,q10_z,,0
235,m466,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_change_z,q90_z,,0
235,m466,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_change_z,response_width_z,,0
235,m466,TH,superficial,TH superficial,somas,mixtures 17/18,running_speed,q10_z,-0.26666666666666666,9
235,m466,TH,superficial,TH superficial,somas,mixtures 17/18,running_speed,q90_z,0.7666666666666667,9
235,m466,TH,superficial,TH superficial,somas,mixtures 17/18,running_speed,response_width_z,0.7166666666666667,9
235,m466,TH,superficial,TH superficial,somas,other,pupil_odor_z,q10_z,,0
235,m466,TH,superficial,TH superficial,somas,other,pupil_odor_z,q90_z,,0
235,m466,TH,superficial,TH superficial,somas,other,pupil_odor_z,response_width_z,,0
235,m466,TH,superficial,TH superficial,somas,other,pupil_change_z,q10_z,,0
235,m466,TH,superficial,TH superficial,somas,other,pupil_change_z,q90_z,,0
235,m466,TH,superficial,TH superficial,somas,other,pupil_change_z,response_width_z,,0
235,m466,TH,superficial,TH superficial,somas,other,running_speed,q10_z,-0.6094253371540808,54
235,m466,TH,superficial,TH superficial,somas,other,running_speed,q90_z,0.7063728143714565,54
235,m466,TH,superficial,TH superficial,somas,other,running_speed,response_width_z,0.7395537276526761,54
236,m496,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,q10_z,,0
236,m496,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,q90_z,,0
236,m496,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,response_width_z,,0
236,m496,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,q10_z,,0
236,m496,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,q90_z,,0
236,m496,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,response_width_z,,0
236,m496,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,q10_z,-0.36363636363636365,11
236,m496,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,q90_z,0.03636363636363637,11
236,m496,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,response_width_z,0.7090909090909092,11
236,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,q10_z,,0
236,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,q90_z,,0
236,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,response_width_z,,0
236,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,q10_z,,0
236,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,q90_z,,0
236,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,response_width_z,,0
236,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,q10_z,-0.8079268292682927,10
236,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,q90_z,-0.5365853658536586,10
236,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,response_width_z,0.42682926829268303,10
236,m496,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,q10_z,,0
236,m496,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,q90_z,,0
236,m496,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,response_width_z,,0
236,m496,DAT,superficial,DAT superficial,groups,other,pupil_change_z,q10_z,,0
236,m496,DAT,superficial,DAT superficial,groups,other,pupil_change_z,q90_z,,0
236,m496,DAT,superficial,DAT superficial,groups,other,pupil_change_z,response_width_z,,0
236,m496,DAT,superficial,DAT superficial,groups,other,running_speed,q10_z,-0.44838762103952706,59
236,m496,DAT,superficial,DAT superficial,groups,other,running_speed,q90_z,0.1865642109780502,59
236,m496,DAT,superficial,DAT superficial,groups,other,running_speed,response_width_z,0.5780234978706829,59
236,m496,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,q10_z,,0
236,m496,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,q90_z,,0
236,m496,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,response_width_z,,0
236,m496,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,q10_z,,0
236,m496,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,q90_z,,0
236,m496,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,response_width_z,,0
236,m496,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,q10_z,-0.30000000000000004,11
236,m496,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,q90_z,0.38181818181818183,11
236,m496,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,response_width_z,0.5454545454545455,11
236,m496,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,q10_z,,0
236,m496,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,q90_z,,0
236,m496,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,response_width_z,,0
236,m496,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,q10_z,,0
236,m496,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,q90_z,,0
236,m496,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,response_width_z,,0
236,m496,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,q10_z,-0.6737804878048781,10
236,m496,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,q90_z,-0.2682926829268293,10
236,m496,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,response_width_z,0.45121951219512196,10
236,m496,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,q10_z,,0
236,m496,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,q90_z,,0
236,m496,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,response_width_z,,0
236,m496,DAT,superficial,DAT superficial,somas,other,pupil_change_z,q10_z,,0
236,m496,DAT,superficial,DAT superficial,somas,other,pupil_change_z,q90_z,,0
236,m496,DAT,superficial,DAT superficial,somas,other,pupil_change_z,response_width_z,,0
236,m496,DAT,superficial,DAT superficial,somas,other,running_speed,q10_z,-0.4653693343167305,59
236,m496,DAT,superficial,DAT superficial,somas,other,running_speed,q90_z,0.2044844645400041,59
236,m496,DAT,superficial,DAT superficial,somas,other,running_speed,response_width_z,0.5056092490254059,59
237,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,q10_z,,2
237,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,q90_z,,2
237,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,response_width_z,,2
237,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,q10_z,,1
237,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,q90_z,,1
237,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,response_width_z,,1
237,m442,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,q10_z,0.3404960824831569,16
237,m442,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,q90_z,0.6040104419701218,16
237,m442,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,response_width_z,0.6158537839695359,16
237,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,q10_z,,2
237,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,q90_z,,2
237,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,response_width_z,,2
237,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,q10_z,,2
237,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,q90_z,,2
237,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,response_width_z,,2
237,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,q10_z,-0.48333333333333334,9
237,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,q90_z,0.7666666666666667,9
237,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,response_width_z,0.43333333333333335,9
237,m442,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,q10_z,-0.3119727616965547,12
237,m442,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,q90_z,-0.5113293125180053,12
237,m442,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,response_width_z,-0.29485412911622205,12
237,m442,DAT,superficial,DAT superficial,groups,other,pupil_change_z,q10_z,-0.09396769930619119,12
237,m442,DAT,superficial,DAT superficial,groups,other,pupil_change_z,q90_z,0.2687278138780758,12
237,m442,DAT,superficial,DAT superficial,groups,other,pupil_change_z,response_width_z,0.20901052190517005,12
237,m442,DAT,superficial,DAT superficial,groups,other,running_speed,q10_z,-0.08739074762476474,55
237,m442,DAT,superficial,DAT superficial,groups,other,running_speed,q90_z,0.2222025507694246,55
237,m442,DAT,superficial,DAT superficial,groups,other,running_speed,response_width_z,0.2864434314737219,55
237,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,q10_z,,2
237,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,q90_z,,2
237,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,response_width_z,,2
237,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,q10_z,,1
237,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,q90_z,,1
237,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,response_width_z,,1
237,m442,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,q10_z,0.18505221874084612,16
237,m442,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,q90_z,0.5803237579712934,16
237,m442,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,response_width_z,0.6143733662196093,16
237,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,q10_z,,2
237,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,q90_z,,2
237,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,response_width_z,,2
237,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,q10_z,,2
237,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,q90_z,,2
237,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,response_width_z,,2
237,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,q10_z,-0.6,9
237,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,q90_z,0.6833333333333333,9
237,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,response_width_z,0.5,9
237,m442,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,q10_z,-0.28365713687130223,12
237,m442,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,q90_z,-0.40682405156542034,12
237,m442,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,response_width_z,-0.2911217983679154,12
237,m442,DAT,superficial,DAT superficial,somas,other,pupil_change_z,q10_z,-0.10077293020427842,12
237,m442,DAT,superficial,DAT superficial,somas,other,pupil_change_z,q90_z,0.20154586040855685,12
237,m442,DAT,superficial,DAT superficial,somas,other,pupil_change_z,response_width_z,0.17541954517041056,12
237,m442,DAT,superficial,DAT superficial,somas,other,running_speed,q10_z,-0.26029131618700624,55
237,m442,DAT,superficial,DAT superficial,somas,other,running_speed,q90_z,0.27146836130954444,55
237,m442,DAT,superficial,DAT superficial,somas,other,running_speed,response_width_z,0.406388679455394,55
238,m466,TH,deep,TH deep,groups,components 4/10,pupil_odor_z,q10_z,-0.5628843430992316,8
238,m466,TH,deep,TH deep,groups,components 4/10,pupil_odor_z,q90_z,0.31138282809744733,8
238,m466,TH,deep,TH deep,groups,components 4/10,pupil_odor_z,response_width_z,0.8024095954818835,8
238,m466,TH,deep,TH deep,groups,components 4/10,pupil_change_z,q10_z,0.31138282809744733,8
238,m466,TH,deep,TH deep,groups,components 4/10,pupil_change_z,q90_z,-0.5628843430992316,8
238,m466,TH,deep,TH deep,groups,components 4/10,pupil_change_z,response_width_z,-0.3353353533357125,8
238,m466,TH,deep,TH deep,groups,components 4/10,running_speed,q10_z,0.32218993815043423,10
238,m466,TH,deep,TH deep,groups,components 4/10,running_speed,q90_z,-0.5288778230016562,10
238,m466,TH,deep,TH deep,groups,components 4/10,running_speed,response_width_z,-0.6200636545536659,10
238,m466,TH,deep,TH deep,groups,mixtures 17/18,pupil_odor_z,q10_z,,5
238,m466,TH,deep,TH deep,groups,mixtures 17/18,pupil_odor_z,q90_z,,5
238,m466,TH,deep,TH deep,groups,mixtures 17/18,pupil_odor_z,response_width_z,,5
238,m466,TH,deep,TH deep,groups,mixtures 17/18,pupil_change_z,q10_z,,5
238,m466,TH,deep,TH deep,groups,mixtures 17/18,pupil_change_z,q90_z,,5
238,m466,TH,deep,TH deep,groups,mixtures 17/18,pupil_change_z,response_width_z,,5
238,m466,TH,deep,TH deep,groups,mixtures 17/18,running_speed,q10_z,,5
238,m466,TH,deep,TH deep,groups,mixtures 17/18,running_speed,q90_z,,5
238,m466,TH,deep,TH deep,groups,mixtures 17/18,running_speed,response_width_z,,5
238,m466,TH,deep,TH deep,groups,other,pupil_odor_z,q10_z,-0.13160291438979962,36
238,m466,TH,deep,TH deep,groups,other,pupil_odor_z,q90_z,-0.10093375172523503,36
238,m466,TH,deep,TH deep,groups,other,pupil_odor_z,response_width_z,-0.03657368829582285,36
238,m466,TH,deep,TH deep,groups,other,pupil_change_z,q10_z,0.13531095498308612,36
238,m466,TH,deep,TH deep,groups,other,pupil_change_z,q90_z,0.1035251189068842,36
238,m466,TH,deep,TH deep,groups,other,pupil_change_z,response_width_z,-0.15524363436205654,36
238,m466,TH,deep,TH deep,groups,other,running_speed,q10_z,0.05982482284012519,44
238,m466,TH,deep,TH deep,groups,other,running_speed,q90_z,0.22383774852807956,44
238,m466,TH,deep,TH deep,groups,other,running_speed,response_width_z,-0.03230611357875166,44
238,m466,TH,deep,TH deep,somas,components 4/10,pupil_odor_z,q10_z,-0.8024095954818835,8
238,m466,TH,deep,TH deep,somas,components 4/10,pupil_odor_z,q90_z,-0.20359646452525404,8
238,m466,TH,deep,TH deep,somas,components 4/10,pupil_odor_z,response_width_z,0.5149792926227014,8
238,m466,TH,deep,TH deep,somas,components 4/10,pupil_change_z,q10_z,0.23952525238265177,8
238,m466,TH,deep,TH deep,somas,components 4/10,pupil_change_z,q90_z,-0.5389318178609666,8
238,m466,TH,deep,TH deep,somas,components 4/10,pupil_change_z,response_width_z,-0.4191691916696406,8
238,m466,TH,deep,TH deep,somas,components 4/10,running_speed,q10_z,0.46808726863364974,10
238,m466,TH,deep,TH deep,somas,components 4/10,running_speed,q90_z,-0.2796365500928297,10
238,m466,TH,deep,TH deep,somas,components 4/10,running_speed,response_width_z,-0.5288778230016562,10
238,m466,TH,deep,TH deep,somas,mixtures 17/18,pupil_odor_z,q10_z,,5
238,m466,TH,deep,TH deep,somas,mixtures 17/18,pupil_odor_z,q90_z,,5
238,m466,TH,deep,TH deep,somas,mixtures 17/18,pupil_odor_z,response_width_z,,5
238,m466,TH,deep,TH deep,somas,mixtures 17/18,pupil_change_z,q10_z,,5
238,m466,TH,deep,TH deep,somas,mixtures 17/18,pupil_change_z,q90_z,,5
238,m466,TH,deep,TH deep,somas,mixtures 17/18,pupil_change_z,response_width_z,,5
238,m466,TH,deep,TH deep,somas,mixtures 17/18,running_speed,q10_z,,5
238,m466,TH,deep,TH deep,somas,mixtures 17/18,running_speed,q90_z,,5
238,m466,TH,deep,TH deep,somas,mixtures 17/18,running_speed,response_width_z,,5
238,m466,TH,deep,TH deep,somas,other,pupil_odor_z,q10_z,-0.21571464226770806,36
238,m466,TH,deep,TH deep,somas,other,pupil_odor_z,q90_z,-0.14434934423138593,36
238,m466,TH,deep,TH deep,somas,other,pupil_odor_z,response_width_z,-0.07885390951723507,36
238,m466,TH,deep,TH deep,somas,other,pupil_change_z,q10_z,0.04857150885498063,36
238,m466,TH,deep,TH deep,somas,other,pupil_change_z,q90_z,0.06958079351315234,36
238,m466,TH,deep,TH deep,somas,other,pupil_change_z,response_width_z,0.05719502318602085,36
238,m466,TH,deep,TH deep,somas,other,running_speed,q10_z,0.1389765742207769,44
238,m466,TH,deep,TH deep,somas,other,running_speed,q90_z,0.26096672867841214,44
238,m466,TH,deep,TH deep,somas,other,running_speed,response_width_z,0.08596050418758949,44
244,m466,TH,superficial,TH superficial,groups,components 4/10,pupil_odor_z,q10_z,-0.29405286343612336,14
244,m466,TH,superficial,TH superficial,groups,components 4/10,pupil_odor_z,q90_z,0.5803964757709251,14
244,m466,TH,superficial,TH superficial,groups,components 4/10,pupil_odor_z,response_width_z,0.5077092511013217,14
244,m466,TH,superficial,TH superficial,groups,components 4/10,pupil_change_z,q10_z,-0.61784140969163,14
244,m466,TH,superficial,TH superficial,groups,components 4/10,pupil_change_z,q90_z,0.5814977973568283,14
244,m466,TH,superficial,TH superficial,groups,components 4/10,pupil_change_z,response_width_z,0.5748898678414096,14
244,m466,TH,superficial,TH superficial,groups,components 4/10,running_speed,q10_z,-0.4315683804533579,14
244,m466,TH,superficial,TH superficial,groups,components 4/10,running_speed,q90_z,0.7947039230854671,14
244,m466,TH,superficial,TH superficial,groups,components 4/10,running_speed,response_width_z,0.8487879400732281,14
244,m466,TH,superficial,TH superficial,groups,mixtures 17/18,pupil_odor_z,q10_z,-0.7986001739057147,12
244,m466,TH,superficial,TH superficial,groups,mixtures 17/18,pupil_odor_z,q90_z,0.05253948512537597,12
244,m466,TH,superficial,TH superficial,groups,mixtures 17/18,pupil_odor_z,response_width_z,0.19264477879304523,12
244,m466,TH,superficial,TH superficial,groups,mixtures 17/18,pupil_change_z,q10_z,-0.3222421754356393,12
244,m466,TH,superficial,TH superficial,groups,mixtures 17/18,pupil_change_z,q90_z,0.6199659244794364,12
244,m466,TH,superficial,TH superficial,groups,mixtures 17/18,pupil_change_z,response_width_z,0.5989501304292861,12
244,m466,TH,superficial,TH superficial,groups,mixtures 17/18,running_speed,q10_z,-0.8143061348634796,13
244,m466,TH,superficial,TH superficial,groups,mixtures 17/18,running_speed,q90_z,0.6767544228932972,13
244,m466,TH,superficial,TH superficial,groups,mixtures 17/18,running_speed,response_width_z,0.8473185457363234,13
244,m466,TH,superficial,TH superficial,groups,other,pupil_odor_z,q10_z,-0.47825449316811647,83
244,m466,TH,superficial,TH superficial,groups,other,pupil_odor_z,q90_z,0.45932382729627247,83
244,m466,TH,superficial,TH superficial,groups,other,pupil_odor_z,response_width_z,0.5436542087842983,83
244,m466,TH,superficial,TH superficial,groups,other,pupil_change_z,q10_z,-0.34085721451960727,83
244,m466,TH,superficial,TH superficial,groups,other,pupil_change_z,q90_z,0.46052343591738987,83
244,m466,TH,superficial,TH superficial,groups,other,pupil_change_z,response_width_z,0.5183782446797015,83
244,m466,TH,superficial,TH superficial,groups,other,running_speed,q10_z,-0.5716236007471036,84
244,m466,TH,superficial,TH superficial,groups,other,running_speed,q90_z,0.5133019321108453,84
244,m466,TH,superficial,TH superficial,groups,other,running_speed,response_width_z,0.6343117608048199,84
244,m466,TH,superficial,TH superficial,somas,components 4/10,pupil_odor_z,q10_z,-0.3480176211453745,14
244,m466,TH,superficial,TH superficial,somas,components 4/10,pupil_odor_z,q90_z,0.48788546255506615,14
244,m466,TH,superficial,TH superficial,somas,components 4/10,pupil_odor_z,response_width_z,0.5407488986784142,14
244,m466,TH,superficial,TH superficial,somas,components 4/10,pupil_change_z,q10_z,-0.6365638766519824,14
244,m466,TH,superficial,TH superficial,somas,components 4/10,pupil_change_z,q90_z,0.5418502202643172,14
244,m466,TH,superficial,TH superficial,somas,components 4/10,pupil_change_z,response_width_z,0.5506607929515419,14
244,m466,TH,superficial,TH superficial,somas,components 4/10,running_speed,q10_z,-0.46909606571017154,14
244,m466,TH,superficial,TH superficial,somas,components 4/10,running_speed,q90_z,0.7682137923159514,14
244,m466,TH,superficial,TH superficial,somas,components 4/10,running_speed,response_width_z,0.7880813903930882,14
244,m466,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_odor_z,q10_z,-0.8056054385890983,12
244,m466,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_odor_z,q90_z,0.02802105873353385,12
244,m466,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_odor_z,response_width_z,0.12959739664259406,12
244,m466,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_change_z,q10_z,-0.37127902821932357,12
244,m466,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_change_z,q90_z,0.5779343363791357,12
244,m466,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_change_z,response_width_z,0.378284292902707,12
244,m466,TH,superficial,TH superficial,somas,mixtures 17/18,running_speed,q10_z,-0.8005509636664614,13
244,m466,TH,superficial,TH superficial,somas,mixtures 17/18,running_speed,q90_z,0.4869330603744456,13
244,m466,TH,superficial,TH superficial,somas,mixtures 17/18,running_speed,response_width_z,0.8170571691028833,13
244,m466,TH,superficial,TH superficial,somas,other,pupil_odor_z,q10_z,-0.5149267391733287,83
244,m466,TH,superficial,TH superficial,somas,other,pupil_odor_z,q90_z,0.3915775088510628,83
244,m466,TH,superficial,TH superficial,somas,other,pupil_odor_z,response_width_z,0.5287222383161789,83
244,m466,TH,superficial,TH superficial,somas,other,pupil_change_z,q10_z,-0.4487378073590434,83
244,m466,TH,superficial,TH superficial,somas,other,pupil_change_z,q90_z,0.4367943355610761,83
244,m466,TH,superficial,TH superficial,somas,other,pupil_change_z,response_width_z,0.4856310338997245,83
244,m466,TH,superficial,TH superficial,somas,other,running_speed,q10_z,-0.6879717672708503,84
244,m466,TH,superficial,TH superficial,somas,other,running_speed,q90_z,0.5243504785863529,84
244,m466,TH,superficial,TH superficial,somas,other,running_speed,response_width_z,0.6826078022845835,84
