group_id,mouse,line,depth_class,cohort,compartment,unit_id,n_awake_trials,median_pupil_coverage,f0_vs_pupil_rho,f0_vs_speed_rho,f0_vs_respiration_rho
186,m472,DAT,na,DAT,units,r110,108,0.2536231884057971,,0.0942884472527181,-0.15454545454545454
186,m472,DAT,na,DAT,units,r111,108,0.2536231884057971,,-0.09214650595312793,-0.4168831168831169
186,m472,DAT,na,DAT,units,r112,108,0.2536231884057971,,-0.17595474041856557,-0.49610389610389616
186,m472,DAT,na,DAT,units,r113,108,0.2536231884057971,,-0.05901813259406481,-0.10259740259740259
186,m472,DAT,na,DAT,units,r114,108,0.2536231884057971,,0.05596299757076544,-0.14935064935064934
186,m472,DAT,na,DAT,units,r115,108,0.2536231884057971,,0.16664590177949845,-0.24155844155844156
186,m472,DAT,na,DAT,units,r116,108,0.2536231884057971,,0.1691416458830388,-0.2532467532467532
186,m472,DAT,na,DAT,units,r117,108,0.2536231884057971,,0.17064769835931315,-0.31428571428571433
186,m472,DAT,na,DAT,units,r118,108,0.2536231884057971,,-0.0073963910501473,-0.3701298701298701
186,m472,DAT,na,DAT,units,r119,108,0.2536231884057971,,-0.1191311414327862,-0.6220779220779221
186,m472,DAT,na,DAT,units,r120,108,0.2536231884057971,,0.051573930354194525,0.016883116883116882
186,m472,DAT,na,DAT,units,r121,108,0.2536231884057971,,-0.04325478334239342,-0.36233766233766235
186,m472,DAT,na,DAT,units,r122,108,0.2536231884057971,,-0.11887774212725434,-0.4246753246753247
186,m472,DAT,na,DAT,units,r123,108,0.2536231884057971,,-0.05158349259213912,0.10909090909090909
186,m472,DAT,na,DAT,units,r125,108,0.2536231884057971,,0.1746734005339893,-0.32987012987012987
186,m472,DAT,na,DAT,units,r127,108,0.2536231884057971,,-0.0022805937497868533,-0.2311688311688312
186,m472,DAT,na,DAT,units,r128,108,0.2536231884057971,,-0.08405207153302491,-0.21428571428571425
186,m472,DAT,na,DAT,units,r129,108,0.2536231884057971,,0.04043392314873673,-0.1753246753246753
186,m472,DAT,na,DAT,units,r130,108,0.2536231884057971,,-0.21477264535466506,-0.5844155844155844
186,m472,DAT,na,DAT,units,r131,108,0.2536231884057971,,0.26853632819817275,-0.11038961038961038
