group_id,mouse,line,depth_class,cohort,compartment,arousal_measure,arousal_class,odor_centered,time_s,n_trials,n_units,q10_z,q25_z,median_z,q75_z,q90_z,iqr_z,central80_width_z,driver_value,driver_unit
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.169845507839999,28,118,-1.4441402896152187,-0.6057232446353873,0.0527742844100835,1.027462195682616,2.0676878311455753,1.6331854403180033,3.5118281207607938,0.4537871326761237,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.206570778719999,28,118,-1.4722136041929912,-0.6089018067944346,0.08976205609117943,1.1056074706898977,2.2665219993871655,1.7145092774843325,3.7387356035801567,0.4806216595265941,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.243296049599999,28,118,-1.6534752643342168,-0.6201999349684263,0.030777351156791255,0.9976555958269104,2.1617697308195707,1.6178555307953366,3.8152449951537877,0.4863018498350046,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.280021320479999,28,118,-1.5806842493544402,-0.6384461653537141,4.195948066706978e-05,1.0073763452784517,2.179082779229256,1.6458225106321658,3.7597670285836964,0.4864907621073384,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.3167465913599985,28,118,-1.4058989915332791,-0.5486308756711271,0.09323535375922265,1.0933173128578346,2.390770489396528,1.6419481885289617,3.796669480929807,0.5026397082457617,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.353471862239998,28,118,-1.3984935237939107,-0.459926913485914,0.15489130975307758,1.2065788589599025,2.403397593397973,1.6665057724458165,3.8018911171918837,0.4979040177505474,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.390197133119998,28,118,-1.412491989599086,-0.580356777921595,0.13749139441211738,1.208285544660477,2.368955671114641,1.788642322582072,3.781447660713727,0.4868529089283896,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.426922403999998,28,118,-1.506485996279581,-0.627569013695864,0.027146956379039244,1.0615783564841237,2.2397940438426454,1.6891473701799877,3.746280040122226,0.4706118342650538,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.463647674879999,28,118,-1.6280504179740092,-0.6896979303155266,0.0,1.0226726017092544,2.1528039087696627,1.712370532024781,3.780854326743672,0.4968739635203383,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.500372945759999,28,118,-1.6315046356508025,-0.6391368704240046,0.03253040587285927,1.0660378845776126,2.2668083368278893,1.7051747550016172,3.898312972478692,0.4848702311696807,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.537098216639999,28,118,-1.43440531131432,-0.4949597084023818,0.1474075277095566,1.1753587189986725,2.2683082131324004,1.6703184274010543,3.7027135244467204,0.4780148857051947,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.573823487519999,28,118,-1.5836133096459821,-0.5248009152306219,0.15116745553893485,1.1948255400110848,2.2558044374688144,1.7196264552417067,3.8394177471147968,0.4694207068331582,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.6105487583999984,28,118,-1.5559435046243446,-0.600339390152065,0.11508489272522718,1.1067747332509263,2.0743591746177388,1.7071141234029912,3.6303026792420834,0.46923570606913084,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.647274029279998,28,118,-1.683878856134618,-0.73826446707783,0.0,1.012355276401784,1.8707896857280983,1.750619743479614,3.5546685418627164,0.4581133942124398,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.683999300159998,28,118,-1.6650254370780506,-0.7826810549223511,0.01634546307657196,1.0107378528099853,1.828346022210706,1.7934189077323364,3.4933714592887566,0.45986821953369206,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.720724571039998,28,118,-1.5330109419969462,-0.6999544605579878,0.0010476780207008402,1.0286998456533722,2.06635751936809,1.72865430621136,3.599368461365036,0.4721863046919246,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.757449841919999,28,118,-1.5363499592963812,-0.635659096749603,0.02184723178463712,0.9661346788300391,2.2477565785145606,1.601793775579642,3.784106537810942,0.505518949474051,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.794175112799999,28,118,-1.495506726942646,-0.64883652252185,0.006785979259465974,0.988281278385936,2.2889338184389576,1.637117800907786,3.784440545381604,0.5342120036792444,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.830900383679999,28,118,-1.4473113928757677,-0.5774634365785729,0.041080259447443035,1.0196274078604162,2.113498291096661,1.597090844438989,3.560809683972429,0.5508772013932894,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.8676256545599985,28,118,-1.343605460795354,-0.46633788062630366,0.06908370009451001,0.9326590502557034,1.8889850821221006,1.398996930882007,3.2325905429174546,0.5571426600950828,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.904350925439998,28,118,-1.5006116564445957,-0.44147207289912604,0.11361350029862177,0.8582958005060425,1.6776509567202085,1.2997678734051685,3.1782626131648044,0.5642695443444422,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.941076196319998,28,118,-1.4063259250950066,-0.4702013400739008,0.031211948772478446,0.8276002129121613,1.6603046727692279,1.297801552986062,3.0666305978642345,0.5544117981993899,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,6.977801467199998,28,118,-1.4318976763338367,-0.5185244984151925,0.02274412560035245,0.7846335298640446,1.6138651299564155,1.303158028279237,3.045762806290252,0.5504254760095773,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,7.014526738079998,28,118,-1.4337789799638645,-0.6277216124408705,0.012392009478019328,0.8203256691760745,1.7687856376938602,1.4480472816169452,3.2025646176577247,0.5631632911486197,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,7.051252008959998,28,118,-1.6038300766232338,-0.7354889655317595,0.0,0.8184255836315935,1.6778274331637462,1.5539145491633528,3.28165750978698,0.5517401629631655,baseline SD
195,m466,TH,na,TH,units,pupil_dilation,high,True,7.087977279839999,28,118,-1.6492698397694903,-0.7780826955223111,0.0,0.6820499877775783,1.549060572617843,1.4601326832998893,3.1983304123873335,0.5453232946579073,baseline SD
