group_id,mouse,line,depth_class,cohort,compartment,state,pair,bin_start_s,bin_stop_s,n_a,n_b,cv_pattern_energy_z2,signed_cv_pattern_rms_z,centroid_difference_rms_z,q10_z,q25_z,median_z,q75_z,q90_z,central80_width_z
229,m357,TH,na,TH,units,pre,17-18,0.0,1.0,5,2,-1.289519302547988,-1.1355700341889918,0.6926974654197693,0.0022736294427886643,0.3844711482524872,0.9128175973892212,1.6757970750331879,2.6660188913345344,2.6637452618917457
229,m357,TH,na,TH,units,pre,17-18,1.0,2.0,5,2,-0.07542191942368598,-0.2746305143710108,0.7581368088722229,-1.270815896987915,-0.6364981830120087,-0.04690744634717703,0.6906082630157471,1.8880800724029552,3.15889596939087
229,m357,TH,na,TH,units,pre,17-18,2.0,3.0,5,2,-2.5282673161695013,-1.5900526142771192,0.8261204957962036,0.4285211205482483,1.0191120505332947,1.9154237508773804,3.1890716552734375,4.744820451736451,4.316299331188202
229,m357,TH,na,TH,units,pre,17-18,3.0,4.0,5,2,0.03018377912926916,0.17373479539018416,1.0923807621002197,0.9833256900310516,1.7345632016658783,2.800734043121338,4.277225136756897,6.220215177536013,5.236889487504961
229,m357,TH,na,TH,units,pre,31-32,0.0,1.0,5,6,-0.8321003108529355,-0.912195324945779,0.7707129120826721,1.1283653020858764,2.3208175897598267,3.522868514060974,6.4297776222229,8.732484817504883,7.604119515419006
229,m357,TH,na,TH,units,pre,31-32,1.0,2.0,5,6,0.8650355157297215,0.9300728550655166,1.1428604125976562,0.9453082919120789,2.6722071766853333,4.940569639205933,8.965625524520874,12.85131244659424,11.906004154682162
229,m357,TH,na,TH,units,pre,31-32,2.0,3.0,5,6,1.397295887718486,1.1820727083045637,1.3164539337158203,0.5407621741294861,2.2916295528411865,5.163980722427368,9.088924884796143,12.493492603302006,11.952730429172519
229,m357,TH,na,TH,units,pre,31-32,3.0,4.0,5,6,0.6045277343685739,0.7775138161914384,1.3276065587997437,0.9550468504428865,2.7515172958374023,5.572508335113525,9.617637634277344,13.53387203216553,12.578825181722642
229,m357,TH,na,TH,units,pre,39-40,0.0,1.0,6,6,1.7252766406134097,1.313497864715969,1.4409888982772827,0.5365012288093567,0.8329026252031326,1.584662675857544,2.408587694168091,3.5055157184600834,2.9690144896507267
229,m357,TH,na,TH,units,pre,39-40,1.0,2.0,6,6,0.3950207230172505,0.628506740629924,0.9063498377799988,0.08582057133316996,0.4403741806745529,1.0884619355201721,2.0578935146331787,3.333483505249024,3.247662933915854
229,m357,TH,na,TH,units,pre,39-40,2.0,3.0,6,6,1.4700835248414208,1.212470009872995,1.3530256748199463,-0.05598719343543051,0.3102008327841759,0.8374125361442566,2.0198155641555786,3.383923387527467,3.439910580962897
229,m357,TH,na,TH,units,pre,39-40,3.0,4.0,6,6,1.3951116264575256,1.1811484354040882,1.3079204559326172,0.14752908647060395,0.5129218399524689,1.083164930343628,2.075767755508423,3.6110584974288957,3.4635294109582917
223,m392,Thy1,na,Thy1,units,post,17-18,0.0,1.0,8,3,0.23637986922350102,0.4861891290675893,1.1642067432403564,0.1976614594459534,0.38349398225545883,0.6888896822929382,1.2746936082839966,2.6159369468688958,2.4182754874229424
223,m392,Thy1,na,Thy1,units,post,17-18,1.0,2.0,8,3,1.1577863288060868,1.0760047996203765,1.3535038232803345,0.4606054037809373,0.7566093802452087,1.2075518369674683,2.1728341579437256,4.6270311832427975,4.166425779461861
223,m392,Thy1,na,Thy1,units,post,17-18,2.0,3.0,8,3,0.6640637317576734,0.8149010564219888,1.1713488101959229,0.37342403531074525,0.7184756696224213,1.1553916931152344,2.098591148853302,4.941634559631347,4.568210524320602
223,m392,Thy1,na,Thy1,units,post,17-18,3.0,4.0,8,3,0.9614997833886252,0.9805609534285082,1.221848964691162,0.3789766609668732,0.7712668776512146,1.267971396446228,2.2882909774780273,5.560213375091553,5.18123671412468
223,m392,Thy1,na,Thy1,units,post,31-32,0.0,1.0,4,5,0.11395380677744354,0.3375704471328074,0.4949871599674225,0.03277181498706341,0.21503835171461105,0.4527975022792816,1.2173349261283875,2.488655185699463,2.4558833707123995
223,m392,Thy1,na,Thy1,units,post,31-32,1.0,2.0,4,5,0.4948340813488462,0.7034444408401037,0.8428840041160583,0.24688113182783128,0.4969078376889229,0.948173314332962,3.047173857688904,5.686817932128906,5.439936800301075
223,m392,Thy1,na,Thy1,units,post,31-32,2.0,3.0,4,5,0.9822865607980497,0.991103708396881,1.1365633010864258,0.15977818816900255,0.39411401003599167,0.7895521819591522,2.3478912711143494,4.632496643066406,4.472718454897404
223,m392,Thy1,na,Thy1,units,post,31-32,3.0,4.0,4,5,0.7449727564626387,0.8631180431798646,1.0444608926773071,0.1526649221777916,0.3393692523241043,0.7612881362438202,2.3292558789253235,4.624373149871826,4.471708227694035
223,m392,Thy1,na,Thy1,units,post,39-40,0.0,1.0,6,3,1.526938925648232,1.2356937021965564,1.2581496238708496,0.13273478001356126,0.28056545555591583,0.5154163241386414,1.0529069304466248,2.1626348972320546,2.029900117218493
223,m392,Thy1,na,Thy1,units,post,39-40,1.0,2.0,6,3,1.7883501754293551,1.337292105498778,1.3770644664764404,0.26237145960330965,0.44926801323890686,0.8065893948078156,1.4427863955497742,2.7391185760498047,2.476747116446495
223,m392,Thy1,na,Thy1,units,post,39-40,2.0,3.0,6,3,2.298086887461326,1.5159442230706661,1.403935194015503,0.09404195025563244,0.266647569835186,0.5541065633296967,1.1841139495372772,2.389218807220459,2.2951768569648268
223,m392,Thy1,na,Thy1,units,post,39-40,3.0,4.0,6,3,2.2964742435815184,1.5154122355258712,1.732492208480835,-0.029668902419507502,0.17148132994771004,0.4933353662490845,1.1669107973575592,2.7711944103240964,2.800863312743604
223,m392,Thy1,na,Thy1,units,pre,17-18,0.0,1.0,5,2,-0.020254301815567127,-0.14231760894410475,0.5905603170394897,-0.24455299973487854,0.02387063577771187,0.40127667784690857,1.2114656567573547,2.454202818870544,2.6987558186054224
223,m392,Thy1,na,Thy1,units,pre,17-18,1.0,2.0,5,2,-1.8095070898441474,-1.3451792036171788,0.8670807480812073,-0.30482658147811886,0.14836668223142624,0.6941675543785095,1.7620073854923248,3.5415316104888888,3.8463581919670076
223,m392,Thy1,na,Thy1,units,pre,17-18,2.0,3.0,5,2,-0.6320965430062905,-0.7950449943281767,1.1333024501800537,0.1774243414402008,0.7758856117725372,1.7762597799301147,3.0932958126068115,6.163752079010006,5.986327737569805
223,m392,Thy1,na,Thy1,units,pre,17-18,3.0,4.0,5,2,-0.06080378836038384,-0.24658424191416578,0.9267176389694214,0.08374874442815787,0.613417387008667,1.5736756324768066,3.0986469388008118,6.594867038726804,6.511118294298646
223,m392,Thy1,na,Thy1,units,pre,31-32,0.0,1.0,4,2,11.165989797138426,3.3415549968747222,3.6654903888702393,-0.24346246123313903,0.11501443944871426,0.604811429977417,2.445959687232971,5.107978057861327,5.351440519094466
223,m392,Thy1,na,Thy1,units,pre,31-32,1.0,2.0,4,2,0.6425871986877466,0.8016153682956351,1.906378149986267,0.021465410478413143,0.26572006195783615,1.0092970430850983,3.9785478115081787,7.175830888748168,7.154365478269755
223,m392,Thy1,na,Thy1,units,pre,31-32,2.0,3.0,4,2,-1.1394066172729682,-1.0674299121127195,1.2007081508636475,-0.11880429312586781,0.19275148585438728,1.0050396025180817,3.976633369922638,7.456010818481444,7.574815111607312
223,m392,Thy1,na,Thy1,units,pre,31-32,3.0,4.0,4,2,0.5383342033341412,0.733712616311142,1.564988136291504,-0.010225539654493314,0.2051224187016487,0.8084955513477325,3.488599956035614,6.686088466644287,6.69631400629878
223,m392,Thy1,na,Thy1,units,pre,39-40,0.0,1.0,8,4,1.2740267678237205,1.128727942342051,1.2398563623428345,-0.08834241181612015,0.20608974248170853,0.6760649383068085,1.6919869780540466,2.9436882019042963,3.0320306137204165
223,m392,Thy1,na,Thy1,units,pre,39-40,1.0,2.0,8,4,1.8889012948434167,1.3743730551940463,1.5199347734451294,-0.1548049867153167,0.14687100052833557,0.8531189560890198,2.1407203674316406,3.8290394783020014,3.983844465017318
223,m392,Thy1,na,Thy1,units,pre,39-40,2.0,3.0,8,4,2.1967505249357395,1.4821438948144474,1.6085569858551025,-0.13197489082813257,0.08837907202541828,0.8782027363777161,2.1579456329345703,4.280556297302246,4.412531188130378
223,m392,Thy1,na,Thy1,units,pre,39-40,3.0,4.0,8,4,4.8064225316120295,2.192355475649884,2.1365935802459717,-0.1707712531089782,0.10569214448332787,0.7362965047359467,2.2671011686325073,5.11547269821167,5.286243951320649
224,m426,Thy1,na,Thy1,units,post,17-18,0.0,1.0,7,3,0.21440773698879118,0.46304183071164445,0.5993968844413757,0.10016851350665093,0.28432697057724,0.564166247844696,1.0437945425510406,2.2976154327392577,2.1974469192326067
224,m426,Thy1,na,Thy1,units,post,17-18,1.0,2.0,7,3,0.3753244468877901,0.6126372881957073,0.9940226078033447,0.3853516340255737,0.6441227793693542,1.0500101447105408,2.123832583427429,4.235632848739625,3.8502812147140513
224,m426,Thy1,na,Thy1,units,post,17-18,2.0,3.0,7,3,0.2845105883002427,0.5333953395936664,1.11907160282135,0.2549273818731308,0.4790554493665695,0.8985815048217773,1.899371862411499,4.273345947265625,4.018418565392494
224,m426,Thy1,na,Thy1,units,post,17-18,3.0,4.0,7,3,0.21617087214009784,0.46494179435720534,1.245165228843689,0.3030571758747101,0.4996868595480919,0.9871081709861755,1.9990682303905487,3.984522843360902,3.681465667486192
224,m426,Thy1,na,Thy1,units,post,31-32,0.0,1.0,7,5,-0.2407376429180128,-0.490650224618325,0.7268187999725342,0.23949581235647202,0.4238689914345741,0.8165404498577118,1.9083062410354614,3.470670342445374,3.231174530088902
224,m426,Thy1,na,Thy1,units,post,31-32,1.0,2.0,7,5,0.21584073886530397,0.46458663224990016,0.9116526246070862,0.31321198046207427,0.6893597692251205,1.2953726649284363,3.509522318840027,6.222630500793457,5.909418520331383
224,m426,Thy1,na,Thy1,units,post,31-32,2.0,3.0,7,5,0.09772433718383922,0.31260892051225797,0.8729181289672852,0.3623162299394608,0.6109228432178497,1.2905492782592773,3.710065722465515,6.185051965713501,5.82273573577404
